0,1,2,3,4,5,6,7,8,9
01.01.21 10:03:59,13.00,13.00,13.00,13.00,75,0,13.00,10.55,16.25
01.01.21 12:25:59,14.50,14.50,14.50,14.50,900,75,14.38,12.30,17.05
01.01.21 12:39:59,16.25,16.25,16.25,16.25,300,975,14.82,12.55,16.20
01.01.21 13:50:59,12.35,12.35,12.35,12.35,75,1275,14.68,10.80,14.00
01.01.21 14:26:59,11.70,11.70,11.70,11.70,75,1200,14.52,8.80,11.65
01.01.21 14:47:59,8.75,8.75,8.75,8.75,225,1275,13.80,8.80,11.85
01.01.21 15:04:59,11.85,11.85,11.85,11.85,150,1425,13.64,10.75,13.85
01.01.21 15:14:59,11.10,11.10,11.10,11.10,75,1575,13.54,11.10,12.95
04.01.21 09:15:59,11.10,11.10,11.10,11.10,75,1575,11.10,5.25,11.10
04.01.21 09:30:59,7.80,7.80,7.80,7.80,75,1650,9.45,5.30,7.75
04.01.21 09:44:59,7.40,7.40,7.40,7.40,75,1650,8.76,5.35,8.30
04.01.21 10:17:59,5.90,5.90,5.90,5.90,150,1575,7.63,5.30,6.90
04.01.21 10:28:59,5.30,5.30,5.30,5.30,150,1500,6.96,4.70,5.70
04.01.21 10:29:59,5.50,5.50,5.50,5.50,150,1500,6.63,5.25,6.40
04.01.21 10:35:59,5.25,5.25,5.25,5.25,75,1500,6.50,4.75,6.40
04.01.21 10:48:59,6.40,6.40,6.40,6.40,75,1500,6.49,5.05,9.05
04.01.21 10:57:59,8.40,8.40,8.40,8.40,75,1500,6.65,5.05,10.95
04.01.21 11:03:59,12.65,12.65,12.65,12.65,75,1500,7.11,5.15,14.95
04.01.21 11:05:59,14.95,14.95,14.95,14.95,75,1500,7.67,5.15,17.75
04.01.21 11:23:59,11.15,11.15,11.15,11.15,75,1575,7.90,10.70,13.00
04.01.21 13:20:59,8.80,8.80,8.80,8.80,75,1575,7.95,5.60,8.65
04.01.21 13:24:59,8.90,8.90,8.90,8.90,75,1650,8.01,7.25,8.70
04.01.21 14:21:59,9.15,9.15,9.15,9.15,75,1725,8.07,8.60,9.90
05.01.21 10:28:59,8.15,8.20,8.15,8.15,300,1650,8.16,7.15,8.95
