0,1,2,3,4,5,6,7
03.07.20 09:25:59,282.70,282.70,282.70,282.70,20,0,282.70
06.07.20 09:53:59,198.15,198.15,198.15,198.15,100,20,198.15
06.07.20 11:29:59,198.15,198.15,198.15,198.15,20,100,198.15
06.07.20 11:53:59,173.00,173.00,173.00,173.00,40,120,191.86
06.07.20 12:45:59,205.30,205.30,205.30,205.30,20,160,193.35
06.07.20 13:20:59,246.95,246.95,246.95,246.95,20,160,198.71
06.07.20 13:28:59,201.25,201.25,201.25,201.25,20,160,198.94
06.07.20 13:46:59,201.15,201.15,191.10,191.10,220,160,195.70
06.07.20 15:18:59,137.95,170.00,137.95,170.00,420,380,171.43
06.07.20 15:21:59,205.95,205.95,177.30,177.30,420,400,178.67
06.07.20 15:22:59,176.15,176.15,175.55,175.55,40,400,178.59
06.07.20 15:23:59,175.90,175.90,173.80,173.80,80,400,178.40
06.07.20 15:24:59,176.45,176.45,173.45,173.45,60,500,178.25
06.07.20 15:25:59,206.25,206.25,206.25,206.25,40,500,178.60
06.07.20 15:26:59,174.70,174.70,174.70,174.70,20,500,178.55
06.07.20 15:28:59,174.35,176.30,174.35,176.30,80,480,178.37
06.07.20 15:30:00,175.10,176.15,175.10,176.15,60,480,178.27
07.07.20 09:15:59,172.00,172.00,172.00,172.00,20,420,172.00
07.07.20 09:18:59,141.30,141.30,141.25,141.30,40,440,151.51
07.07.20 09:20:59,142.00,142.00,142.00,142.00,20,460,149.13
07.07.20 09:25:59,142.00,142.00,142.00,142.00,20,460,147.71
07.07.20 09:28:59,130.00,130.00,130.00,130.00,20,480,144.75
07.07.20 09:30:59,124.80,124.80,124.80,124.80,20,480,141.90
07.07.20 09:33:59,128.40,128.40,128.40,128.40,40,460,138.90
07.07.20 09:39:59,115.00,115.00,115.00,115.00,40,480,134.99
07.07.20 09:43:59,130.80,130.80,130.80,130.80,100,500,133.67
07.07.20 09:44:59,125.85,127.95,125.40,125.40,60,600,132.52
07.07.20 09:45:59,126.35,126.35,126.35,126.35,20,600,132.22
07.07.20 09:46:59,123.45,123.45,120.25,120.25,80,600,130.62
07.07.20 09:47:59,117.35,118.70,117.35,118.70,80,700,128.77
07.07.20 09:48:59,113.00,113.00,113.00,113.00,120,700,125.99
07.07.20 09:50:59,116.45,116.45,116.45,116.45,40,780,125.46
07.07.20 09:51:59,118.70,118.70,118.70,118.70,20,780,125.28
07.07.20 09:54:59,120.50,120.50,120.50,120.50,20,820,125.15
07.07.20 09:57:59,119.80,119.80,119.80,119.80,20,700,125.02
07.07.20 10:01:59,125.40,125.40,125.40,125.40,40,720,125.03
07.07.20 10:02:59,126.40,126.40,126.40,126.40,20,680,125.07
07.07.20 10:14:59,128.80,128.80,128.80,128.80,20,680,125.15
07.07.20 10:15:59,124.80,128.85,124.80,128.85,40,680,125.23
07.07.20 10:18:59,128.85,128.85,128.85,128.85,100,680,125.59
07.07.20 10:19:59,110.55,110.55,110.55,110.55,100,680,125.21
07.07.20 10:20:59,131.00,131.00,131.00,131.00,40,680,125.41
07.07.20 10:24:59,131.65,131.65,131.65,131.65,20,720,125.52
07.07.20 10:27:59,127.05,127.05,127.05,127.05,20,720,125.54
07.07.20 10:28:59,127.00,127.00,127.00,127.00,20,720,125.57
07.07.20 10:29:59,124.05,124.05,124.00,124.00,40,720,125.52
07.07.20 10:30:59,123.20,123.20,122.00,122.00,40,800,125.43
07.07.20 10:35:59,122.00,122.00,122.00,122.00,100,820,125.18
07.07.20 10:42:59,121.80,121.80,121.80,121.80,20,820,125.14
07.07.20 10:47:59,121.80,121.80,121.80,121.80,40,840,125.04
07.07.20 10:49:59,124.80,124.80,124.80,124.80,20,840,125.04
07.07.20 10:50:59,119.05,119.05,119.05,119.05,20,840,124.96
07.07.20 10:52:59,122.60,122.60,122.60,122.60,20,880,124.93
07.07.20 10:53:59,121.35,121.35,121.35,121.35,60,880,124.79
07.07.20 10:56:59,125.00,125.00,125.00,125.00,20,900,124.79
07.07.20 11:02:59,118.35,118.35,118.35,118.35,20,860,124.71
07.07.20 11:14:59,116.70,116.70,116.30,116.30,120,860,124.13
07.07.20 11:16:59,111.50,111.50,111.50,111.50,20,900,123.98
07.07.20 11:17:59,110.45,110.45,110.45,110.45,20,900,123.83
07.07.20 11:19:59,107.35,107.35,107.35,107.35,20,940,123.64
07.07.20 11:21:59,106.10,106.10,106.05,106.10,40,920,123.26
07.07.20 11:22:59,105.70,105.70,105.70,105.70,40,920,122.88
07.07.20 11:24:59,103.10,103.55,103.10,103.55,40,960,122.47
07.07.20 11:30:59,104.95,104.95,104.95,104.95,20,920,122.29
07.07.20 11:31:59,105.00,105.00,105.00,105.00,20,920,122.11
07.07.20 11:49:59,108.15,108.15,108.15,108.15,20,960,121.96
07.07.20 12:03:59,109.00,109.00,109.00,109.00,40,940,121.71
07.07.20 12:06:59,110.35,110.35,110.35,110.35,20,940,121.59
07.07.20 12:10:59,110.35,110.35,110.35,110.35,20,960,121.48
07.07.20 12:13:59,116.70,116.70,116.70,116.70,40,960,121.39
07.07.20 12:17:59,126.85,129.85,126.85,129.85,80,940,121.53
07.07.20 12:19:59,124.10,124.10,124.10,124.10,280,940,121.83
07.07.20 12:20:59,124.80,144.25,124.80,144.25,140,1080,122.52
07.07.20 12:21:59,150.75,152.75,142.60,142.60,340,1080,125.81
07.07.20 12:22:59,142.95,150.00,142.95,149.70,1240,1080,132.03
07.07.20 12:23:59,153.60,161.05,153.60,161.05,220,2520,133.30
07.07.20 12:24:59,157.00,157.00,152.30,152.30,80,2520,133.68
07.07.20 12:26:59,146.70,146.70,146.60,146.60,60,2520,133.85
07.07.20 12:27:59,147.15,149.60,147.15,149.60,40,2500,133.98
07.07.20 12:28:59,152.15,152.35,152.15,152.35,100,2500,134.37
07.07.20 12:29:59,163.15,167.50,163.15,165.25,260,2660,136.04
07.07.20 12:30:59,166.30,179.50,166.30,176.05,760,2660,141.00
07.07.20 12:31:59,173.95,173.95,171.55,171.55,40,2660,141.22
07.07.20 12:33:59,166.00,166.00,166.00,166.00,20,3360,141.31
07.07.20 12:34:59,156.60,156.60,156.60,156.60,20,3360,141.36
07.07.20 12:35:59,157.95,157.95,155.55,155.55,80,3360,141.57
07.07.20 12:36:59,155.00,155.00,155.00,155.00,20,3020,141.62
07.07.20 12:37:59,157.90,157.90,157.90,157.90,100,3020,141.89
07.07.20 12:38:59,163.80,163.80,157.00,157.00,80,3020,142.13
07.07.20 12:41:59,157.00,160.30,156.75,157.40,300,3180,142.87
07.07.20 12:42:59,157.10,160.05,154.90,160.05,1300,3100,145.39
07.07.20 12:43:59,158.55,162.50,158.55,159.95,180,3100,145.73
07.07.20 12:44:59,161.15,161.15,160.25,160.25,40,3100,145.80
07.07.20 12:45:59,160.00,160.00,157.35,157.35,60,3140,145.90
07.07.20 12:46:59,157.90,157.90,157.90,157.90,20,3140,145.93
07.07.20 12:50:59,167.80,170.00,167.80,170.00,40,3160,146.04
07.07.20 12:51:59,172.90,174.00,172.90,173.85,120,3180,146.45
07.07.20 12:52:59,176.55,176.55,170.65,170.65,40,3180,146.58
07.07.20 12:53:59,167.90,167.90,167.90,167.90,20,3180,146.64
07.07.20 12:54:59,166.75,166.75,166.75,166.75,20,2280,146.68
