0,1,2,3,4,5,6
26.10.18 14:26:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:27:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:28:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:30:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:31:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:32:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:33:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:34:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:35:59,52.35,52.35,52.35,52.35,0,20
26.10.18 14:37:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:38:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:42:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:43:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:44:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:45:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:46:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:47:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:48:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:49:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:50:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:51:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:52:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:53:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:54:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:55:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:56:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:57:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:58:59,52.35,52.35,52.35,52.35,0,0
26.10.18 14:59:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:00:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:01:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:02:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:03:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:04:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:05:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:06:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:07:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:08:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:09:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:10:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:11:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:12:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:13:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:14:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:15:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:16:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:17:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:19:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:20:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:23:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:25:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:26:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:27:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:28:59,52.35,52.35,52.35,52.35,0,0
26.10.18 15:30:00,52.35,52.35,52.35,52.35,0,0
29.10.18 12:13:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:14:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:15:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:16:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:17:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:18:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:19:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:20:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:21:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:22:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:23:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:24:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:25:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:26:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:27:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:28:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:29:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:30:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:31:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:32:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:33:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:34:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:35:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:36:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:37:59,44.95,44.95,44.95,44.95,0,0
29.10.18 12:38:59,44.95,44.95,44.95,44.95,0,0
