0,1,2,3,4,5,6,7
07.09.20 11:02:59,22.05,22.05,22.00,22.00,150,0,22.02
07.09.20 13:24:59,11.35,11.35,11.35,11.35,300,150,14.90
07.09.20 13:26:59,18.35,18.35,18.35,18.35,75,450,15.40
07.09.20 14:19:59,18.10,18.10,18.10,18.10,75,375,15.73
07.09.20 14:42:59,24.80,24.80,24.80,24.80,75,450,16.74
07.09.20 14:43:59,17.05,17.05,17.05,17.05,75,450,16.77
07.09.20 15:07:59,17.80,17.80,17.80,17.80,75,450,16.86
08.09.20 09:57:59,16.00,16.00,16.00,16.00,75,375,16.00
08.09.20 10:54:59,11.70,11.70,11.70,11.70,75,450,13.85
08.09.20 11:04:59,13.05,13.05,13.05,13.05,75,450,13.58
08.09.20 11:29:59,12.05,12.05,12.05,12.05,75,525,13.20
08.09.20 12:09:59,13.05,13.05,13.05,13.05,75,525,13.17
08.09.20 12:22:59,12.30,12.30,12.30,12.30,75,600,13.02
08.09.20 13:31:59,21.95,21.95,21.95,21.95,75,675,14.30
08.09.20 14:12:59,14.60,14.60,14.60,14.60,75,600,14.33
08.09.20 14:14:59,13.75,13.75,13.75,13.75,75,675,14.27
08.09.20 14:16:59,14.35,14.35,14.35,14.35,300,750,14.29
08.09.20 14:21:59,12.10,12.10,12.10,12.10,150,975,14.00
08.09.20 14:57:59,14.00,14.00,14.00,14.00,75,1050,14.00
08.09.20 15:05:59,22.00,22.05,22.00,22.00,225,1125,15.27
08.09.20 15:14:59,22.00,22.00,22.00,22.00,75,1050,15.60
09.09.20 09:41:59,21.45,21.45,21.45,21.45,75,1125,21.45
09.09.20 10:10:59,21.75,21.75,21.75,21.75,75,1200,21.60
09.09.20 10:11:59,21.70,21.70,21.70,21.70,150,1125,21.65
09.09.20 10:20:59,22.95,23.00,22.95,23.00,150,1275,22.09
09.09.20 10:25:59,22.25,22.25,22.25,22.25,75,1425,22.11
09.09.20 10:58:59,19.30,19.30,19.30,19.30,75,1425,21.76
09.09.20 11:26:59,21.55,21.55,21.55,21.55,300,1350,21.69
09.09.20 11:44:59,21.50,21.50,21.50,21.50,75,1500,21.67
09.09.20 11:47:59,21.50,21.55,21.50,21.55,150,1500,21.65
09.09.20 11:54:59,21.65,21.65,21.65,21.65,75,1500,21.65
09.09.20 12:02:59,22.45,22.45,22.45,22.45,75,1500,21.70
09.09.20 12:08:59,24.00,24.00,24.00,24.00,75,1500,21.83
09.09.20 12:09:59,25.00,25.05,25.00,25.00,150,1575,22.15
09.09.20 12:15:59,24.00,24.00,24.00,24.00,75,1575,22.23
09.09.20 13:06:59,23.00,23.00,23.00,23.00,450,1575,22.40
09.09.20 13:11:59,20.10,20.10,20.10,20.10,75,2025,22.32
09.09.20 13:41:59,17.15,17.15,17.15,17.15,300,1950,21.67
09.09.20 13:43:59,17.65,18.05,17.65,18.05,150,2250,21.45
09.09.20 13:55:59,27.50,27.50,27.50,27.50,75,2325,21.62
09.09.20 13:56:59,15.50,15.50,15.50,15.50,75,2325,21.45
09.09.20 14:07:59,18.35,18.35,18.35,18.35,75,2325,21.37
09.09.20 14:13:59,20.15,20.15,20.15,20.15,150,2325,21.30
09.09.20 14:18:59,20.15,20.15,20.15,20.15,75,2400,21.28
09.09.20 14:20:59,18.85,18.85,18.85,18.85,75,2400,21.22
09.09.20 14:38:59,16.10,16.10,15.80,15.95,300,2250,20.75
09.09.20 14:39:59,16.35,16.35,16.35,16.35,300,2175,20.39
09.09.20 14:54:59,15.00,15.00,15.00,15.00,75,1875,20.28
09.09.20 14:56:59,15.05,15.05,15.05,15.05,75,1875,20.18
09.09.20 14:58:59,14.85,14.85,14.85,14.85,75,1950,20.07
09.09.20 15:05:59,15.25,15.25,15.25,15.25,75,2025,19.98
09.09.20 15:09:59,13.80,13.80,13.80,13.80,150,2100,19.76
09.09.20 15:11:59,14.10,14.10,14.10,14.10,75,2100,19.66
09.09.20 15:13:59,14.30,14.30,14.10,14.10,300,2100,19.29
09.09.20 15:19:59,12.80,12.80,12.50,12.50,375,2250,18.78
09.09.20 15:21:59,12.00,12.00,12.00,12.00,75,2250,18.68
09.09.20 15:22:59,11.70,11.70,11.70,11.70,150,2325,18.48
09.09.20 15:24:59,12.15,12.15,11.10,12.00,1875,2325,16.70
09.09.20 15:25:59,12.20,12.20,12.20,12.20,150,3450,16.61
10.09.20 09:20:59,8.15,8.15,8.00,8.00,150,3450,8.07
10.09.20 09:21:59,7.90,7.90,7.90,7.90,150,3450,7.98
10.09.20 09:22:59,7.85,7.85,7.85,7.85,150,3450,7.94
10.09.20 09:23:59,7.95,7.95,7.95,7.95,150,3450,7.94
10.09.20 09:25:59,7.80,7.80,7.80,7.80,150,3675,7.91
10.09.20 09:26:59,7.90,7.90,7.90,7.90,150,3825,7.91
10.09.20 09:30:59,8.15,8.15,8.15,8.15,150,3825,7.94
10.09.20 09:31:59,8.40,8.40,8.40,8.40,75,3825,7.97
10.09.20 09:41:59,8.40,8.40,8.40,8.40,150,4050,8.02
10.09.20 09:50:59,7.00,7.00,7.00,7.00,75,3975,7.96
10.09.20 09:55:59,7.00,7.00,7.00,7.00,150,3975,7.87
10.09.20 09:56:59,6.80,7.00,6.80,7.00,675,3975,7.56
10.09.20 09:58:59,7.10,7.10,7.10,7.10,375,3975,7.49
10.09.20 10:03:59,6.95,6.95,6.95,6.95,225,3825,7.45
10.09.20 10:07:59,6.90,6.90,6.90,6.90,75,3825,7.43
10.09.20 10:11:59,7.00,7.00,7.00,7.00,75,3900,7.42
10.09.20 10:13:59,7.10,7.10,7.10,7.10,75,3900,7.41
10.09.20 10:15:59,7.15,7.15,7.15,7.15,75,3975,7.41
10.09.20 10:17:59,7.15,7.15,7.15,7.15,75,4050,7.40
10.09.20 10:18:59,6.95,7.15,6.95,7.15,150,4050,7.38
10.09.20 10:21:59,7.15,7.15,7.15,7.15,75,4275,7.38
10.09.20 10:22:59,7.15,7.15,7.15,7.15,150,4275,7.37
10.09.20 10:36:59,6.75,6.75,6.75,6.75,75,4500,7.36
10.09.20 10:41:59,6.90,6.90,6.90,6.90,75,4575,7.35
10.09.20 10:43:59,6.95,6.95,6.95,6.95,75,4500,7.34
10.09.20 10:44:59,6.95,6.95,6.95,6.95,75,4575,7.33
10.09.20 10:50:59,7.05,7.05,7.05,7.05,150,4650,7.32
10.09.20 10:52:59,7.05,7.10,7.05,7.10,1500,4650,7.25
10.09.20 10:55:59,6.95,6.95,6.95,6.95,75,0,7.24
10.09.20 10:57:59,7.00,7.00,7.00,7.00,75,6150,7.24
10.09.20 10:58:59,7.00,7.00,7.00,7.00,1425,6150,7.19
10.09.20 10:59:59,7.15,7.15,7.15,7.15,75,6150,7.19
10.09.20 11:00:59,7.15,7.15,7.15,7.15,1425,7650,7.18
10.09.20 11:01:59,7.15,7.15,7.15,7.15,75,7650,7.18
10.09.20 11:04:59,7.15,7.15,7.15,7.15,975,9150,7.18
10.09.20 11:06:59,7.15,7.30,7.05,7.30,300,10125,7.18
10.09.20 11:08:59,7.00,7.00,7.00,7.00,75,10125,7.18
10.09.20 11:10:59,7.05,7.15,7.00,7.00,225,10200,7.17
10.09.20 11:13:59,7.15,7.15,7.10,7.10,3150,10200,7.16
10.09.20 11:14:59,7.10,7.10,7.10,7.10,525,13575,7.16
10.09.20 11:15:59,7.10,7.15,7.10,7.15,1800,13575,7.16
10.09.20 11:16:59,7.15,7.15,7.15,7.15,825,13575,7.16
10.09.20 11:20:59,7.45,7.45,7.45,7.45,150,16350,7.16
10.09.20 11:22:59,7.40,7.40,7.40,7.40,900,16500,7.17
10.09.20 11:24:59,7.55,7.55,7.50,7.50,150,15600,7.18
10.09.20 11:25:59,7.50,7.50,7.40,7.40,225,15600,7.18
10.09.20 11:26:59,7.50,7.50,7.50,7.50,75,15600,7.18
10.09.20 11:27:59,7.25,7.25,7.25,7.25,225,15225,7.18
10.09.20 11:28:59,7.25,7.25,7.25,7.25,75,15225,7.18
10.09.20 11:32:59,7.05,7.05,7.05,7.05,75,15300,7.18
10.09.20 11:35:59,7.00,7.00,7.00,7.00,75,0,7.18
10.09.20 11:42:59,7.00,7.00,7.00,7.00,75,0,7.18
10.09.20 11:47:59,7.00,7.00,7.00,7.00,75,15075,7.18
10.09.20 11:49:59,7.10,7.10,7.10,7.10,75,15150,7.18
10.09.20 11:57:59,7.20,7.20,7.20,7.20,150,15150,7.18
10.09.20 12:08:59,7.55,7.55,7.55,7.55,75,15000,7.18
10.09.20 12:13:59,7.75,7.75,7.75,7.75,525,15000,7.20
10.09.20 12:17:59,7.80,7.80,7.80,7.80,75,15525,7.20
10.09.20 12:18:59,7.95,8.00,7.95,8.00,900,15600,7.23
10.09.20 12:22:59,8.45,8.45,8.45,8.45,150,15825,7.24
10.09.20 12:24:59,8.50,8.50,8.50,8.50,975,15675,7.30
10.09.20 12:30:59,8.70,8.70,8.70,8.70,75,16050,7.30
10.09.20 12:44:59,7.85,7.85,7.85,7.85,75,15975,7.30
10.09.20 12:45:59,7.90,7.90,7.90,7.90,75,15975,7.31
10.09.20 12:46:59,7.95,7.95,7.95,7.95,150,15975,7.31
10.09.20 12:55:59,8.60,8.75,8.60,8.65,525,15975,7.34
10.09.20 12:58:59,8.75,8.75,8.75,8.75,150,15750,7.35
10.09.20 12:59:59,8.70,8.75,8.70,8.75,225,15750,7.37
10.09.20 13:02:59,9.25,9.25,9.10,9.10,225,15975,7.38
10.09.20 13:12:59,8.85,8.85,8.85,8.85,75,15225,7.39
10.09.20 13:13:59,8.90,9.10,8.90,9.10,675,15225,7.43
10.09.20 13:16:59,9.20,9.20,9.20,9.20,600,15675,7.48
10.09.20 13:19:59,8.90,8.90,8.85,8.85,375,15600,7.50
10.09.20 13:20:59,8.50,8.50,8.50,8.50,75,15600,7.50
10.09.20 13:22:59,8.40,8.40,8.40,8.40,75,15450,7.50
10.09.20 13:26:59,8.50,8.55,8.50,8.55,1575,15375,7.56
10.09.20 13:28:59,8.30,8.30,8.30,8.30,75,16950,7.56
10.09.20 13:29:59,8.10,8.10,7.95,7.95,225,16950,7.57
10.09.20 13:30:59,8.05,8.10,8.05,8.05,1200,17175,7.59
10.09.20 13:31:59,8.05,8.10,8.05,8.10,975,17175,7.61
10.09.20 13:32:59,8.30,8.30,8.20,8.20,300,17175,7.61
10.09.20 13:39:59,8.35,8.35,8.35,8.35,75,19500,7.61
10.09.20 13:42:59,8.40,8.40,8.40,8.40,75,19500,7.62
10.09.20 13:46:59,8.40,8.40,8.40,8.40,75,19575,7.62
10.09.20 13:47:59,8.40,8.40,8.40,8.40,300,19575,7.63
10.09.20 13:48:59,8.30,8.30,8.30,8.30,1500,19650,7.66
10.09.20 13:52:59,8.80,8.80,8.80,8.80,75,18150,7.66
10.09.20 13:57:59,8.90,8.90,8.90,8.90,150,18150,7.67
10.09.20 13:59:59,8.80,8.80,8.80,8.80,75,18300,7.67
10.09.20 14:02:59,8.90,8.90,8.90,8.90,75,18375,7.67
10.09.20 14:04:59,9.05,9.05,9.05,9.05,225,18450,7.68
10.09.20 14:07:59,8.50,8.50,8.50,8.50,75,18675,7.68
10.09.20 14:08:59,8.50,8.50,8.50,8.50,75,18675,7.69
10.09.20 14:09:59,8.25,8.25,8.05,8.05,225,19800,7.69
