date,open,high,low,close,volume,oi,vwap
2020-10-21 09:21:00,294.45,294.45,245.35,245.35,150,0,269.90
2020-10-21 09:30:00,247.70,323.40,247.70,247.70,2550,75,267.93
2020-10-21 09:36:00,219.40,219.40,219.40,219.40,2250,2325,250.06
2020-10-21 09:38:00,274.45,274.45,274.45,274.45,150,2325,250.77
2020-10-21 09:40:00,264.80,264.80,263.75,263.80,375,2250,251.70
2020-10-21 09:41:00,264.50,265.35,260.70,264.00,525,2250,252.72
2020-10-21 09:42:00,264.25,264.25,264.25,264.25,75,2250,252.86
2020-10-21 09:53:00,265.60,265.60,265.60,265.60,75,2025,253.02
2020-10-21 09:59:00,267.05,267.05,267.05,267.05,150,2025,253.35
2020-10-21 10:00:00,266.95,266.95,266.95,266.95,75,2025,253.51
2020-10-21 10:03:00,269.00,269.00,269.00,269.00,150,2025,253.87
2020-10-21 10:06:00,266.00,266.00,266.00,266.00,75,2025,254.00
2020-10-21 10:07:00,265.60,265.60,265.60,265.60,150,2025,254.26
2020-10-21 10:10:00,265.00,265.00,265.00,265.00,150,2025,254.49
2020-10-21 10:22:00,267.90,267.90,267.90,267.90,75,2025,254.64
2020-10-21 10:32:00,272.40,272.40,272.40,272.40,150,1950,255.01
2020-10-21 10:34:00,274.20,274.20,274.20,274.20,75,1950,255.21
2020-10-21 12:08:00,264.15,264.15,264.15,264.15,75,1950,255.30
2020-10-21 12:21:00,255.00,255.00,255.00,255.00,150,1875,255.30
2020-10-21 12:23:00,255.00,255.00,255.00,255.00,75,1875,255.30
2020-10-21 12:26:00,260.00,260.00,260.00,260.00,225,2100,255.41
2020-10-21 12:32:00,260.40,260.40,260.40,260.40,75,2100,255.46
2020-10-21 12:41:00,265.55,265.55,265.55,265.55,75,2100,255.56
2020-10-21 12:45:00,270.15,270.15,270.15,270.15,75,2175,255.70
2020-10-21 13:03:00,270.15,270.15,270.15,270.15,75,2250,255.83
2020-10-21 13:15:00,273.55,273.55,273.55,273.55,150,2175,256.16
2020-10-21 13:20:00,296.75,296.75,296.75,296.75,150,2175,256.89
2020-10-21 13:23:00,290.65,290.65,290.65,290.65,75,2250,257.19
2020-10-21 13:25:00,310.00,310.00,310.00,310.00,150,2175,258.11
2020-10-21 13:28:00,295.35,295.35,295.35,295.35,75,2175,258.44
2020-10-21 13:31:00,344.70,344.75,344.70,344.75,150,2100,259.91
2020-10-21 13:42:00,345.75,345.75,345.75,345.75,75,2250,260.64
2020-10-21 13:48:00,346.70,346.70,346.65,346.65,375,2175,264.13
2020-10-21 14:19:00,390.00,390.00,390.00,390.00,75,1875,265.15
2020-10-21 14:40:00,362.20,362.20,362.20,362.20,75,1875,265.93
2020-10-21 14:45:00,353.60,353.60,353.60,353.60,75,1800,266.62
2020-10-21 14:48:00,353.65,353.65,353.65,353.65,75,1800,267.31
2020-10-21 15:04:00,307.90,307.90,307.90,307.90,75,1650,267.62
2020-10-21 15:12:00,290.25,290.25,290.25,290.25,75,1575,267.80
2020-10-21 15:25:00,274.10,274.10,274.10,274.10,75,1500,267.85
2020-10-22 09:15:00,299.30,300.75,299.30,300.75,1050,1425,300.45
2020-10-22 09:16:00,301.60,302.15,301.60,302.15,675,1425,301.07
2020-10-22 09:18:00,274.75,274.75,274.75,274.75,300,2925,297.23
2020-10-22 09:20:00,300.95,303.70,300.95,303.70,300,2850,297.80
2020-10-22 09:21:00,302.20,302.20,300.20,301.85,1050,2850,298.90
2020-10-22 09:22:00,306.95,306.95,306.95,306.95,75,2850,299.08
2020-10-22 09:23:00,314.70,314.70,314.70,314.70,375,3675,300.61
2020-10-22 09:26:00,320.20,320.20,320.20,320.20,225,3675,301.70
2020-10-22 09:28:00,320.00,320.00,320.00,320.00,300,3675,302.96
2020-10-22 09:31:00,339.70,339.70,339.70,339.70,450,3975,306.40
2020-10-22 09:37:00,344.70,344.70,344.70,344.70,75,3750,306.99
2020-10-22 09:39:00,340.75,341.90,340.75,341.90,150,3975,308.02
2020-10-22 09:40:00,335.10,335.10,328.90,328.90,600,3975,310.37
2020-10-22 09:41:00,330.15,332.45,330.15,332.45,225,3525,311.19
2020-10-22 09:42:00,333.05,333.05,333.05,333.05,75,3525,311.46
2020-10-22 09:43:00,331.10,331.10,329.70,330.50,1275,3525,314.79
2020-10-22 09:44:00,333.60,333.60,333.60,333.60,75,3525,314.98
