0,1,2,3,4,5,6
28.11.19 09:27:59,0.25,0.25,0.25,0.25,1500,0
29.11.19 09:15:59,1.00,1.00,1.00,1.00,75,1500
29.11.19 09:18:59,0.50,0.50,0.50,0.50,75,1575
29.11.19 09:40:59,0.50,0.50,0.50,0.50,75,1500
29.11.19 09:43:59,0.20,0.20,0.20,0.20,75,1575
29.11.19 09:44:59,0.50,0.50,0.50,0.50,75,1575
29.11.19 09:45:59,0.20,0.20,0.20,0.20,75,1575
29.11.19 09:49:59,0.25,0.50,0.25,0.50,150,1650
29.11.19 09:50:59,0.50,0.50,0.50,0.50,150,1650
29.11.19 09:51:59,0.35,0.35,0.35,0.35,75,1650
29.11.19 10:12:59,0.35,0.35,0.35,0.35,675,1725
29.11.19 11:16:59,0.35,0.35,0.35,0.35,75,1050
29.11.19 12:10:59,0.45,0.45,0.45,0.45,150,1050
29.11.19 14:36:59,0.50,0.50,0.50,0.50,150,1050
29.11.19 14:37:59,0.50,0.50,0.50,0.50,450,1050
29.11.19 14:39:59,0.50,0.80,0.50,0.80,4950,4800
29.11.19 14:40:59,0.80,0.80,0.70,0.70,300,4800
29.11.19 14:41:59,0.70,0.70,0.65,0.70,900,4800
29.11.19 14:54:59,0.20,0.20,0.20,0.20,4950,7200
29.11.19 14:55:59,0.50,0.50,0.50,0.50,1125,7200
29.11.19 15:11:59,0.50,0.50,0.50,0.50,150,6525
29.11.19 15:19:59,0.50,0.50,0.50,0.50,150,6525
02.12.19 09:15:59,0.40,0.40,0.40,0.40,75,6000
02.12.19 09:21:59,0.40,0.40,0.40,0.40,75,6075
02.12.19 09:23:59,0.30,0.40,0.30,0.40,2475,6075
02.12.19 09:55:59,0.35,0.35,0.35,0.35,1800,6075
02.12.19 10:01:59,0.30,0.30,0.30,0.30,525,6075
02.12.19 10:20:59,0.20,0.20,0.20,0.20,75,8550
02.12.19 12:00:59,0.25,0.25,0.25,0.25,75,9075
02.12.19 12:06:59,0.15,0.15,0.15,0.15,750,9075
03.12.19 10:29:59,0.70,0.70,0.70,0.70,150,8550
03.12.19 10:32:59,0.10,0.10,0.10,0.10,75,8550
03.12.19 11:28:59,0.50,0.50,0.50,0.50,750,8550
03.12.19 11:30:59,0.15,0.15,0.15,0.15,150,9075
03.12.19 13:55:59,0.10,0.10,0.10,0.10,2100,9075
03.12.19 15:12:59,0.10,0.10,0.10,0.10,975,0
03.12.19 15:30:00,0.10,0.10,0.10,0.10,75,9075
04.12.19 11:16:59,0.10,0.10,0.10,0.10,1200,9075
04.12.19 12:21:59,0.15,0.15,0.15,0.15,300,9075
04.12.19 12:24:59,0.25,0.25,0.25,0.25,750,9075
04.12.19 12:31:59,0.05,0.05,0.05,0.05,750,9075
04.12.19 13:54:59,0.15,0.15,0.05,0.05,150,9075
04.12.19 14:22:59,0.05,0.05,0.05,0.05,1800,9075
