0,1,2,3,4,5,6,7
06.10.20 09:38:59,923.20,923.20,923.20,923.20,25,0,923.20
06.10.20 09:51:59,935.85,935.85,935.85,935.85,25,25,929.52
06.10.20 09:56:59,886.25,886.25,886.25,886.25,25,50,915.10
06.10.20 10:10:59,871.65,871.65,871.65,871.65,25,50,904.23
06.10.20 10:20:59,905.35,905.35,905.35,905.35,25,50,904.46
06.10.20 10:28:59,882.15,882.15,882.15,882.15,25,50,900.74
06.10.20 10:45:59,834.40,834.40,834.40,834.40,25,75,891.26
06.10.20 11:10:59,867.55,867.55,867.55,867.55,25,50,888.30
06.10.20 11:24:59,875.90,875.90,875.90,875.90,25,50,886.92
06.10.20 11:27:59,848.80,848.80,848.80,848.80,25,50,883.11
06.10.20 11:31:59,856.95,856.95,856.95,856.95,25,75,880.73
06.10.20 11:35:59,828.20,828.20,828.20,828.20,25,50,876.35
06.10.20 11:40:59,843.85,843.85,843.85,843.85,25,75,873.85
06.10.20 11:45:59,845.75,845.75,845.75,845.75,25,75,871.84
06.10.20 11:56:59,846.65,846.65,846.65,846.65,25,50,870.16
06.10.20 12:02:59,836.35,836.35,836.35,836.35,25,75,868.05
06.10.20 12:21:59,794.40,794.40,794.40,794.40,25,75,863.72
06.10.20 12:24:59,804.75,804.75,804.75,804.75,25,75,860.44
06.10.20 12:43:59,842.55,842.55,842.55,842.55,25,75,859.50
06.10.20 12:45:59,877.85,877.85,877.85,877.85,25,100,860.42
06.10.20 12:48:59,893.80,893.80,893.80,893.80,1050,125,883.03
06.10.20 12:53:59,876.40,876.40,876.40,876.40,25,1175,882.92
06.10.20 13:04:59,875.25,875.25,875.25,875.25,25,1175,882.80
06.10.20 13:05:59,835.25,835.25,835.25,835.25,25,1175,882.07
06.10.20 13:14:59,863.95,863.95,863.95,863.95,25,1150,881.80
06.10.20 13:17:59,870.40,870.40,870.40,870.40,25,1150,881.63
06.10.20 13:26:59,847.75,847.75,845.35,845.35,375,1175,875.22
06.10.20 13:33:59,920.40,920.40,920.40,920.40,25,1175,875.76
06.10.20 13:37:59,906.65,906.65,906.65,906.65,50,1175,876.49
06.10.20 13:48:59,874.55,874.55,874.55,874.55,50,1175,876.44
06.10.20 14:23:59,848.80,848.80,848.80,848.80,25,1125,876.13
06.10.20 14:39:59,687.05,687.05,687.05,687.05,25,1125,874.01
07.10.20 09:39:59,765.55,765.55,765.55,765.55,25,1125,765.55
07.10.20 09:52:59,729.20,729.20,729.20,729.20,25,1100,747.37
07.10.20 09:58:59,615.70,615.70,609.70,609.70,50,1075,680.03
07.10.20 10:00:59,616.15,616.15,601.20,601.45,150,1050,634.86
07.10.20 10:01:59,590.60,611.35,590.60,611.35,450,1050,610.74
07.10.20 10:02:59,619.95,619.95,619.95,619.95,25,1225,611.05
07.10.20 10:03:59,629.35,629.35,629.35,629.35,75,1225,612.74
07.10.20 10:05:59,623.00,623.00,623.00,623.00,50,1225,613.35
07.10.20 10:07:59,640.40,640.40,636.20,636.20,150,1225,617.26
07.10.20 10:08:59,627.75,627.75,627.75,627.75,25,1175,617.51
07.10.20 10:09:59,625.25,625.25,625.25,625.25,75,1175,618.04
07.10.20 10:12:59,637.25,637.25,637.25,637.25,50,1200,618.88
07.10.20 10:13:59,637.25,637.25,634.75,634.75,50,1200,619.59
07.10.20 10:14:59,632.10,632.10,632.10,632.10,25,1200,619.85
07.10.20 10:15:59,622.95,624.75,622.95,624.75,125,1250,620.20
07.10.20 10:16:59,629.65,629.65,629.65,629.65,50,1250,620.54
07.10.20 10:19:59,645.95,645.95,645.95,645.95,25,1375,620.99
07.10.20 10:20:59,662.25,662.25,662.25,662.25,175,1375,625.34
07.10.20 10:21:59,655.45,655.45,650.85,650.85,50,1375,626.18
07.10.20 10:22:59,655.85,655.85,655.85,655.85,25,1375,626.63
07.10.20 10:24:59,636.40,636.40,636.40,636.40,100,1400,627.27
07.10.20 10:25:59,621.35,621.35,621.35,621.35,25,1400,627.19
07.10.20 10:31:59,628.70,628.70,628.70,628.70,25,1525,627.21
07.10.20 10:33:59,633.00,633.00,633.00,633.00,25,1525,627.29
07.10.20 10:55:59,675.45,686.60,675.45,681.80,125,1550,630.61
07.10.20 10:59:59,667.50,667.50,665.10,665.10,50,1525,631.49
07.10.20 11:05:59,711.50,729.45,711.50,729.45,75,1525,634.66
07.10.20 11:06:59,723.30,723.30,723.30,723.30,25,1575,635.70
07.10.20 11:10:59,698.85,698.85,698.85,698.85,25,1575,636.44
07.10.20 11:11:59,689.65,689.65,685.45,685.45,50,1575,637.60
07.10.20 11:12:59,681.85,685.80,681.85,685.40,150,1575,640.54
07.10.20 11:13:59,685.85,696.55,685.85,696.55,50,1575,641.60
07.10.20 11:14:59,695.15,701.40,695.15,701.40,100,1725,643.90
07.10.20 11:16:59,710.20,710.20,710.20,710.20,25,1725,644.56
07.10.20 11:17:59,724.65,724.65,724.65,724.65,25,1775,645.34
07.10.20 11:18:59,717.65,717.65,717.65,717.65,25,1775,646.05
07.10.20 11:19:59,722.75,722.75,722.75,722.75,25,1775,646.78
07.10.20 11:20:59,723.50,745.65,723.50,745.65,50,1850,648.44
07.10.20 11:23:59,715.15,715.15,715.15,715.15,25,1850,649.06
07.10.20 11:25:59,708.55,708.55,708.55,708.55,25,1850,649.61
07.10.20 11:28:59,710.85,710.85,710.85,710.85,25,1875,650.18
07.10.20 11:35:59,677.15,677.15,677.15,677.15,25,1850,650.42
07.10.20 11:36:59,685.05,685.05,685.05,685.05,75,1875,651.34
07.10.20 11:38:59,687.80,687.80,687.80,687.80,25,1875,651.66
07.10.20 11:39:59,688.40,688.40,688.40,688.40,25,1875,651.98
07.10.20 11:42:59,699.40,699.40,691.55,691.55,50,1875,652.72
07.10.20 11:46:59,689.80,689.80,689.80,689.80,25,1900,653.04
07.10.20 11:47:59,690.85,690.85,690.85,690.85,25,1900,653.35
07.10.20 11:48:59,679.15,679.15,679.15,679.15,25,1900,653.57
07.10.20 11:58:59,681.50,681.50,681.50,681.50,50,1925,654.03
07.10.20 12:00:59,691.80,691.80,691.80,691.80,25,1950,654.33
07.10.20 12:06:59,662.80,662.80,662.80,662.80,50,1925,654.47
07.10.20 12:10:59,659.25,662.60,659.25,662.60,100,1900,654.67
07.10.20 12:15:59,690.40,690.40,690.40,690.40,25,1900,654.94
07.10.20 12:18:59,683.55,683.55,678.05,678.05,50,1875,655.34
07.10.20 12:24:59,666.85,666.85,662.70,662.70,75,1900,655.53
07.10.20 12:28:59,660.00,660.00,660.00,660.00,50,1950,655.60
07.10.20 12:30:59,669.35,669.35,669.35,669.35,50,2000,655.79
07.10.20 12:31:59,639.70,645.00,639.70,645.00,50,2000,655.60
07.10.20 12:32:59,651.55,651.55,651.55,651.55,25,2000,655.57
07.10.20 12:35:59,660.00,660.00,660.00,660.00,25,2025,655.60
07.10.20 12:36:59,655.40,655.40,655.40,655.40,25,2050,655.60
07.10.20 12:39:59,649.00,649.00,649.00,649.00,25,2025,655.56
07.10.20 12:41:59,650.30,650.30,650.30,650.30,25,2025,655.52
07.10.20 12:43:59,647.00,647.00,647.00,647.00,25,2050,655.46
07.10.20 12:44:59,640.25,640.25,624.00,624.00,50,2050,655.15
07.10.20 12:45:59,607.65,611.60,604.55,611.60,275,2075,651.97
07.10.20 12:47:59,618.80,624.55,618.80,621.10,100,2125,651.21
07.10.20 12:48:59,617.15,617.15,617.15,617.15,50,2125,650.80
07.10.20 12:50:59,617.60,619.45,617.60,619.45,100,2125,650.02
07.10.20 12:53:59,630.45,630.45,630.45,630.45,50,2100,649.80
07.10.20 12:58:59,618.20,618.20,618.20,618.20,25,1975,649.61
07.10.20 13:00:59,594.70,594.70,593.50,593.50,100,2000,648.36
07.10.20 13:01:59,601.60,601.60,601.60,601.60,25,2000,648.10
