0,1,2,3,4,5,6,7,8,9
19.02.21 10:49:59,3.65,3.65,3.65,3.65,75,0,3.65,3.70,8.25
19.02.21 10:52:59,3.75,3.75,3.75,3.75,75,75,3.70,3.75,4.35
19.02.21 10:59:59,3.70,3.70,3.70,3.70,75,150,3.70,3.75,4.25
19.02.21 11:10:59,4.50,4.50,4.50,4.50,75,225,3.90,4.55,7.80
19.02.21 11:11:59,5.00,5.00,5.00,5.00,75,225,4.12,4.15,7.70
19.02.21 11:51:59,4.40,4.40,4.40,4.40,75,225,4.16,4.30,6.90
19.02.21 12:08:59,6.90,6.90,6.90,6.90,75,150,4.55,4.15,6.80
19.02.21 13:31:59,4.80,4.80,4.80,4.80,75,225,4.58,4.15,6.50
19.02.21 15:00:59,6.40,6.40,6.40,6.40,75,150,4.78,5.10,6.30
19.02.21 15:12:59,6.30,6.30,6.30,6.30,150,225,5.06,5.15,6.30
19.02.21 15:24:59,7.00,7.00,7.00,7.00,750,375,5.90,5.30,7.00
22.02.21 09:17:59,5.75,5.75,5.00,5.00,150,1125,5.37,3.85,7.95
22.02.21 09:18:59,4.60,4.60,4.60,4.60,150,1125,5.00,3.65,6.95
22.02.21 09:53:59,6.30,6.30,6.30,6.30,900,1425,5.73,4.45,6.30
22.02.21 09:54:59,4.65,4.65,4.65,4.65,150,1425,5.61,4.55,5.90
22.02.21 10:45:59,5.00,5.00,5.00,5.00,150,2175,5.55,5.00,5.45
22.02.21 11:40:59,5.00,5.00,5.00,5.00,150,2325,5.50,5.00,5.45
22.02.21 11:49:59,5.05,5.05,5.05,5.05,300,2400,5.43,4.75,5.60
22.02.21 11:52:59,5.00,5.00,5.00,5.00,150,2400,5.40,5.00,5.55
22.02.21 12:06:59,5.10,5.10,5.10,5.10,150,2550,5.38,5.05,5.40
22.02.21 12:57:59,5.05,5.05,5.05,5.05,150,2550,5.36,5.05,5.65
22.02.21 13:00:59,5.05,5.05,5.05,5.05,150,2550,5.34,5.05,5.65
