0,1,2,3,4,5,6,7
26.10.20 13:42:59,500.00,500.00,500.00,500.00,25,0,500.00
26.10.20 14:57:59,300.00,300.00,300.00,300.00,25,25,400.00
28.10.20 12:49:59,399.00,399.00,399.00,399.00,25,0,399.00
28.10.20 15:22:59,370.00,370.00,370.00,370.00,25,25,384.50
28.10.20 15:25:59,305.00,305.00,305.00,305.00,25,50,358.00
28.10.20 15:27:59,305.00,305.00,305.00,305.00,25,25,344.75
29.10.20 11:10:59,305.00,305.00,305.00,305.00,25,0,305.00
29.10.20 13:13:59,280.00,280.00,280.00,280.00,25,25,292.50
30.10.20 10:05:59,300.00,300.00,300.00,300.00,25,50,300.00
30.10.20 10:55:59,238.00,238.00,238.00,238.00,25,75,269.00
30.10.20 11:14:59,238.00,238.00,238.00,238.00,25,100,258.66
30.10.20 11:26:59,238.00,238.00,238.00,238.00,25,125,253.50
30.10.20 11:32:59,238.00,238.00,238.00,238.00,25,150,250.40
30.10.20 13:31:59,224.95,224.95,224.95,224.95,25,175,246.15
30.10.20 13:57:59,172.00,172.00,172.00,172.00,25,200,235.56
30.10.20 14:08:59,172.00,172.00,172.00,172.00,25,175,227.61
30.10.20 15:25:59,170.55,170.55,170.55,170.55,25,150,221.27
02.11.20 10:33:59,290.00,368.90,290.00,364.90,150,125,355.08
02.11.20 11:01:59,236.00,236.00,236.00,236.00,125,275,305.62
02.11.20 11:15:59,305.00,305.00,305.00,305.00,25,150,305.57
02.11.20 11:28:59,305.00,305.00,305.00,305.00,25,125,305.53
02.11.20 11:33:59,310.00,310.00,310.00,310.00,25,125,305.85
02.11.20 12:06:59,310.00,310.00,310.00,310.00,25,150,306.12
02.11.20 12:29:59,345.00,345.00,345.00,345.00,25,125,308.55
02.11.20 12:32:59,350.00,350.00,350.00,350.00,150,150,319.81
02.11.20 12:35:59,364.90,364.90,364.90,364.90,25,275,321.77
02.11.20 12:40:59,280.00,280.00,280.00,280.00,50,275,318.43
02.11.20 12:41:59,280.00,280.00,280.00,280.00,25,275,316.95
02.11.20 12:42:59,359.00,359.00,359.00,359.00,50,200,319.95
02.11.20 12:44:59,364.00,364.00,364.00,364.00,25,200,321.47
02.11.20 12:48:59,310.00,310.00,310.00,310.00,50,275,320.73
02.11.20 12:59:59,380.85,380.85,380.85,380.85,25,250,322.61
02.11.20 13:01:59,310.00,310.00,310.00,310.00,25,250,322.23
02.11.20 13:05:59,310.00,310.00,310.00,310.00,25,275,321.87
02.11.20 13:30:59,355.55,355.55,355.55,355.55,25,250,322.83
02.11.20 13:52:59,355.00,355.00,355.00,355.00,25,250,323.73
02.11.20 14:14:59,380.00,380.00,380.00,380.00,25,250,325.25
02.11.20 14:15:59,395.00,395.00,395.00,395.00,50,250,328.82
02.11.20 14:16:59,395.00,400.00,395.00,400.00,50,250,332.17
02.11.20 14:18:59,438.65,438.65,438.65,438.65,25,250,334.71
02.11.20 14:37:59,511.00,511.00,511.00,511.00,25,325,338.81
02.11.20 14:40:59,527.95,527.95,527.95,527.95,25,350,343.11
02.11.20 14:47:59,512.00,512.00,512.00,512.00,100,375,357.18
02.11.20 14:48:59,512.00,512.00,512.00,512.00,75,300,366.29
02.11.20 15:21:59,450.00,450.00,450.00,450.00,25,325,367.90
02.11.20 15:25:59,432.35,432.35,432.35,432.35,25,325,369.11
02.11.20 15:27:59,485.05,485.05,485.05,485.05,25,325,371.26
03.11.20 09:15:59,502.55,502.55,502.55,502.55,25,325,502.55
03.11.20 09:26:59,618.75,618.75,618.75,618.75,25,300,560.65
03.11.20 09:50:59,575.00,635.75,575.00,635.75,50,325,583.01
03.11.20 09:55:59,580.00,580.00,580.00,580.00,75,350,581.72
03.11.20 10:42:59,585.00,585.00,585.00,585.00,25,350,582.13
03.11.20 11:43:59,614.50,614.50,614.50,614.50,25,375,585.72
03.11.20 11:48:59,611.70,611.70,611.70,611.70,25,375,588.32
03.11.20 12:25:59,687.20,687.20,687.20,687.20,25,375,597.31
03.11.20 12:34:59,656.85,656.85,656.85,656.85,25,375,602.27
03.11.20 12:43:59,656.85,656.85,656.85,656.85,25,400,606.47
03.11.20 12:50:59,656.85,656.85,656.85,656.85,25,400,610.07
03.11.20 12:54:59,655.00,655.00,655.00,655.00,25,400,613.06
03.11.20 12:55:59,642.00,642.00,642.00,642.00,375,400,627.53
03.11.20 13:14:59,683.15,683.15,683.15,683.15,25,775,629.32
03.11.20 13:48:59,705.15,705.15,705.15,705.15,25,775,631.69
03.11.20 13:51:59,705.15,705.15,705.15,705.15,75,800,637.99
03.11.20 14:30:59,593.45,593.45,593.45,593.45,25,850,636.75
