0,1,2,3,4,5,6
05.03.19 13:01:59,19.00,21.00,19.00,21.00,20,0
05.03.19 13:02:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:03:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:04:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:05:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:06:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:07:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:08:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:09:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:10:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:11:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:12:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:13:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:14:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:15:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:16:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:17:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:18:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:19:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:20:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:21:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:22:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:23:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:24:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:25:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:26:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:27:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:28:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:29:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:30:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:31:59,21.00,21.00,21.00,21.00,0,0
05.03.19 13:32:59,21.00,23.00,21.00,23.00,20,40
05.03.19 13:33:59,23.00,23.00,21.20,21.20,200,40
05.03.19 13:34:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:35:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:36:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:37:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:38:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:39:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:40:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:41:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:42:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:43:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:44:59,21.20,21.20,21.20,21.20,0,40
05.03.19 13:45:59,21.20,23.00,21.20,23.00,20,200
05.03.19 13:46:59,23.00,23.00,23.00,23.00,0,200
05.03.19 13:47:59,23.00,23.00,22.00,22.00,20,220
05.03.19 13:48:59,22.00,22.00,22.00,22.00,0,220
05.03.19 13:49:59,22.00,22.00,22.00,22.00,0,220
05.03.19 13:50:59,22.00,22.00,20.40,20.40,80,220
05.03.19 13:51:59,20.40,20.40,20.40,20.40,0,220
05.03.19 13:52:59,20.40,20.40,20.40,20.40,0,220
05.03.19 13:53:59,20.40,23.50,20.40,23.35,460,540
05.03.19 13:54:59,23.35,23.45,22.65,23.45,200,540
05.03.19 13:55:59,23.45,23.75,22.85,22.85,240,540
05.03.19 13:56:59,22.85,22.85,22.85,22.85,0,540
05.03.19 13:57:59,22.85,22.85,22.85,22.85,0,540
05.03.19 13:58:59,22.85,22.85,22.85,22.85,0,540
05.03.19 13:59:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:00:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:01:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:02:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:03:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:04:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:05:59,22.85,22.85,22.85,22.85,0,540
05.03.19 14:06:59,22.85,22.85,18.95,18.95,100,1220
05.03.19 14:07:59,19.00,19.00,18.70,18.95,280,1220
05.03.19 14:08:59,18.95,18.95,18.95,18.95,0,1220
05.03.19 14:09:59,18.95,18.95,18.95,18.95,0,1220
05.03.19 14:10:59,18.95,18.95,18.95,18.95,0,1220
05.03.19 14:11:59,18.95,18.95,18.95,18.95,0,1220
05.03.19 14:12:59,18.95,18.95,18.95,18.95,0,1220
05.03.19 14:13:59,18.95,18.95,18.95,18.95,0,1220
05.03.19 14:14:59,18.95,18.95,18.65,18.65,100,1600
05.03.19 14:15:59,18.65,18.65,18.65,18.65,0,1600
05.03.19 14:16:59,18.65,18.65,18.65,18.65,0,1600
05.03.19 14:17:59,18.65,18.65,18.65,18.65,0,1600
05.03.19 14:18:59,18.65,18.65,18.65,18.65,0,1600
05.03.19 14:19:59,21.10,21.20,20.60,20.60,60,1560
05.03.19 14:20:59,20.60,20.60,20.60,20.60,0,1560
05.03.19 14:21:59,20.60,20.60,20.60,20.60,0,1560
05.03.19 14:22:59,20.60,20.60,20.60,20.60,0,1560
05.03.19 14:23:59,20.60,21.30,20.60,21.30,20,1640
05.03.19 14:24:59,21.30,21.30,21.30,21.30,0,1640
05.03.19 14:25:59,21.30,21.60,21.30,21.60,60,1640
