0,1,2,3,4,5,6,7,8
29.05.20 14:47:59,19119.00,19119.00,19119.00,19119.00,25,3800,18958.97,1737870.00
29.05.20 14:48:59,19100.00,19100.00,19100.00,19100.00,25,3800,18959.35,1749400.00
29.05.20 14:50:59,19100.00,19100.00,19100.00,19100.00,25,3800,18959.73,1749400.00
29.05.20 14:51:59,19085.00,19109.65,19085.00,19109.65,50,3800,18960.46,1755230.00
29.05.20 14:55:59,19075.05,19075.05,19075.05,19075.05,25,3875,18960.77,1756580.00
29.05.20 14:56:59,19075.00,19075.00,19075.00,19075.00,25,3875,18961.07,1756580.00
29.05.20 14:58:59,19088.75,19088.75,19065.60,19065.60,75,3875,18961.96,1751910.00
29.05.20 15:01:59,19119.00,19119.00,19119.00,19119.00,25,3900,18962.37,1742680.00
29.05.20 15:02:59,19149.90,19149.90,19149.90,19149.90,25,3900,18962.87,1742680.00
29.05.20 15:09:59,19141.00,19141.00,19141.00,19141.00,25,3925,18963.33,1784445.00
29.05.20 15:11:59,19157.80,19157.80,19157.80,19157.80,25,3925,18963.84,1784445.00
29.05.20 15:12:59,19155.00,19155.00,19151.65,19151.65,50,3950,18964.82,1777310.00
29.05.20 15:13:59,19150.00,19150.00,19150.00,19150.00,50,3950,18965.78,1777310.00
29.05.20 15:18:59,19137.40,19137.40,19137.40,19137.40,25,3975,18966.22,1748120.00
29.05.20 15:19:59,19099.90,19099.90,19099.90,19099.90,25,3975,18966.57,1748120.00
29.05.20 15:21:59,19133.75,19133.75,19133.75,19133.75,25,4000,18967.00,1722670.00
29.05.20 15:24:59,19101.15,19101.15,19101.15,19101.15,25,4000,18967.34,1710225.00
29.05.20 15:25:59,19121.45,19121.45,19121.45,19121.45,25,3975,18967.73,1710200.00
29.05.20 15:26:59,19102.10,19102.10,19097.40,19099.20,125,3975,18969.39,1710200.00
29.05.20 15:27:59,19089.90,19089.90,19089.90,19089.90,25,3975,18969.70,1690765.00
29.05.20 15:28:59,19084.85,19084.85,19078.55,19078.55,75,3975,18970.54,1690765.00
29.05.20 15:30:00,19080.00,19083.95,19062.35,19062.35,100,3975,18971.59,1690765.00
01.06.20 09:15:59,19601.50,19690.60,19601.50,19675.80,575,3925,19659.77,1548275.00
01.06.20 09:16:59,19798.35,19798.35,19798.35,19798.35,1000,3925,19747.63,1548275.00
01.06.20 09:17:59,19796.95,19796.95,19796.95,19796.95,25,5300,19748.41,1574890.00
01.06.20 09:18:59,19795.00,19898.95,19795.00,19850.00,650,5300,19787.79,1574890.00
01.06.20 09:20:59,19889.50,19889.50,19889.50,19889.50,50,5300,19790.00,1589620.00
01.06.20 09:21:59,19923.50,19975.00,19923.50,19975.00,50,5900,19793.39,1590220.00
01.06.20 09:22:59,19937.25,19955.85,19935.00,19954.30,200,5900,19804.98,1590220.00
01.06.20 09:23:59,19878.85,19900.00,19878.85,19888.20,100,5925,19808.26,1623355.00
01.06.20 09:25:59,19870.00,19870.00,19870.00,19870.00,25,5925,19808.83,1623355.00
01.06.20 09:26:59,19889.10,19900.00,19889.10,19900.00,100,5850,19811.82,1647335.00
01.06.20 09:27:59,19900.00,19900.00,19900.00,19900.00,175,5850,19817.05,1647335.00
01.06.20 09:28:59,19875.75,19875.75,19875.75,19875.75,275,5850,19823.37,1647335.00
01.06.20 09:30:59,19900.00,19900.00,19894.55,19894.55,200,6025,19827.72,1672020.00
01.06.20 09:31:59,19930.00,19952.00,19930.00,19952.00,75,6025,19830.06,1672020.00
01.06.20 09:32:59,20000.00,20000.00,20000.00,20000.00,125,6025,19835.92,1689090.00
01.06.20 09:33:59,20013.40,20013.40,20013.40,20013.40,50,6025,19838.33,1689090.00
01.06.20 09:34:59,20023.70,20023.70,20023.70,20023.70,25,6025,19839.58,1689090.00
01.06.20 09:35:59,20009.90,20009.90,20009.90,20009.90,25,6000,19840.73,1706890.00
01.06.20 09:36:59,19975.95,19975.95,19975.95,19975.95,200,6000,19847.62,1706890.00
01.06.20 09:37:59,19975.85,19975.85,19975.85,19975.85,25,6000,19848.43,1706890.00
01.06.20 09:38:59,20006.10,20006.10,20006.10,20006.10,25,6025,19849.42,1713160.00
01.06.20 09:39:59,20006.10,20006.10,20006.10,20006.10,25,6025,19850.40,1713160.00
01.06.20 09:40:59,20006.90,20012.10,20006.90,20012.10,75,6025,19853.34,1713160.00
01.06.20 09:41:59,20006.90,20006.90,20006.90,20006.90,25,6075,19854.28,1740490.00
01.06.20 09:43:59,19946.20,19946.20,19946.20,19946.20,25,6075,19854.84,1740490.00
01.06.20 09:45:59,19946.20,19946.20,19946.20,19946.20,1600,6075,19873.01,1743130.00
01.06.20 09:47:59,19971.20,19971.20,19971.20,19971.20,25,4725,19873.44,1745160.00
01.06.20 09:48:59,19949.55,19949.55,19949.55,19949.55,50,4725,19874.09,1745160.00
01.06.20 09:50:59,19970.00,19970.00,19970.00,19970.00,75,4725,19875.32,1757575.00
01.06.20 09:52:59,19987.10,19987.10,19987.10,19987.10,25,4725,19875.79,1757575.00
01.06.20 09:54:59,19987.10,20000.00,19987.10,20000.00,50,4750,19876.78,1777990.00
01.06.20 09:55:59,20046.20,20046.20,20046.20,20046.20,100,4750,19879.45,1777990.00
01.06.20 09:56:59,20018.15,20018.15,20018.15,20018.15,25,4725,19880.02,1785800.00
01.06.20 09:58:59,20020.00,20020.00,20020.00,20020.00,25,4725,19880.60,1785800.00
01.06.20 10:00:59,20100.00,20100.00,20100.00,20100.00,125,4775,19884.69,1790740.00
01.06.20 10:01:59,20077.80,20115.20,20077.80,20115.20,50,4775,19886.38,1790740.00
01.06.20 10:02:59,20114.85,20114.85,20101.35,20101.35,50,4750,19888.13,1792310.00
01.06.20 10:03:59,20083.85,20083.85,20083.85,20083.85,100,4750,19891.18,1792310.00
01.06.20 10:05:59,20079.20,20079.20,20050.00,20050.00,75,4900,19893.15,1795895.00
01.06.20 10:06:59,20029.75,20046.10,20029.75,20046.10,50,4900,19894.26,1795895.00
01.06.20 10:07:59,19996.10,19996.10,19996.10,19996.10,50,4900,19895.03,1795895.00
01.06.20 10:08:59,20028.00,20028.00,20028.00,20028.00,25,4900,19895.53,1792270.00
01.06.20 10:11:59,20048.65,20048.65,20048.65,20048.65,25,4925,19896.11,1796580.00
01.06.20 10:16:59,20000.00,20000.00,19981.00,19981.00,50,4950,19896.81,1803545.00
01.06.20 10:19:59,19932.00,19952.00,19932.00,19952.00,50,4975,19897.15,1809035.00
01.06.20 10:20:59,19926.35,19926.35,19926.35,19926.35,25,4975,19897.25,1800540.00
01.06.20 10:21:59,19935.10,19935.10,19935.10,19935.10,25,5050,19897.39,1800615.00
01.06.20 10:25:59,19935.10,19935.10,19935.10,19935.10,25,5050,19897.53,1800770.00
01.06.20 10:28:59,19935.10,19935.10,19935.10,19935.10,25,5025,19897.67,1801585.00
01.06.20 10:29:59,19970.00,19970.00,19970.00,19970.00,25,5025,19897.93,1801985.00
01.06.20 10:30:59,19985.00,19985.35,19985.00,19985.35,50,5025,19898.56,1801985.00
01.06.20 10:31:59,19984.85,19984.85,19984.85,19984.85,25,5025,19898.87,1801985.00
01.06.20 10:33:59,19984.85,19984.85,19960.80,19960.80,100,5075,19899.94,1805520.00
01.06.20 10:36:59,19940.00,19940.00,19940.00,19940.00,50,5175,19900.18,1807745.00
01.06.20 10:44:59,19940.00,19940.00,19940.00,19940.00,25,5200,19900.32,1802960.00
01.06.20 10:51:59,20000.00,20000.00,20000.00,20000.00,100,5175,19901.70,1802015.00
01.06.20 10:56:59,19994.15,19994.15,19994.15,19994.15,25,5200,19902.02,1802090.00
01.06.20 10:59:59,20000.00,20000.00,20000.00,20000.00,25,5200,19902.36,1804035.00
01.06.20 11:00:59,19996.25,19996.25,19996.25,19996.25,25,5200,19902.68,1804035.00
01.06.20 11:01:59,19991.55,19991.55,19991.55,19991.55,25,5200,19902.98,1804035.00
01.06.20 11:02:59,19970.00,19970.00,19970.00,19970.00,50,5200,19903.44,1804615.00
01.06.20 11:15:59,19960.00,19960.00,19960.00,19960.00,25,5275,19903.63,1804450.00
01.06.20 11:17:59,19970.00,19970.00,19960.00,19960.00,50,5325,19904.04,1806120.00
01.06.20 11:19:59,19960.00,19960.00,19954.25,19954.25,50,5325,19904.39,1806070.00
01.06.20 11:21:59,19987.65,19987.65,19987.65,19987.65,50,5375,19904.94,1805180.00
01.06.20 11:23:59,19967.60,19967.60,19967.60,19967.60,25,5375,19905.15,1805960.00
01.06.20 11:32:59,19966.00,19966.00,19966.00,19966.00,25,5400,19905.35,1811885.00
01.06.20 11:33:59,19964.75,19964.75,19964.75,19964.75,25,5400,19905.55,1811835.00
01.06.20 11:36:59,20050.00,20050.00,20050.00,20050.00,100,5400,19907.42,1813255.00
01.06.20 11:45:59,20050.00,20050.00,20050.00,20050.00,50,5375,19908.33,1812205.00
01.06.20 11:47:59,20023.95,20023.95,20023.95,20023.95,25,5350,19908.70,1810480.00
01.06.20 11:49:59,20000.00,20000.00,20000.00,20000.00,50,5350,19909.28,1810480.00
01.06.20 11:55:59,20008.00,20008.00,20008.00,20008.00,25,5375,19909.60,1811065.00
01.06.20 12:08:59,20050.00,20050.00,20050.00,20050.00,50,5375,19910.48,1823090.00
01.06.20 12:09:59,20102.00,20133.10,20102.00,20120.00,175,5325,19914.70,1823215.00
01.06.20 12:11:59,20106.20,20106.20,20106.20,20106.20,25,5325,19915.29,1826720.00
01.06.20 12:15:59,20145.00,20145.00,20145.00,20145.00,25,5350,19916.00,1836725.00
01.06.20 12:17:59,20177.00,20177.00,20177.00,20177.00,25,5350,19916.80,1814435.00
01.06.20 12:18:59,20177.00,20177.00,20177.00,20177.00,25,5325,19917.59,1814410.00
01.06.20 12:19:59,20150.00,20150.00,20150.00,20150.00,50,5325,19919.00,1814410.00
01.06.20 12:20:59,20150.00,20150.00,20150.00,20150.00,100,5325,19921.76,1810930.00
01.06.20 12:21:59,20115.10,20115.10,20115.10,20115.10,25,5350,19922.34,1810955.00
01.06.20 12:24:59,20150.00,20155.85,20150.00,20155.85,100,5325,19925.06,1813045.00
01.06.20 12:26:59,20098.65,20098.65,20098.65,20098.65,25,5325,19925.57,1815185.00
01.06.20 12:27:59,20095.00,20095.00,20095.00,20095.00,25,5400,19926.07,1815360.00
01.06.20 12:28:59,20094.00,20094.00,20094.00,20094.00,50,5400,19927.05,1815360.00
01.06.20 12:29:59,20088.40,20088.40,20067.40,20067.40,75,5400,19928.34,1811840.00
01.06.20 12:32:59,20087.30,20087.30,20087.30,20087.30,50,5425,19929.25,1816700.00
01.06.20 12:37:59,20089.65,20089.65,20089.65,20089.65,100,5475,19931.07,1818535.00
01.06.20 12:40:59,20070.00,20070.00,20070.00,20070.00,25,5575,19931.47,1822380.00
01.06.20 12:42:59,20060.15,20060.15,20060.15,20060.15,25,5600,19931.83,1824835.00
01.06.20 12:43:59,20036.00,20036.00,20036.00,20036.00,25,5600,19932.12,1824835.00
01.06.20 12:49:59,20036.00,20036.00,20036.00,20036.00,25,5625,19932.42,1824270.00
01.06.20 12:51:59,20060.00,20085.00,20060.00,20085.00,100,5625,19933.90,1822655.00
01.06.20 12:54:59,20085.00,20085.00,20085.00,20085.00,25,5600,19934.32,1820855.00
01.06.20 12:57:59,20088.80,20088.80,20088.80,20088.80,25,5625,19934.75,1824485.00
01.06.20 13:02:59,20066.00,20066.00,20066.00,20066.00,50,5650,19935.47,1828100.00
01.06.20 13:03:59,20075.30,20075.30,20075.30,20075.30,25,5700,19935.86,1829115.00
01.06.20 13:10:59,20074.60,20075.00,20074.60,20075.00,75,5700,19936.99,1832140.00
01.06.20 13:12:59,20075.00,20075.00,20075.00,20075.00,25,5700,19937.36,1835510.00
01.06.20 13:16:59,20075.00,20075.00,20075.00,20075.00,25,5700,19937.73,1835710.00
01.06.20 13:26:59,20008.10,20008.10,20008.10,20008.10,25,5725,19937.92,1832615.00
01.06.20 13:27:59,20061.55,20061.55,20061.55,20061.55,25,5725,19938.26,1831855.00
01.06.20 13:29:59,20065.00,20070.00,20065.00,20070.00,50,5725,19938.95,1831855.00
01.06.20 13:30:59,20084.70,20084.70,20070.00,20070.00,50,5775,19939.68,1832660.00
01.06.20 13:38:59,19996.75,19996.75,19996.75,19996.75,50,5800,19939.99,1834625.00
01.06.20 13:40:59,19900.00,19900.00,19900.00,19900.00,25,5800,19939.88,1816430.00
01.06.20 13:43:59,19900.00,19900.00,19900.00,19900.00,25,5825,19939.78,1793855.00
01.06.20 13:44:59,19900.00,19900.00,19900.00,19900.00,75,5825,19939.46,1793855.00
01.06.20 13:45:59,19840.00,19840.00,19800.00,19810.90,175,5800,19937.18,1788965.00
01.06.20 13:46:59,19798.00,19798.00,19750.00,19750.00,75,5800,19935.92,1788965.00
01.06.20 13:47:59,19792.60,19792.60,19750.00,19750.00,275,5800,19931.86,1788965.00
01.06.20 13:52:59,19850.00,19850.00,19849.85,19849.85,75,5875,19931.26,1755485.00
01.06.20 13:56:59,19849.00,19849.00,19849.00,19849.00,25,5925,19931.06,1753535.00
01.06.20 13:57:59,19795.20,19848.00,19795.20,19848.00,175,5925,19929.38,1742115.00
01.06.20 14:00:59,19870.00,19870.00,19870.00,19870.00,25,5975,19929.24,1732790.00
01.06.20 14:02:59,19878.80,19923.05,19878.80,19923.05,75,5975,19928.98,1732790.00
01.06.20 14:03:59,19872.70,19878.40,19872.70,19878.40,50,6025,19928.72,1727390.00
01.06.20 14:05:59,19800.20,19800.20,19800.20,19800.20,25,6025,19928.42,1727390.00
01.06.20 14:12:59,19800.20,19800.20,19800.20,19800.20,25,6075,19928.12,1726610.00
01.06.20 14:13:59,19800.20,19800.20,19800.20,19800.20,25,6075,19927.81,1726610.00
01.06.20 14:15:59,19830.00,19830.00,19830.00,19830.00,25,6075,19927.58,1734030.00
01.06.20 14:20:59,19838.00,19838.00,19838.00,19838.00,50,6150,19927.16,1735955.00
01.06.20 14:21:59,19885.50,19900.00,19885.50,19900.00,275,6150,19926.45,1721535.00
01.06.20 14:27:59,19920.00,19920.00,19920.00,19920.00,25,5900,19926.43,1709610.00
01.06.20 14:28:59,19920.00,19920.00,19920.00,19920.00,25,5900,19926.42,1709610.00
01.06.20 14:29:59,19920.00,19920.00,19920.00,19920.00,25,5900,19926.40,1709610.00
01.06.20 14:33:59,19939.35,20000.00,19939.35,20000.00,200,5750,19926.86,1722740.00
01.06.20 14:35:59,20000.00,20000.00,19975.00,19975.00,75,5750,19927.27,1722740.00
01.06.20 14:46:59,19958.35,19958.35,19958.35,19958.35,25,5775,19927.34,1697430.00
01.06.20 14:49:59,19974.00,19974.00,19974.00,19974.00,25,5800,19927.44,1702390.00
01.06.20 14:55:59,19950.00,19950.00,19950.00,19950.00,50,5775,19927.54,1703040.00
01.06.20 14:56:59,19957.35,19957.35,19957.35,19957.35,25,5775,19927.60,1703040.00
01.06.20 14:58:59,19957.35,19957.35,19957.35,19957.35,25,5825,19927.67,1702170.00
01.06.20 15:00:59,19900.00,19900.00,19900.00,19900.00,25,5825,19927.61,1693665.00
01.06.20 15:01:59,19935.90,19935.90,19935.90,19935.90,25,5850,19927.63,1693690.00
01.06.20 15:02:59,19935.00,19935.00,19935.00,19935.00,50,5850,19927.66,1693690.00
01.06.20 15:04:59,19922.25,19940.00,19922.25,19940.00,50,5850,19927.67,1685565.00
01.06.20 15:07:59,19940.00,19940.00,19940.00,19940.00,50,5825,19927.73,1699300.00
01.06.20 15:09:59,19979.20,19979.20,19979.20,19979.20,25,5825,19927.84,1703460.00
01.06.20 15:10:59,19950.00,19950.00,19950.00,19950.00,25,5825,19927.88,1703310.00
01.06.20 15:16:59,19932.00,19932.00,19932.00,19932.00,50,5825,19927.90,1666890.00
01.06.20 15:17:59,19929.10,19939.65,19925.00,19939.65,75,5825,19927.92,1666890.00
01.06.20 15:23:59,19916.55,19916.55,19916.55,19916.55,25,5825,19927.90,1629200.00
01.06.20 15:24:59,19920.00,19920.00,19920.00,19920.00,50,5825,19927.86,1615325.00
01.06.20 15:26:59,19920.00,19920.00,19920.00,19920.00,25,5825,19927.85,1615325.00
01.06.20 15:28:59,19930.00,19931.00,19915.05,19920.00,200,5825,19927.75,1602410.00
01.06.20 15:30:00,19900.00,19900.00,19900.00,19900.00,100,5825,19927.52,1602410.00
02.06.20 09:15:59,20055.20,20055.20,19828.90,19828.90,100,5950,19971.02,1483870.00
02.06.20 09:16:59,19871.90,19871.90,19871.90,19871.90,50,5950,19937.98,1483870.00
02.06.20 09:17:59,19864.35,19871.90,19850.00,19850.00,100,6025,19908.60,1545265.00
02.06.20 09:18:59,19843.95,19843.95,19843.95,19843.95,25,6025,19902.72,1545265.00
02.06.20 09:20:59,19830.00,19830.00,19830.00,19830.00,100,6075,19883.33,1574815.00
02.06.20 09:21:59,19843.95,19898.65,19843.95,19896.65,125,6075,19878.85,1574815.00
02.06.20 09:23:59,19950.00,19994.80,19950.00,19994.80,75,6075,19890.08,1612490.00
02.06.20 09:25:59,20007.30,20039.35,20007.30,20039.35,100,6150,19908.63,1612565.00
02.06.20 09:26:59,20039.35,20039.35,20039.35,20039.35,25,6250,19913.30,1653125.00
