0,1,2,3,4,5,6,7,8,9,10
27.03.20 15:02:59,19800.00,19800.00,19730.00,19730.00,320,1380,1088660.00,,,
27.03.20 15:04:59,19741.25,19741.25,19741.25,19741.25,20,1560,1089840.00,,,
27.03.20 15:06:59,19800.00,19800.00,19800.00,19800.00,20,1560,1085380.00,,,
27.03.20 15:09:59,19900.00,19900.00,19900.00,19900.00,180,1560,1084200.00,,,
27.03.20 15:10:59,19865.60,19865.60,19865.60,19865.60,40,1560,1084200.00,,,
27.03.20 15:11:59,19890.00,19890.00,19890.00,19890.00,80,1560,1084200.00,,,
27.03.20 15:12:59,19865.55,19865.55,19865.55,19865.55,20,1620,1080480.00,,,
27.03.20 15:14:59,19910.00,19910.00,19910.00,19910.00,80,1620,1080480.00,,,
27.03.20 15:15:59,19974.35,19974.35,19974.35,19974.35,60,1680,1077320.00,,,
27.03.20 15:18:59,19999.00,19999.00,19999.00,19999.00,20,1740,1069740.00,,,
27.03.20 15:21:59,20000.00,20000.00,20000.00,20000.00,20,1740,1053280.00,,,
27.03.20 15:24:59,19931.55,19931.55,19931.55,19931.55,100,1740,1051300.00,,,
27.03.20 15:26:59,19931.55,19931.55,19931.55,19931.55,20,1740,1051300.00,,,
30.03.20 09:16:59,19158.15,19178.35,19158.15,19178.35,40,1760,983040.00,,,
30.03.20 09:17:59,19247.30,19247.30,19247.30,19247.30,20,1760,998720.00,,,
30.03.20 09:19:59,19250.00,19250.00,19250.00,19250.00,20,1760,998720.00,,,
30.03.20 09:21:59,19511.95,19511.95,19476.35,19476.35,40,1760,1008520.00,,,
30.03.20 09:24:59,19300.85,19404.10,19300.85,19404.10,40,1760,1022740.00,,,
30.03.20 09:25:59,19331.65,19364.40,19331.65,19364.40,60,1760,1022740.00,,,
30.03.20 09:28:59,19280.00,19280.00,19250.00,19250.00,40,1740,1029560.00,,,
30.03.20 09:30:59,19250.00,19250.00,19250.00,19250.00,20,1780,1036000.00,,,
30.03.20 09:32:59,19349.90,19517.70,19349.90,19517.70,40,1780,1042220.00,,,
30.03.20 09:37:59,19520.00,19616.15,19520.00,19616.15,40,1780,1041620.00,,,
30.03.20 09:40:59,19700.00,19700.00,19700.00,19700.00,20,1760,1044320.00,,,
30.03.20 09:41:59,19733.50,19775.00,19733.50,19775.00,80,1780,1046800.00,,,
30.03.20 09:42:59,19710.15,19710.15,19660.70,19660.70,80,1780,1046800.00,,,
30.03.20 09:44:59,19700.00,19700.00,19650.00,19650.00,40,1780,1055160.00,,,
30.03.20 09:46:59,19774.70,19774.70,19774.70,19774.70,40,1780,1055160.00,,,
30.03.20 09:50:59,19626.20,19626.20,19626.20,19626.20,20,1800,1071380.00,,,
30.03.20 09:51:59,19550.00,19550.00,19550.00,19550.00,20,1800,1071380.00,,,
30.03.20 09:52:59,19600.00,19600.00,19600.00,19600.00,20,1800,1071380.00,,,
30.03.20 09:53:59,19578.00,19700.00,19578.00,19700.00,40,1820,1099460.00,,,
30.03.20 10:00:59,19700.00,19700.00,19700.00,19700.00,20,1800,1124600.00,,,
30.03.20 10:01:59,19701.30,19701.30,19701.30,19701.30,20,1800,1124600.00,,,
30.03.20 10:04:59,19750.00,19750.00,19750.00,19750.00,20,1820,1125880.00,,,
30.03.20 10:05:59,19718.80,19718.80,19718.80,19718.80,20,1800,1126540.00,,,
30.03.20 10:07:59,19600.00,19600.00,19600.00,19600.00,20,1800,1126540.00,,,
30.03.20 10:08:59,19643.10,19643.10,19643.10,19643.10,20,1800,1123600.00,,,
30.03.20 10:10:59,19650.00,19650.00,19650.00,19650.00,20,1820,1123620.00,,,
30.03.20 10:12:59,19650.00,19650.00,19560.00,19560.00,40,1800,1125620.00,,,
30.03.20 10:14:59,19625.40,19625.40,19603.30,19603.30,100,1840,1125620.00,,,
30.03.20 10:18:59,19520.00,19520.00,19520.00,19520.00,20,1920,1131480.00,,,
30.03.20 10:20:59,19600.00,19600.00,19600.00,19600.00,20,1920,1137640.00,,,
30.03.20 10:33:59,19750.00,19750.00,19750.00,19750.00,20,1900,1148060.00,,,
30.03.20 10:39:59,19750.00,19750.00,19750.00,19750.00,20,1900,1148640.00,,,
30.03.20 10:40:59,19800.00,19800.00,19800.00,19800.00,60,1900,1148640.00,,,
30.03.20 10:46:59,19800.00,19890.35,19800.00,19890.35,60,1900,1154760.00,,,
30.03.20 10:58:59,19800.00,19800.00,19800.00,19800.00,20,1900,1155320.00,,,
30.03.20 10:59:59,19779.95,19850.00,19779.95,19850.00,40,1920,1155600.00,,,
30.03.20 11:04:59,19800.00,19800.00,19800.00,19800.00,40,1900,1158620.00,,,
30.03.20 11:05:59,19723.10,19723.10,19723.10,19723.10,20,1900,1163240.00,,,
30.03.20 11:06:59,19700.00,19700.00,19700.00,19700.00,20,1900,1163240.00,,,
30.03.20 11:08:59,19782.15,19782.15,19782.15,19782.15,20,1900,1146340.00,,,
30.03.20 11:22:59,19650.00,19650.00,19650.00,19650.00,20,1900,1156340.00,,,
30.03.20 11:30:59,19650.00,19650.00,19650.00,19650.00,20,1880,1155960.00,,,
30.03.20 11:32:59,19600.00,19600.00,19600.00,19600.00,20,1880,1156480.00,,,
30.03.20 11:34:59,19600.00,19600.00,19600.00,19600.00,20,1880,1156480.00,,,
30.03.20 11:36:59,19514.95,19514.95,19514.95,19514.95,20,1900,1150080.00,,,
30.03.20 11:37:59,19600.00,19600.00,19600.00,19600.00,60,1900,1150080.00,,,
30.03.20 11:40:59,19599.90,19599.90,19599.90,19599.90,20,1880,1147920.00,,,
30.03.20 11:44:59,19601.95,19601.95,19601.95,19601.95,20,1880,1145960.00,,,
30.03.20 11:48:59,19700.00,19700.00,19700.00,19700.00,20,1880,1146820.00,,,
30.03.20 11:49:59,19701.00,19701.00,19701.00,19701.00,20,1880,1146820.00,,,
30.03.20 11:50:59,19650.00,19650.00,19650.00,19650.00,40,1880,1143900.00,,,
30.03.20 11:56:59,19530.00,19530.00,19530.00,19530.00,20,1920,1142780.00,,,
30.03.20 11:57:59,19500.00,19500.00,19500.00,19500.00,40,1920,1142780.00,,,
30.03.20 12:01:59,19500.00,19500.00,19500.00,19500.00,20,1900,1139860.00,,,
30.03.20 12:05:59,19450.00,19450.00,19450.00,19450.00,20,1920,1149100.00,,,
30.03.20 12:11:59,19455.00,19455.00,19455.00,19455.00,20,1900,1156340.00,,,
30.03.20 12:15:59,19478.40,19478.40,19478.40,19478.40,40,1900,145060.00,,,
30.03.20 12:23:59,19525.00,19525.00,19525.00,19525.00,20,1900,1144540.00,,,
30.03.20 12:32:59,19450.00,19450.00,19450.00,19450.00,20,1920,1140500.00,,,
30.03.20 12:33:59,19450.00,19450.00,19450.00,19450.00,20,1940,1140540.00,,,
30.03.20 12:36:59,19402.00,19402.00,19402.00,19402.00,20,1960,1136440.00,,,
30.03.20 12:51:59,19378.65,19378.65,19378.65,19378.65,20,1960,1134220.00,,,
30.03.20 12:52:59,19415.00,19415.00,19415.00,19415.00,20,1960,1134220.00,,,
30.03.20 13:03:59,19325.00,19325.00,19325.00,19325.00,20,1940,1136980.00,,,
30.03.20 13:04:59,19300.00,19300.00,19200.00,19200.00,120,1940,1136980.00,,,
30.03.20 13:06:59,19164.10,19164.10,19164.10,19164.10,20,2020,1117840.00,,,
30.03.20 13:09:59,19235.90,19235.90,19235.90,19235.90,40,2020,1119160.00,,,
30.03.20 13:23:59,19205.50,19205.50,19205.50,19205.50,20,2020,1129500.00,,,
30.03.20 13:25:59,19201.00,19201.00,19200.00,19200.00,60,2040,1129440.00,,,
30.03.20 13:27:59,19190.00,19190.00,19190.00,19190.00,20,2060,1136600.00,,,
30.03.20 13:40:59,19250.00,19250.00,19250.00,19250.00,60,2080,1150280.00,,,
30.03.20 13:52:59,19150.00,19150.00,19100.00,19100.00,60,2080,1147160.00,,,
30.03.20 13:53:59,19050.00,19050.00,19050.00,19050.00,20,2080,1147160.00,,,
30.03.20 14:00:59,19020.00,19020.00,19000.00,19000.00,60,2120,1152660.00,,,
30.03.20 14:05:59,19140.00,19140.00,19140.00,19140.00,20,2160,1152800.00,,,
30.03.20 14:08:59,19121.00,19121.00,19121.00,19121.00,20,2160,1153060.00,,,
30.03.20 14:21:59,19108.20,19108.20,19108.20,19108.20,20,2140,1161440.00,,,
30.03.20 14:25:59,19140.00,19140.00,19140.00,19140.00,40,2140,1163660.00,,,
30.03.20 14:26:59,19125.00,19127.35,19125.00,19127.35,80,2140,1163660.00,,,
30.03.20 14:27:59,19123.65,19123.65,19123.65,19123.65,40,2140,1163780.00,,,
30.03.20 14:28:59,19112.05,19144.00,19112.05,19130.75,160,2140,1163780.00,,,
30.03.20 14:30:59,19200.00,19200.00,19200.00,19200.00,20,2140,1164080.00,,,
30.03.20 14:43:59,19000.00,19000.00,19000.00,19000.00,40,2140,1154080.00,,,
30.03.20 14:44:59,19000.00,19000.00,19000.00,19000.00,20,2140,1154080.00,,,
30.03.20 14:45:59,18950.00,18950.00,18950.00,18950.00,20,2140,1150020.00,,,
30.03.20 14:46:59,18934.30,18934.30,18934.30,18934.30,20,2160,1150040.00,,,
30.03.20 14:47:59,18900.00,18900.00,18900.00,18900.00,20,2160,1150040.00,,,
30.03.20 14:48:59,18860.00,18860.00,18860.00,18860.00,20,2180,1142260.00,,,
30.03.20 14:50:59,18828.40,18828.40,18828.40,18828.40,100,2180,1142260.00,,,
30.03.20 14:53:59,18909.65,18909.65,18909.65,18909.65,20,2180,1135180.00,,,
30.03.20 14:55:59,18900.00,18900.00,18900.00,18900.00,20,2180,1132900.00,,,
30.03.20 14:56:59,18850.00,18850.00,18850.00,18850.00,20,2180,1132900.00,,,
30.03.20 15:01:59,18880.00,18880.00,18880.00,18880.00,20,2180,1133440.00,,,
30.03.20 15:03:59,18885.00,18885.00,18885.00,18885.00,160,2180,1131100.00,,,
30.03.20 15:04:59,18840.00,18840.00,18840.00,18840.00,160,2180,1131100.00,,,
30.03.20 15:08:59,18960.00,18960.00,18960.00,18960.00,20,2260,1131000.00,,,
30.03.20 15:12:59,18960.00,18960.00,18960.00,18960.00,20,2260,1124580.00,,,
30.03.20 15:15:59,18989.60,18989.60,18989.60,18989.60,20,2240,1123280.00,,,
30.03.20 15:18:59,18890.00,18926.55,18890.00,18926.55,40,2240,1114660.00,,,
30.03.20 15:21:59,18917.30,18917.30,18917.30,18917.30,20,2240,1106940.00,,,
30.03.20 15:26:59,18900.00,18900.00,18900.00,18900.00,40,2240,1102940.00,,,
30.03.20 15:27:59,18907.45,18907.45,18907.45,18907.45,20,2280,1095960.00,,,
30.03.20 15:30:00,18883.30,18883.30,18883.30,18883.30,20,2280,1095960.00,,,
31.03.20 09:15:59,19251.00,19251.00,19251.00,19251.00,20,2280,1047120.00,,,
31.03.20 09:16:59,19251.00,19300.00,19251.00,19300.00,40,2280,1047120.00,,,
31.03.20 09:17:59,19320.00,19320.00,19300.00,19300.00,100,2280,1061940.00,,,
31.03.20 09:19:59,19261.25,19261.25,19261.25,19261.25,20,2280,1061940.00,,,
31.03.20 09:24:59,19250.00,19250.00,19250.00,19250.00,140,2340,1085380.00,,,
31.03.20 09:27:59,19104.10,19104.10,19104.10,19104.10,20,2320,1096140.00,,,
31.03.20 09:28:59,19104.00,19104.00,19104.00,19104.00,20,2320,1096140.00,,,
31.03.20 09:33:59,19000.00,19000.00,19000.00,19000.00,20,2340,1136220.00,,,
31.03.20 09:34:59,19000.00,19000.00,19000.00,19000.00,40,2340,1136220.00,,,
31.03.20 09:35:59,19000.00,19000.00,19000.00,19000.00,40,2360,1149660.00,,,
31.03.20 09:38:59,19009.70,19009.70,19000.00,19000.00,40,2340,1158180.00,,,
31.03.20 09:45:59,19250.00,19250.00,19231.85,19231.85,80,2340,1168920.00,,,
31.03.20 09:49:59,19186.85,19186.85,19186.85,19186.85,20,2340,1171840.00,,,
31.03.20 09:52:59,19187.00,19187.00,19187.00,19187.00,20,2320,1177800.00,,,
31.03.20 09:53:59,19200.00,19268.20,19200.00,19268.20,40,2340,1176960.00,,,
31.03.20 09:55:59,19300.00,19300.00,19300.00,19300.00,40,2340,1176960.00,,,
31.03.20 10:00:59,19150.00,19150.00,19103.30,19103.30,40,2340,1174580.00,,,
31.03.20 10:01:59,19150.00,19150.00,19125.00,19125.00,40,2340,1174580.00,,,
31.03.20 10:02:59,19100.00,19100.00,19100.00,19100.00,40,2340,1171320.00,,,
31.03.20 10:11:59,19104.90,19104.90,19104.90,19104.90,20,2360,1177440.00,,,
31.03.20 10:17:59,19175.85,19175.85,19175.85,19175.85,20,2360,1187720.00,,,
31.03.20 10:21:59,19204.40,19204.40,19204.40,19204.40,20,2380,1189700.00,,,
31.03.20 10:23:59,19320.00,19351.00,19302.80,19351.00,80,2380,1193280.00,,,
31.03.20 10:24:59,19360.10,19360.10,19290.00,19290.00,40,2380,1193280.00,,,
31.03.20 10:31:59,19300.00,19300.00,19300.00,19300.00,20,2400,1199280.00,,,
31.03.20 10:49:59,19150.00,19150.00,19150.00,19150.00,20,2400,1183980.00,,,
31.03.20 10:50:59,19172.30,19172.30,19172.30,19172.30,20,2400,1186560.00,,,
31.03.20 10:57:59,19164.35,19164.35,19164.35,19164.35,20,2400,1186280.00,,,
31.03.20 11:03:59,19179.60,19179.60,19179.60,19179.60,20,2420,1187900.00,,,
31.03.20 11:07:59,19100.00,19100.00,19050.00,19050.00,60,2420,1186760.00,,,
31.03.20 11:09:59,19036.00,19036.00,19036.00,19036.00,20,2440,1181160.00,,,
31.03.20 11:12:59,19000.00,19000.00,19000.00,19000.00,60,2460,1186080.00,,,
31.03.20 11:15:59,19000.00,19000.00,19000.00,19000.00,20,2500,1189180.00,,,
31.03.20 11:16:59,19025.00,19025.00,19025.00,19025.00,20,2500,1189180.00,,,
31.03.20 11:23:59,19089.00,19089.00,19089.00,19089.00,20,2520,1187680.00,,,
31.03.20 11:28:59,19134.45,19134.45,19134.45,19134.45,20,2540,1187560.00,,,
31.03.20 11:33:59,19134.00,19134.00,19134.00,19134.00,20,2560,1184480.00,,,
31.03.20 11:38:59,19088.45,19088.45,19088.45,19088.45,20,2560,1183760.00,,,
31.03.20 11:40:59,19106.65,19106.65,19106.65,19106.65,20,2560,1183760.00,,,
31.03.20 11:43:59,19190.00,19190.00,19190.00,19190.00,40,2560,1184820.00,,,
31.03.20 11:48:59,19257.25,19257.25,19257.25,19257.25,20,2520,1178860.00,,,
31.03.20 11:49:59,19250.00,19250.00,19250.00,19250.00,20,2520,1178860.00,,,
31.03.20 11:57:59,19249.95,19249.95,19231.25,19231.25,40,2560,1179460.00,,,
31.03.20 11:58:59,19250.00,19270.00,19250.00,19270.00,60,2560,1179460.00,,,
31.03.20 11:59:59,19270.00,19270.00,19270.00,19270.00,20,2560,1179520.00,,,
31.03.20 12:00:59,19300.00,19371.00,19300.00,19371.00,80,2500,1179460.00,,,
31.03.20 12:04:59,19322.95,19322.95,19322.95,19322.95,60,2440,1175780.00,,,
31.03.20 12:10:59,19365.00,19365.00,19365.00,19365.00,20,2440,1177060.00,,,
31.03.20 12:14:59,19350.00,19350.00,19350.00,19350.00,20,2440,1188720.00,,,
31.03.20 12:16:59,19400.00,19400.00,19400.00,19400.00,20,2420,1188700.00,,,
31.03.20 12:20:59,19400.00,19400.00,19400.00,19400.00,20,2420,1180420.00,,,
31.03.20 12:23:59,19400.00,19443.85,19400.00,19443.85,80,2420,1181140.00,,,
31.03.20 12:25:59,19338.00,19338.00,19338.00,19338.00,40,2380,1181100.00,,,
31.03.20 12:49:59,19450.00,19450.00,19450.00,19450.00,40,2340,1185260.00,,,
31.03.20 12:54:59,19308.70,19308.70,19308.70,19308.70,20,2300,1180860.00,,,
31.03.20 12:55:59,19308.70,19308.70,19308.70,19308.70,20,2300,1180860.00,,,
31.03.20 12:58:59,19421.55,19421.55,19421.55,19421.55,20,2300,1178000.00,,,
31.03.20 13:00:59,19386.85,19386.85,19386.85,19386.85,20,2300,1179300.00,,,
31.03.20 13:09:59,19251.80,19251.80,19251.80,19251.80,20,2300,1180440.00,,,
31.03.20 13:10:59,19265.05,19265.05,19265.05,19265.05,20,2300,1180440.00,,,
31.03.20 13:11:59,19200.00,19200.00,19200.00,19200.00,40,2300,1172680.00,,,
31.03.20 13:12:59,19200.00,19200.00,19200.00,19200.00,20,2280,1172420.00,,,
31.03.20 13:22:59,19300.00,19318.70,19300.00,19318.70,40,2280,1180380.00,,,
31.03.20 13:50:59,19341.00,19341.00,19341.00,19341.00,20,2300,1177080.00,,,
31.03.20 13:56:59,19375.75,19375.75,19375.75,19375.75,20,2300,1166600.00,,,
31.03.20 13:58:59,19401.00,19401.00,19401.00,19401.00,20,2280,1169480.00,,,
31.03.20 14:02:59,19450.00,19450.00,19450.00,19450.00,20,2300,1169100.00,,,
31.03.20 14:03:59,19436.50,19436.50,19436.50,19436.50,20,2320,1167780.00,,,
31.03.20 14:08:59,19392.20,19392.20,19392.20,19392.20,20,2320,1162100.00,,,
31.03.20 14:09:59,19375.60,19375.60,19375.60,19375.60,20,2320,1155260.00,,,
31.03.20 14:14:59,19356.25,19356.25,19350.00,19350.00,60,2340,1157560.00,,,
31.03.20 14:29:59,19450.00,19450.00,19450.00,19450.00,20,2340,1147180.00,,,
31.03.20 14:30:59,19459.70,19501.90,19459.70,19501.90,80,2340,1153560.00,,,
31.03.20 14:32:59,19460.80,19460.80,19460.80,19460.80,20,2340,1153560.00,,,
31.03.20 14:33:59,19499.25,19499.25,19499.25,19499.25,20,2360,1149120.00,,,
31.03.20 14:35:59,19550.00,19550.00,19550.00,19550.00,20,2360,1149120.00,,,
31.03.20 14:38:59,19581.00,19581.00,19555.00,19555.00,60,2380,1147080.00,,,
31.03.20 14:39:59,19555.00,19555.00,19555.00,19555.00,20,2380,1143520.00,,,
31.03.20 14:41:59,19525.00,19525.00,19525.00,19525.00,40,2400,1143540.00,,,
31.03.20 14:43:59,19560.05,19560.05,19560.05,19560.05,20,2440,1139520.00,,,
31.03.20 14:50:59,19500.00,19500.00,19500.00,19500.00,20,2440,1138720.00,,,
31.03.20 14:53:59,19500.00,19500.00,19500.00,19500.00,20,2440,1132840.00,,,
31.03.20 14:56:59,19500.00,19500.00,19500.00,19500.00,20,2420,1139660.00,,,
31.03.20 14:59:59,19486.35,19486.35,19470.00,19470.00,120,2420,1141320.00,,,
31.03.20 15:02:59,19434.30,19434.30,19400.00,19400.00,60,2420,1136180.00,,,
31.03.20 15:03:59,19395.00,19406.80,19395.00,19406.80,40,2420,1125760.00,,,
31.03.20 15:07:59,19317.85,19317.85,19317.85,19317.85,20,2420,1117320.00,,,
31.03.20 15:08:59,19302.80,19302.80,19300.00,19300.00,40,2420,1117320.00,,,
31.03.20 15:10:59,19251.00,19251.00,19251.00,19251.00,20,2420,1123060.00,,,
