0,1,2,3,4,5,6
12.04.19 10:01:59,1520.00,1520.00,1520.00,1520.00,0,0
12.04.19 10:03:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:05:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:12:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:15:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:24:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:26:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:42:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:48:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 10:57:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:06:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:08:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:11:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:13:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:18:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:27:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:29:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:39:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:42:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:43:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:47:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:50:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:55:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 11:56:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 12:01:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 12:09:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 12:27:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 12:33:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 12:47:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 12:50:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:10:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:11:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:13:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:18:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:26:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:30:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:31:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:32:59,1700.00,1700.00,1700.00,1700.00,0,0
12.04.19 13:33:59,1700.00,1700.00,1700.00,1700.00,0,0
