0,1,2,3,4,5,6
03.04.19 09:30:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:31:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:33:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:35:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:37:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:38:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:39:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:40:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:41:59,50.00,50.00,50.00,50.00,0,0
03.04.19 09:42:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:44:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:45:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:46:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:48:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:49:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:50:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:51:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:52:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:53:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:54:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:55:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:56:59,50.00,50.00,50.00,50.00,0,75
03.04.19 09:58:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:19:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:35:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:37:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:43:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:44:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:45:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:46:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:47:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:48:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:49:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:50:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:51:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:52:59,50.00,50.00,50.00,50.00,75,75
03.04.19 10:53:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:54:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:55:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:56:59,50.00,50.00,50.00,50.00,0,75
03.04.19 10:57:59,50.00,50.00,50.00,50.00,150,150
03.04.19 10:58:59,50.00,57.00,50.00,57.00,75,300
03.04.19 10:59:59,57.00,57.00,57.00,57.00,0,300
03.04.19 11:00:59,57.00,57.00,44.75,45.00,225,300
03.04.19 11:01:59,45.00,45.00,45.00,45.00,0,300
