0,1,2,3,4,5,6,7
02.11.20 15:25:59,77.80,77.80,77.80,77.80,25,0,77.80
05.11.20 13:10:59,9.20,9.20,9.20,9.20,25,25,9.20
05.11.20 13:19:59,3.30,3.30,3.30,3.30,25,50,6.25
05.11.20 15:08:59,7.05,7.05,7.05,7.05,50,50,6.38
06.11.20 09:19:59,6.20,6.20,6.20,6.20,50,75,6.20
06.11.20 10:14:59,5.00,5.00,5.00,5.00,50,125,5.60
06.11.20 10:15:59,4.85,4.85,4.85,4.85,350,125,5.01
06.11.20 12:01:59,7.60,7.60,7.60,7.60,25,475,5.15
06.11.20 12:26:59,7.15,7.15,7.15,7.15,125,500,5.56
06.11.20 12:47:59,7.80,7.90,7.80,7.90,350,625,6.38
06.11.20 13:20:59,8.65,8.65,8.65,8.65,50,925,6.49
06.11.20 13:21:59,8.65,8.65,8.65,8.65,200,925,6.85
06.11.20 13:31:59,5.70,5.70,5.70,5.70,50,925,6.81
06.11.20 14:31:59,6.90,6.90,6.90,6.90,100,875,6.81
06.11.20 14:39:59,7.40,7.40,7.40,7.40,25,775,6.82
06.11.20 14:54:59,5.60,5.60,5.60,5.60,100,800,6.74
06.11.20 15:01:59,6.20,6.20,6.15,6.15,75,700,6.71
06.11.20 15:05:59,6.15,6.15,6.15,6.15,25,625,6.70
06.11.20 15:13:59,6.30,6.30,6.30,6.30,25,600,6.70
06.11.20 15:15:59,6.30,6.30,6.30,6.30,150,600,6.66
06.11.20 15:18:59,7.40,7.40,7.40,7.40,25,600,6.67
06.11.20 15:22:59,7.60,7.60,7.60,7.60,425,600,6.84
06.11.20 15:28:59,9.00,9.00,9.00,9.00,25,425,6.86
09.11.20 09:16:59,6.00,6.00,6.00,6.00,50,425,6.00
09.11.20 09:24:59,4.50,4.50,4.20,4.20,75,425,4.98
09.11.20 09:31:59,4.50,4.50,4.50,4.50,25,475,4.90
09.11.20 09:35:59,4.50,4.50,4.50,4.50,125,475,4.71
09.11.20 09:40:59,5.75,5.75,5.00,5.00,175,475,5.03
09.11.20 09:43:59,6.00,6.00,6.00,6.00,100,450,5.20
09.11.20 09:52:59,5.95,5.95,5.95,5.95,75,425,5.29
09.11.20 09:53:59,5.95,5.95,5.95,5.95,375,425,5.54
09.11.20 09:54:59,6.00,6.00,6.00,6.00,25,525,5.55
09.11.20 09:59:59,6.00,6.00,6.00,6.00,50,600,5.57
09.11.20 10:05:59,5.80,5.80,5.80,5.80,50,1025,5.58
09.11.20 10:16:59,5.05,5.05,5.05,5.05,25,1125,5.56
09.11.20 10:20:59,5.25,5.25,5.25,5.25,25,1100,5.56
09.11.20 10:21:59,5.20,5.20,5.20,5.20,25,1100,5.55
09.11.20 10:23:59,5.25,5.25,5.25,5.25,25,1100,5.54
09.11.20 10:25:59,5.20,5.25,5.20,5.25,50,1100,5.53
09.11.20 10:30:59,5.25,5.25,5.25,5.25,375,1100,5.47
09.11.20 10:38:59,4.50,4.50,4.50,4.50,50,725,5.44
09.11.20 10:39:59,5.20,5.20,5.20,5.20,25,725,5.43
09.11.20 12:09:59,4.45,5.20,3.85,5.20,300,725,5.31
09.11.20 12:28:59,3.75,3.75,3.75,3.75,350,1000,5.08
09.11.20 12:39:59,3.55,3.55,3.55,3.55,25,1000,5.06
09.11.20 14:18:59,3.65,3.65,3.65,3.65,25,1000,5.05
09.11.20 14:19:59,3.65,3.65,3.65,3.65,50,1000,5.02
09.11.20 14:20:59,3.65,3.65,3.65,3.65,25,1000,5.01
09.11.20 14:22:59,3.65,3.65,3.65,3.65,50,1000,4.98
09.11.20 14:37:59,3.80,3.80,3.80,3.80,25,1000,4.97
09.11.20 14:53:59,3.65,3.65,3.65,3.65,175,1000,4.88
09.11.20 15:00:59,3.85,4.05,3.85,4.05,50,800,4.87
09.11.20 15:20:59,3.65,3.65,3.65,3.65,25,775,4.86
09.11.20 15:22:59,3.30,3.30,3.30,3.30,25,775,4.84
09.11.20 15:23:59,3.45,3.45,3.45,3.45,25,775,4.83
10.11.20 09:37:59,2.25,2.25,2.25,2.25,100,725,2.25
10.11.20 10:34:59,2.50,2.50,2.50,2.50,75,725,2.35
10.11.20 10:37:59,2.25,2.25,2.25,2.25,25,725,2.34
10.11.20 10:59:59,3.20,3.20,3.20,3.20,25,750,2.43
10.11.20 12:06:59,3.50,3.50,3.50,3.50,25,750,2.54
10.11.20 13:14:59,3.95,3.95,3.95,3.95,400,750,3.40
10.11.20 14:24:59,3.80,3.80,3.80,3.80,25,1150,3.42
10.11.20 14:39:59,3.45,3.45,3.45,3.45,100,1150,3.42
10.11.20 14:42:59,2.60,2.60,2.60,2.60,25,1150,3.40
10.11.20 14:57:59,2.65,2.65,2.65,2.65,25,1175,3.37
11.11.20 09:30:59,0.75,0.75,0.75,0.75,25,1250,0.75
11.11.20 09:31:59,0.75,0.80,0.75,0.75,400,1250,0.75
11.11.20 09:41:59,0.65,0.65,0.65,0.65,25,1250,0.74
11.11.20 09:51:59,1.75,1.75,1.75,1.75,25,1250,0.80
11.11.20 11:15:59,1.40,1.40,1.40,1.40,400,1275,1.07
11.11.20 11:21:59,1.40,1.40,1.40,1.40,25,1275,1.08
11.11.20 11:28:59,1.40,1.40,1.40,1.40,75,1275,1.10
11.11.20 11:31:59,1.40,1.40,1.40,1.40,25,1275,1.11
