0,1,2,3,4,5,6,7,8,9
23.09.20 13:54:59,80.00,80.00,80.00,80.00,75,0,80.00,,
23.09.20 14:30:59,80.00,80.00,80.00,80.00,75,75,80.00,,
24.09.20 11:04:59,68.00,68.00,68.00,68.00,75,75,68.00,,
24.09.20 14:37:59,68.00,68.00,68.00,68.00,75,150,68.00,,
25.09.20 09:17:59,50.00,50.00,50.00,50.00,75,225,50.00,,
25.09.20 10:10:59,79.00,79.00,79.00,79.00,75,225,64.50,,
25.09.20 11:43:59,80.70,80.70,80.70,80.70,75,225,69.90,,
25.09.20 11:53:59,79.00,79.00,79.00,79.00,75,225,72.17,,
25.09.20 12:52:59,85.10,85.10,85.10,85.10,75,300,74.76,,
25.09.20 13:27:59,69.50,69.50,69.50,69.50,75,225,73.88,,
25.09.20 14:29:59,72.00,72.00,72.00,72.00,75,300,73.61,,
25.09.20 14:40:59,71.00,71.00,71.00,71.00,75,375,73.28,,
25.09.20 14:54:59,68.00,69.00,68.00,69.00,150,375,72.33,,
25.09.20 14:55:59,68.00,68.00,68.00,68.00,75,375,71.93,,
25.09.20 15:12:59,73.15,73.15,73.15,73.15,225,600,72.18,,
25.09.20 15:24:59,73.15,73.15,73.15,73.15,75,675,72.24,,
25.09.20 15:25:59,73.15,73.15,73.15,73.15,75,675,72.30,,
28.09.20 10:14:59,65.00,65.00,65.00,65.00,150,750,65.00,,
28.09.20 10:57:59,51.10,51.10,51.10,51.10,75,750,60.36,,
28.09.20 11:23:59,63.80,63.80,63.80,63.80,75,825,61.22,,
28.09.20 13:00:59,51.15,51.15,51.15,51.15,75,825,59.21,,
28.09.20 15:12:59,51.05,51.05,51.05,51.05,150,825,56.87,,
28.09.20 15:26:59,46.00,46.00,46.00,46.00,450,900,51.85,,
28.09.20 15:27:59,51.05,51.05,51.05,51.05,75,1350,51.80,,
29.09.20 09:28:59,40.00,40.00,40.00,40.00,75,1200,40.00,,
29.09.20 09:46:59,50.00,50.00,50.00,50.00,75,1200,45.00,,
29.09.20 10:17:59,50.00,50.00,50.00,50.00,225,1275,48.00,,
29.09.20 10:48:59,48.95,48.95,48.95,48.95,75,1425,48.15,,
29.09.20 10:49:59,48.95,48.95,48.95,48.95,75,1425,48.27,,
29.09.20 10:52:59,64.40,64.40,64.40,64.40,600,1575,53.94,,
29.09.20 14:16:59,45.00,45.00,45.00,45.00,150,2025,52.89,,
