0,1,2,3,4,5,6,7
15.06.20 14:07:59,47.70,47.70,47.70,47.70,525,0,47.70
15.06.20 14:54:59,49.00,49.00,49.00,49.00,75,525,47.86
16.06.20 09:20:59,37.00,37.00,37.00,37.00,75,600,37.00
16.06.20 10:31:59,37.00,37.00,37.00,37.00,75,675,37.00
16.06.20 10:58:59,30.00,30.00,30.00,30.00,75,750,34.66
13.07.20 15:01:59,3.05,3.05,3.05,3.05,75,825,3.05
17.07.20 12:28:59,3.00,3.00,3.00,3.00,75,750,3.00
17.07.20 14:49:59,2.40,2.40,2.40,2.40,75,750,2.70
17.07.20 15:16:59,3.00,3.00,3.00,3.00,75,750,2.80
20.07.20 11:53:59,3.70,3.70,3.70,3.70,75,675,3.70
24.07.20 10:08:59,2.90,2.90,2.90,2.90,1500,675,2.90
24.07.20 10:09:59,0.70,0.70,0.70,0.70,1500,675,1.83
24.07.20 10:11:59,0.90,0.95,0.90,0.95,750,1425,1.65
24.07.20 13:49:59,1.00,1.00,1.00,1.00,375,675,1.59
24.07.20 14:29:59,0.95,0.95,0.95,0.95,75,750,1.58
27.07.20 11:49:59,1.55,1.55,1.55,1.55,525,675,1.55
27.07.20 12:35:59,0.15,0.15,0.15,0.15,525,1200,0.85
27.07.20 12:52:59,1.35,1.35,1.35,1.35,1050,1125,1.01
27.07.20 15:14:59,1.30,1.30,1.30,1.30,900,1725,1.09
28.07.20 09:15:59,1.30,1.30,1.30,1.30,750,2625,1.30
28.07.20 12:07:59,1.25,1.25,1.25,1.25,75,3375,1.29
28.07.20 14:10:59,1.20,1.20,1.20,1.20,75,3450,1.28
28.07.20 14:11:59,0.45,0.45,0.45,0.45,75,3450,1.22
29.07.20 13:15:59,0.35,0.35,0.35,0.35,450,3450,0.35
30.07.20 13:12:59,0.05,0.05,0.05,0.05,1050,3450,0.05
