date,open,high,low,close,volume,oi
2019-06-06 14:00:00,1.50,1.85,1.50,1.70,4260,0
2019-06-06 14:01:00,1.50,1.50,1.15,1.50,9480,0
2019-06-06 14:02:00,1.50,1.50,1.50,1.50,4800,0
2019-06-06 14:05:00,1.50,1.50,1.50,1.50,12760,5000
2019-06-06 14:06:00,1.50,1.80,1.15,1.15,11080,5000
2019-06-06 14:07:00,1.50,1.50,1.15,1.50,1920,5000
2019-06-06 14:08:00,1.50,1.75,1.50,1.50,3640,0
2019-06-06 14:09:00,1.50,1.50,1.50,1.50,8640,0
2019-06-06 14:10:00,1.50,1.50,1.50,1.50,9080,0
2019-06-06 14:11:00,1.50,1.50,1.15,1.50,7920,3400
2019-06-06 14:12:00,1.50,1.65,1.30,1.30,12860,3400
2019-06-06 14:13:00,1.50,1.65,1.15,1.50,11160,3400
2019-06-06 14:14:00,1.50,1.50,1.15,1.50,7000,3400
2019-06-06 14:15:00,1.50,1.50,1.15,1.50,4260,360
2019-06-06 14:16:00,1.50,1.80,1.20,1.20,10520,360
2019-06-06 14:17:00,1.50,1.50,1.15,1.50,3700,4140
2019-06-06 14:18:00,1.50,1.50,1.50,1.50,0,4140
2019-06-06 14:21:00,1.50,1.50,1.50,1.50,0,4140
2019-06-06 14:26:00,1.50,1.50,1.50,1.50,0,5000
2019-06-06 14:27:00,1.75,1.75,1.75,1.75,3920,5000
2019-06-06 14:29:00,1.75,1.75,1.75,1.75,0,5000
2019-06-06 14:30:00,1.75,1.75,1.75,1.75,0,5000
2019-06-06 14:32:00,1.75,1.75,1.75,1.75,0,0
2019-06-06 15:18:00,1.75,1.75,1.75,1.75,0,0
2019-06-06 15:28:00,1.75,1.75,1.75,1.75,0,0
2019-07-06 09:31:00,2.50,2.95,2.10,2.50,7340,0
2019-07-06 09:32:00,2.50,2.95,2.10,2.10,6900,0
2019-07-06 09:33:00,2.50,2.75,2.10,2.65,8180,0
2019-07-06 09:34:00,2.65,3.00,2.65,3.00,3140,5440
2019-07-06 09:35:00,3.00,3.15,2.70,3.15,1260,5440
2019-07-06 09:36:00,2.90,3.20,2.90,3.10,500,5440
2019-07-06 09:37:00,3.10,3.10,3.10,3.10,0,5440
2019-07-06 09:38:00,3.10,3.10,3.10,3.10,0,500
2019-07-06 09:39:00,3.10,4.65,3.10,4.65,160,500
2019-07-06 09:40:00,4.65,4.65,4.65,4.65,0,500
2019-07-06 09:41:00,4.65,4.65,4.65,4.65,0,500
2019-07-06 09:42:00,4.65,4.65,4.65,4.65,0,500
2019-07-06 09:43:00,4.65,4.65,4.00,4.00,40,500
2019-07-06 09:44:00,4.00,4.00,4.00,4.00,0,340
2019-07-06 09:46:00,4.00,4.00,3.80,3.80,260,320
2019-07-06 09:47:00,3.80,3.80,3.80,3.80,0,320
2019-07-06 09:49:00,2.90,2.90,2.35,2.35,0,320
2019-07-06 09:50:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 09:51:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 09:52:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 09:53:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 09:55:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 09:59:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:02:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:04:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:07:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:08:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:11:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:29:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:32:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:33:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:35:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:46:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:52:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:58:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 10:59:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:08:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:10:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:18:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:20:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:23:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:24:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:30:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:33:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:35:00,2.35,2.35,2.35,2.35,0,320
2019-07-06 11:48:00,2.35,2.35,2.35,2.35,0,320
