0,1,2,3,4,5,6,7
18.06.20 13:22:59,236.75,236.75,236.75,236.75,75,0,236.75
23.06.20 14:28:59,100.30,100.30,100.30,100.30,75,75,100.30
07.07.20 15:18:59,13.00,13.00,13.00,13.00,75,75,13.00
09.07.20 12:47:59,8.50,8.50,8.50,8.50,75,75,8.50
09.07.20 15:30:00,12.35,12.35,12.35,12.35,300,150,11.58
10.07.20 10:41:59,7.65,7.65,7.65,7.65,300,450,7.65
10.07.20 12:43:59,12.45,12.45,12.45,12.45,75,450,8.61
10.07.20 13:18:59,8.00,8.00,8.00,8.00,75,525,8.50
10.07.20 13:49:59,10.95,10.95,10.95,10.95,75,525,8.85
13.07.20 09:20:59,5.00,5.00,5.00,5.00,75,600,5.00
13.07.20 09:40:59,7.95,7.95,7.95,7.95,75,600,6.47
13.07.20 09:55:59,6.90,6.90,6.90,6.90,450,675,6.76
13.07.20 09:59:59,4.35,4.35,4.35,4.35,450,1125,5.74
13.07.20 10:18:59,4.50,4.50,4.50,4.50,150,1125,5.59
13.07.20 10:45:59,5.15,5.15,5.15,5.15,75,1125,5.56
13.07.20 10:46:59,5.15,5.15,5.15,5.15,375,1125,5.47
13.07.20 10:50:59,5.35,5.35,5.35,5.35,225,1425,5.45
13.07.20 10:54:59,5.45,5.45,5.40,5.40,225,1650,5.45
13.07.20 10:56:59,5.40,5.40,5.40,5.40,75,1650,5.45
13.07.20 11:04:59,5.15,5.15,5.15,5.15,75,1800,5.44
13.07.20 11:05:59,5.20,5.20,5.20,5.20,75,1725,5.43
13.07.20 11:12:59,5.70,5.70,5.70,5.70,300,1725,5.46
13.07.20 11:13:59,5.80,5.80,5.80,5.80,75,1725,5.47
13.07.20 11:14:59,5.85,5.85,5.85,5.85,75,1725,5.48
13.07.20 11:15:59,5.75,5.75,5.55,5.55,2025,2175,5.57
13.07.20 11:16:59,5.45,5.45,5.35,5.35,750,2175,5.55
13.07.20 11:17:59,5.20,5.20,5.15,5.15,225,5100,5.53
13.07.20 11:39:59,5.35,5.35,5.35,5.35,75,5175,5.53
13.07.20 11:48:59,5.40,5.45,5.40,5.45,150,5250,5.53
13.07.20 11:49:59,5.55,5.55,5.55,5.55,75,5250,5.53
13.07.20 11:50:59,5.55,5.55,5.55,5.55,225,5250,5.53
13.07.20 11:52:59,5.40,6.80,5.35,5.40,1950,5475,5.52
13.07.20 11:53:59,5.40,5.40,5.40,5.40,750,5475,5.51
13.07.20 11:55:59,5.55,5.55,5.55,5.55,150,8175,5.51
13.07.20 12:01:59,5.70,5.70,5.70,5.70,150,8175,5.51
13.07.20 12:09:59,5.60,5.60,5.55,5.55,375,8325,5.52
13.07.20 12:10:59,5.55,5.55,5.50,5.50,375,8325,5.52
13.07.20 12:11:59,5.50,5.50,5.45,5.50,1500,9900,5.51
13.07.20 12:12:59,5.45,5.55,5.45,5.55,150,9900,5.51
13.07.20 12:18:59,5.70,5.75,5.70,5.75,750,10575,5.53
13.07.20 12:19:59,5.75,5.80,5.75,5.80,525,10575,5.54
13.07.20 12:22:59,5.85,5.85,5.80,5.80,375,11400,5.54
13.07.20 12:24:59,5.90,5.90,5.90,5.90,75,11775,5.55
13.07.20 12:25:59,5.95,5.95,5.95,5.95,150,11775,5.55
13.07.20 12:47:59,5.85,5.85,5.85,5.85,75,12000,5.55
13.07.20 12:48:59,5.90,6.00,5.90,6.00,225,12075,5.56
13.07.20 12:50:59,6.00,6.00,5.90,5.90,225,12075,5.57
13.07.20 12:57:59,5.80,5.80,5.80,5.80,150,12525,5.57
13.07.20 12:58:59,6.05,6.05,6.05,6.05,75,12525,5.57
13.07.20 13:01:59,5.95,6.00,5.95,6.00,150,12750,5.57
13.07.20 13:04:59,5.90,5.90,5.90,5.90,75,12900,5.58
13.07.20 13:05:59,5.80,5.80,5.80,5.80,75,12900,5.58
13.07.20 13:07:59,5.75,5.75,5.75,5.75,75,13050,5.58
13.07.20 13:08:59,5.55,5.55,5.55,5.55,150,13050,5.58
13.07.20 13:09:59,5.80,5.80,5.65,5.65,150,13200,5.58
13.07.20 13:10:59,5.70,5.70,5.70,5.70,75,13200,5.58
13.07.20 13:11:59,5.65,5.65,5.65,5.65,150,13200,5.58
13.07.20 13:12:59,5.35,5.35,5.35,5.35,225,13500,5.58
13.07.20 13:13:59,5.20,5.25,5.15,5.15,1125,13500,5.55
13.07.20 13:14:59,5.05,5.05,5.05,5.05,75,13500,5.55
13.07.20 13:16:59,5.30,5.30,5.30,5.30,150,14700,5.55
13.07.20 13:17:59,5.30,5.30,5.30,5.30,75,14700,5.55
13.07.20 13:18:59,5.30,5.30,5.30,5.30,300,14925,5.54
13.07.20 13:25:59,5.45,5.45,5.40,5.40,225,15225,5.54
13.07.20 13:26:59,5.35,5.35,5.30,5.30,225,15225,5.54
13.07.20 13:27:59,5.30,5.30,5.30,5.30,75,15225,5.54
13.07.20 13:32:59,5.30,5.30,5.30,5.30,900,15600,5.53
13.07.20 13:35:59,5.15,5.30,5.15,5.30,225,15900,5.53
13.07.20 13:49:59,5.65,5.65,5.65,5.65,675,16125,5.53
13.07.20 13:52:59,5.80,5.80,5.80,5.80,75,15450,5.53
13.07.20 13:54:59,5.80,5.80,5.80,5.80,75,15450,5.53
13.07.20 13:56:59,5.85,5.85,5.85,5.85,75,15450,5.53
13.07.20 13:57:59,5.85,5.90,5.85,5.90,375,15450,5.54
13.07.20 14:00:59,5.55,5.55,5.55,5.55,75,15825,5.54
13.07.20 14:05:59,5.60,5.60,5.60,5.60,225,15900,5.54
13.07.20 14:34:59,5.30,5.30,5.30,5.30,75,15675,5.54
13.07.20 14:40:59,5.30,5.30,5.30,5.30,150,15600,5.54
13.07.20 14:48:59,4.95,4.95,4.95,4.95,225,15600,5.53
13.07.20 14:56:59,5.00,5.00,5.00,5.00,75,15825,5.53
13.07.20 14:58:59,5.30,5.30,5.30,5.30,150,15825,5.53
13.07.20 14:59:59,5.30,5.30,5.30,5.30,150,15825,5.53
13.07.20 15:06:59,5.10,5.10,5.10,5.10,75,16125,5.52
13.07.20 15:24:59,5.00,5.00,5.00,5.00,75,16125,5.52
13.07.20 15:28:59,6.45,6.45,6.45,6.45,225,16050,5.53
14.07.20 09:32:59,5.20,5.20,5.20,5.20,225,16200,5.20
14.07.20 09:33:59,5.20,5.20,5.05,5.05,975,16200,5.10
14.07.20 09:36:59,4.85,4.85,4.85,4.85,225,17400,5.06
14.07.20 09:42:59,4.40,4.40,4.40,4.40,75,17625,5.03
14.07.20 09:45:59,4.70,4.70,4.70,4.70,75,17700,5.01
14.07.20 09:50:59,4.55,4.55,4.55,4.55,225,17775,4.96
14.07.20 09:54:59,4.35,4.35,4.35,4.35,75,18000,4.93
14.07.20 09:56:59,4.80,4.80,4.80,4.80,150,18000,4.92
14.07.20 10:15:59,4.85,4.85,4.85,4.85,75,18150,4.92
14.07.20 10:18:59,5.05,5.05,5.05,5.05,75,18225,4.92
14.07.20 10:20:59,5.10,5.10,5.10,5.10,75,18300,4.93
14.07.20 10:28:59,5.50,5.50,5.45,5.45,150,18375,4.96
14.07.20 10:31:59,5.65,5.65,5.65,5.65,75,18525,4.98
14.07.20 10:33:59,5.70,5.70,5.70,5.70,75,18600,5.00
14.07.20 10:34:59,5.80,5.85,5.80,5.85,300,18600,5.09
14.07.20 10:36:59,6.15,6.15,6.15,6.15,150,18975,5.14
14.07.20 10:40:59,6.10,6.10,6.10,6.10,1500,19125,5.41
14.07.20 10:41:59,5.90,5.90,5.90,5.90,75,20625,5.42
14.07.20 10:42:59,6.10,6.35,6.00,6.35,750,20625,5.53
14.07.20 10:43:59,6.40,6.45,6.35,6.45,1200,20625,5.68
14.07.20 10:47:59,6.10,6.10,6.10,6.10,75,22200,5.69
14.07.20 10:55:59,6.35,6.35,6.35,6.35,150,22125,5.70
14.07.20 10:56:59,6.35,6.35,6.35,6.35,150,22200,5.72
14.07.20 11:03:59,6.05,6.10,6.00,6.05,900,22350,5.76
14.07.20 11:04:59,5.80,6.05,5.80,6.05,225,22350,5.76
14.07.20 11:06:59,5.95,6.05,5.95,6.05,300,23250,5.77
14.07.20 11:08:59,6.10,6.10,6.10,6.10,150,23250,5.77
14.07.20 11:09:59,6.20,6.20,6.20,6.20,75,23550,5.78
14.07.20 11:10:59,6.10,6.10,6.10,6.10,450,23550,5.79
14.07.20 11:11:59,6.05,6.05,6.05,6.05,75,23550,5.79
14.07.20 11:12:59,5.85,5.85,5.85,5.85,75,23550,5.80
14.07.20 11:13:59,6.10,6.10,6.10,6.10,75,23550,5.80
14.07.20 11:21:59,5.80,5.80,5.80,5.80,75,23475,5.80
14.07.20 11:24:59,5.85,5.90,5.85,5.90,375,23475,5.80
14.07.20 11:25:59,5.90,5.90,5.90,5.90,75,23475,5.80
14.07.20 11:26:59,5.80,5.80,5.80,5.80,75,23475,5.80
14.07.20 11:28:59,5.60,5.60,5.60,5.60,75,23475,5.80
14.07.20 11:32:59,5.70,5.70,5.70,5.70,75,23325,5.80
