date,open,high,low,close,volume,oi,vwap
2020-03-11 09:31:00,197.25,213.90,197.25,213.90,1200,0,209.25
2020-03-11 09:57:00,251.65,251.65,251.65,251.65,75,1200,211.74
2020-03-11 09:59:00,247.85,247.85,247.85,247.85,75,1125,213.75
2020-03-11 10:00:00,247.10,247.85,247.10,247.85,150,1125,217.12
2020-03-11 10:15:00,246.20,246.20,246.20,246.20,75,900,218.50
2020-03-11 10:18:00,245.40,245.40,245.40,245.40,75,900,219.72
2020-03-11 10:20:00,245.40,245.40,245.40,245.40,75,900,220.84
2020-03-11 10:26:00,244.45,244.45,244.45,244.45,75,900,221.82
2020-03-11 10:47:00,234.55,234.55,234.45,234.45,300,900,223.63
2020-03-11 11:26:00,234.45,234.45,234.45,234.45,75,600,224.01
2020-03-11 14:01:00,218.00,218.00,218.00,218.00,75,600,223.81
2020-03-11 15:28:00,218.00,218.00,218.00,218.00,75,525,223.62
2020-04-11 10:45:00,180.00,180.00,180.00,180.00,75,525,180.00
2020-04-11 10:54:00,197.00,197.00,197.00,197.00,75,450,188.50
2020-04-11 11:02:00,180.15,180.15,180.15,180.15,75,525,185.71
2020-04-11 13:01:00,169.65,169.65,169.65,169.65,75,450,181.70
2020-04-11 13:26:00,216.35,216.35,216.35,216.35,75,450,188.63
2020-04-11 13:58:00,189.25,189.25,189.25,189.25,75,375,188.73
2020-04-11 14:17:00,186.75,186.75,186.75,186.75,450,450,187.71
2020-04-11 14:23:00,182.65,182.65,182.65,182.65,75,750,187.32
2020-04-11 15:05:00,155.00,155.00,155.00,155.00,150,825,183.01
2020-05-11 09:17:00,100.00,100.00,100.00,100.00,75,825,100.00
2020-05-11 09:38:00,102.30,102.30,102.30,102.30,75,825,101.15
2020-05-11 09:45:00,100.00,100.00,100.00,100.00,75,825,100.76
2020-05-11 10:25:00,88.10,88.10,88.10,88.10,75,900,97.60
2020-05-11 10:39:00,89.05,89.05,89.05,89.05,150,900,94.75
2020-05-11 10:40:00,89.00,89.00,89.00,89.00,150,900,93.31
2020-05-11 10:42:00,89.00,89.00,89.00,89.00,75,975,92.83
2020-05-11 11:28:00,85.45,85.45,85.45,85.45,150,975,91.49
2020-05-11 11:48:00,84.00,84.00,84.00,84.00,75,975,90.86
2020-05-11 12:14:00,81.00,81.00,81.00,81.00,75,975,90.10
2020-05-11 13:22:00,84.30,84.30,84.30,84.30,75,975,89.69
2020-05-11 13:46:00,76.00,76.00,76.00,76.00,150,1050,87.98
2020-05-11 13:50:00,76.10,76.10,76.10,76.10,150,1050,86.66
2020-05-11 13:53:00,73.85,73.85,73.85,73.85,75,1050,85.98
2020-05-11 13:56:00,75.00,75.00,75.00,75.00,75,1125,85.43
2020-05-11 15:20:00,65.00,65.00,65.00,65.00,75,1200,84.46
2020-05-11 15:25:00,71.10,71.10,71.10,71.10,375,1125,81.64
2020-05-11 15:29:01,56.70,56.70,56.70,56.70,75,1500,80.72
2020-06-11 09:16:00,67.25,67.25,66.20,66.20,225,1500,66.90
2020-06-11 09:18:00,60.15,60.15,60.15,60.15,75,1650,65.21
2020-06-11 09:19:00,59.65,59.65,59.65,59.65,75,1650,64.10
2020-06-11 09:20:00,54.50,54.50,54.50,54.50,150,1875,61.36
2020-06-11 09:25:00,54.85,54.85,54.25,54.25,150,1950,59.85
2020-06-11 09:26:00,54.70,54.70,54.70,54.70,75,2100,59.33
2020-06-11 09:27:00,54.70,54.70,54.70,54.70,75,2100,58.91
2020-06-11 09:31:00,54.50,54.50,54.50,54.50,375,2250,57.53
2020-06-11 09:32:00,56.25,56.25,56.25,56.25,75,2475,57.45
2020-06-11 09:33:00,56.45,56.70,54.55,56.70,300,2475,57.18
2020-06-11 09:35:00,57.15,57.35,57.15,57.35,150,2475,57.18
2020-06-11 09:39:00,55.65,55.65,55.65,55.65,225,2475,57.01
2020-06-11 09:40:00,55.05,55.05,55.00,55.00,150,2475,56.86
2020-06-11 09:41:00,53.95,53.95,53.95,53.95,75,2850,56.76
2020-06-11 09:42:00,53.40,53.40,53.40,53.40,75,0,56.65
2020-06-11 09:43:00,52.75,52.75,52.35,52.35,150,2850,56.40
2020-06-11 09:44:00,52.10,52.10,52.10,52.10,75,2850,56.26
2020-06-11 09:46:00,51.05,51.05,51.05,51.05,75,3150,56.11
2020-06-11 09:47:00,50.00,50.00,50.00,50.00,150,3150,55.77
2020-06-11 09:48:00,51.45,51.45,51.45,51.45,75,3375,55.65
2020-06-11 09:49:00,49.75,49.75,49.75,49.75,150,3375,55.35
2020-06-11 09:50:00,48.15,48.15,48.15,48.15,150,3375,55.01
2020-06-11 09:51:00,49.00,49.00,49.00,49.00,150,3525,54.73
2020-06-11 09:57:00,49.55,49.55,49.55,49.55,75,3675,54.61
2020-06-11 10:04:00,48.00,48.00,48.00,48.00,75,3675,54.47
2020-06-11 10:17:00,50.00,50.00,50.00,50.00,150,3750,54.27
2020-06-11 10:21:00,49.95,49.95,49.95,49.95,75,3900,54.18
2020-06-11 10:23:00,50.75,50.75,50.35,50.35,150,3900,54.04
2020-06-11 10:50:00,52.60,52.60,52.60,52.60,75,3900,54.01
2020-06-11 10:53:00,62.15,62.15,62.15,62.15,300,3900,54.50
2020-06-11 10:57:00,54.50,54.50,54.50,54.50,75,4050,54.50
2020-06-11 11:03:00,55.00,55.00,55.00,55.00,75,4050,54.51
2020-06-11 11:05:00,62.35,62.35,62.35,62.35,375,4125,54.82
2020-06-11 11:07:00,54.80,54.80,54.80,54.80,150,4125,54.82
2020-06-11 11:11:00,51.65,51.65,51.65,51.65,375,4500,54.61
2020-06-11 11:16:00,50.30,50.30,50.30,50.30,225,0,54.44
2020-06-11 11:24:00,50.30,50.30,50.30,50.30,75,4425,54.38
2020-06-11 11:29:00,50.15,50.15,50.15,50.15,75,4500,54.32
2020-06-11 11:35:00,51.60,51.60,51.60,51.60,150,4500,54.25
2020-06-11 11:39:00,50.55,50.55,50.55,50.55,75,4350,54.20
2020-06-11 11:44:00,51.85,51.85,51.85,51.85,75,4425,54.17
2020-06-11 11:52:00,52.40,52.40,52.40,52.40,75,4425,54.15
2020-06-11 12:12:00,48.00,48.00,48.00,48.00,75,4425,54.07
2020-06-11 12:14:00,49.55,49.55,49.55,49.55,75,4425,54.02
2020-06-11 12:20:00,49.55,49.55,49.55,49.55,150,4425,53.91
2020-06-11 12:29:00,49.25,49.25,49.25,49.25,150,4425,53.80
2020-06-11 12:33:00,50.65,50.65,49.25,49.25,225,4275,53.66
2020-06-11 12:42:00,47.80,47.80,47.80,47.80,150,4425,53.53
2020-06-11 13:02:00,48.00,48.00,48.00,48.00,75,4275,53.47
2020-06-11 13:03:00,49.00,49.00,49.00,49.00,75,4200,53.42
2020-06-11 13:09:00,45.95,46.70,45.95,46.70,150,4125,53.27
2020-06-11 13:14:00,37.85,37.85,37.85,37.85,375,4050,52.49
2020-06-11 13:15:00,47.80,47.80,47.80,47.80,300,3975,52.31
2020-06-11 13:16:00,48.70,48.70,48.00,48.00,300,3975,52.16
2020-06-11 13:29:00,50.05,50.05,50.05,50.05,75,3525,52.14
2020-06-11 13:31:00,48.85,48.85,48.85,48.85,75,3525,52.11
2020-06-11 13:34:00,46.20,46.20,46.20,46.20,75,3525,52.06
2020-06-11 13:40:00,44.45,44.45,41.65,41.65,150,3600,51.90
2020-06-11 13:44:00,42.95,42.95,42.95,42.95,75,3750,51.82
2020-06-11 13:54:00,44.60,44.60,44.60,44.60,75,3750,51.76
2020-06-11 13:56:00,45.60,45.60,44.75,44.75,150,3750,51.64
2020-06-11 13:59:00,42.50,42.50,42.50,42.50,375,3750,51.27
2020-06-11 14:02:00,43.30,43.30,43.30,43.30,150,4125,51.14
2020-06-11 14:12:00,43.65,43.65,42.50,42.50,450,3975,50.76
2020-06-11 14:13:00,44.00,44.00,44.00,44.00,75,3975,50.70
2020-06-11 14:18:00,43.15,43.15,43.15,43.15,75,4275,50.65
2020-06-11 14:22:00,44.15,44.80,44.15,44.80,1350,4350,49.92
2020-06-11 14:29:00,47.00,47.65,47.00,47.65,225,4425,49.87
2020-06-11 14:31:00,47.30,47.30,45.95,45.95,225,4425,49.81
2020-06-11 14:35:00,46.50,46.50,46.50,46.50,75,4650,49.79
2020-06-11 14:43:00,48.70,48.70,47.95,47.95,225,4725,49.76
2020-06-11 14:44:00,46.00,46.00,46.00,46.00,150,4725,49.70
2020-06-11 14:48:00,45.85,45.85,45.85,45.85,75,5025,49.67
2020-06-11 14:50:00,43.85,43.85,43.85,43.85,75,5025,49.64
2020-06-11 14:53:00,43.00,43.00,43.00,43.00,150,5025,49.56
2020-06-11 14:57:00,43.40,43.40,43.00,43.00,225,4875,49.44
2020-06-11 14:59:00,42.80,42.80,42.80,42.80,75,4875,49.40
