0,1,2,3,4,5,6,7,8,9
25.02.20 15:11:59,65.00,65.00,65.00,65.00,75,0,,,
26.02.20 09:44:59,66.60,66.60,66.60,66.60,75,75,,,
26.02.20 11:06:59,92.00,92.00,92.00,92.00,75,150,,,
26.02.20 12:20:59,92.00,92.00,92.00,92.00,75,225,,,
26.02.20 13:50:59,80.15,80.15,80.15,80.15,150,225,,,
26.02.20 14:11:59,89.00,89.00,89.00,89.00,75,375,,,
26.02.20 14:15:59,97.90,97.90,97.90,97.90,75,450,,,
26.02.20 14:39:59,119.00,119.00,119.00,119.00,75,450,,,
26.02.20 15:22:59,100.00,100.00,100.00,100.00,150,450,,,
27.02.20 09:15:59,119.00,119.00,119.00,119.00,75,600,,,
27.02.20 09:17:59,112.75,112.75,112.75,112.75,150,675,,,
27.02.20 09:20:59,115.00,115.00,115.00,115.00,75,825,,,
27.02.20 09:23:59,115.80,115.80,115.80,115.80,75,900,,,
27.02.20 09:24:59,117.65,117.65,117.65,117.65,75,900,,,
27.02.20 09:25:59,120.00,120.55,120.00,120.00,225,900,,,
27.02.20 09:26:59,121.00,121.00,121.00,121.00,75,900,,,
27.02.20 09:31:59,120.00,120.00,120.00,120.00,75,1125,,,
27.02.20 09:47:59,126.10,126.10,126.10,126.10,150,1200,,,
27.02.20 09:51:59,129.90,129.90,129.70,129.70,225,1350,,,
27.02.20 10:03:59,136.00,136.00,136.00,136.00,75,1275,,,
27.02.20 10:06:59,134.45,134.45,134.45,134.45,300,1275,,,
27.02.20 10:49:59,137.75,140.00,137.75,140.00,450,1575,,,
27.02.20 11:28:59,128.90,128.90,128.90,128.90,75,2025,,,
27.02.20 11:29:59,130.65,130.65,130.65,130.65,75,2100,,,
27.02.20 11:40:59,134.35,134.35,134.35,134.35,75,2100,,,
27.02.20 11:59:59,139.50,139.50,138.65,138.65,225,2100,,,
27.02.20 12:07:59,140.05,140.05,140.05,140.05,75,2100,,,
27.02.20 12:08:59,140.30,140.30,140.30,140.30,75,2100,,,
27.02.20 12:13:59,138.40,138.40,138.40,138.40,150,2100,,,
27.02.20 12:14:59,138.65,138.65,138.65,138.65,75,2100,,,
27.02.20 12:16:59,136.15,136.15,136.15,136.15,75,2100,,,
27.02.20 12:17:59,138.55,138.55,138.55,138.55,150,2100,,,
27.02.20 12:22:59,140.75,140.75,140.75,140.75,150,2175,,,
27.02.20 12:23:59,141.20,141.20,141.00,141.00,225,2175,,,
27.02.20 12:25:59,139.45,139.45,138.20,138.20,225,2250,,,
27.02.20 12:32:59,137.95,137.95,137.95,137.95,150,2475,,,
27.02.20 12:36:59,136.70,136.70,136.70,136.70,225,2550,,,
27.02.20 12:38:59,140.55,140.55,140.55,140.55,75,2700,,,
27.02.20 12:41:59,138.05,138.05,138.05,138.05,375,2700,,,
27.02.20 12:52:59,139.35,140.00,139.35,140.00,375,3150,,,
27.02.20 12:53:59,140.10,140.40,138.70,138.70,900,3150,,,
27.02.20 13:09:59,129.45,129.45,129.45,129.45,375,4125,,,
27.02.20 13:34:59,134.05,134.05,134.05,134.05,150,4200,,,
27.02.20 13:36:59,134.85,134.85,134.85,134.85,150,4200,,,
27.02.20 13:38:59,135.50,135.50,135.50,135.50,150,4200,,,
27.02.20 13:44:59,136.25,136.25,136.25,136.25,75,4200,,,
27.02.20 13:51:59,131.00,133.65,131.00,133.65,150,4200,,,
27.02.20 14:06:59,140.00,140.00,140.00,140.00,75,4275,,,
27.02.20 14:07:59,138.55,138.55,138.55,138.55,75,4275,,,
27.02.20 14:15:59,138.00,138.00,138.00,138.00,75,4200,,,
27.02.20 14:31:59,133.00,133.00,133.00,133.00,75,4200,,,
27.02.20 14:41:59,131.00,131.00,131.00,131.00,75,4275,,,
27.02.20 14:54:59,120.90,121.00,120.90,121.00,150,4350,,,
