0,1,2,3,4,5,6
04.12.19 11:00:59,1.80,1.80,1.80,1.80,75,0
09.12.19 11:38:59,1.70,1.70,1.70,1.70,75,75
09.12.19 12:44:59,1.20,1.20,1.20,1.20,300,150
09.12.19 15:19:59,1.30,1.30,1.30,1.30,300,375
10.12.19 09:22:59,1.70,1.70,1.70,1.70,75,375
10.12.19 09:41:59,0.95,0.95,0.95,0.95,75,450
10.12.19 10:09:59,0.95,0.95,0.95,0.95,75,0
10.12.19 10:24:59,0.95,0.95,0.95,0.95,150,300
10.12.19 14:06:59,0.90,0.90,0.90,0.90,75,300
10.12.19 14:23:59,0.90,0.90,0.90,0.90,75,375
10.12.19 15:23:59,0.50,0.50,0.45,0.45,150,375
10.12.19 15:30:00,0.45,0.45,0.45,0.45,225,375
11.12.19 14:34:59,0.50,0.50,0.50,0.50,75,375
