0,1,2,3,4,5,6
25.01.19 09:29:59,8.45,8.45,8.45,8.45,0,0
25.01.19 09:32:59,8.45,8.45,8.45,8.45,0,20
25.01.19 09:36:59,8.45,8.45,8.45,8.45,0,20
25.01.19 09:38:59,8.45,8.45,8.45,8.45,0,20
25.01.19 09:42:59,8.45,8.45,8.45,8.45,0,20
25.01.19 09:43:59,8.45,8.45,8.45,8.45,0,20
25.01.19 10:09:59,8.45,8.45,8.45,8.45,0,20
25.01.19 10:13:59,8.45,8.45,8.45,8.45,0,20
25.01.19 10:21:59,8.45,8.45,8.45,8.45,0,20
25.01.19 10:37:59,8.45,8.45,8.45,8.45,0,20
25.01.19 11:07:59,8.45,8.45,8.45,8.45,0,20
25.01.19 11:08:59,8.45,8.45,8.45,8.45,0,20
25.01.19 12:11:59,8.45,8.45,8.45,8.45,0,20
25.01.19 13:53:59,8.45,8.45,8.45,8.45,0,20
25.01.19 14:20:59,8.45,8.45,8.45,8.45,0,20
25.01.19 14:58:59,8.45,8.45,8.45,8.45,0,20
25.01.19 15:27:59,8.45,8.45,8.45,8.45,0,20
25.01.19 15:28:59,8.45,8.45,8.45,8.45,0,20
27.02.19 12:23:59,3.05,3.05,3.05,3.05,280,20
27.02.19 12:24:59,3.05,3.05,3.05,3.05,0,20
27.02.19 12:29:59,3.05,3.05,3.05,3.05,0,400
27.02.19 12:34:59,3.05,3.05,3.05,3.05,0,400
27.02.19 12:35:59,2.50,2.50,2.50,2.50,0,400
27.02.19 12:36:59,2.50,2.50,2.50,2.50,0,400
27.02.19 12:41:59,2.50,2.50,2.50,2.50,0,400
27.02.19 12:44:59,2.50,2.50,2.50,2.50,0,400
27.02.19 12:45:59,2.50,2.50,2.50,2.50,0,400
27.02.19 12:46:59,2.50,2.50,2.50,2.50,0,540
27.02.19 12:51:59,3.85,3.85,3.85,3.85,0,540
27.02.19 12:54:59,3.85,3.85,3.85,3.85,0,540
27.02.19 12:55:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:01:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:04:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:05:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:06:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:07:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:11:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:22:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:23:59,3.85,3.85,3.85,3.85,0,540
27.02.19 13:25:59,3.85,3.85,3.85,3.85,0,540
