date,open,high,low,close,volume,oi
2018-09-19 14:31:00,564.85,564.85,564.85,564.85,0,0
2018-09-19 15:20:00,564.85,564.85,564.85,564.85,0,0
2018-09-19 15:21:00,564.85,564.85,564.85,564.85,0,0
2018-09-19 15:23:00,564.85,564.85,564.85,564.85,0,0
2018-09-19 15:24:00,564.85,564.85,564.85,564.85,0,0
2018-09-19 15:27:00,564.85,564.85,564.85,564.85,0,0
2018-09-25 11:28:00,800.00,800.00,800.00,800.00,0,750
2018-09-25 13:57:00,800.00,800.00,800.00,800.00,0,0
2018-09-25 15:03:00,800.00,800.00,800.00,800.00,0,0
2018-09-25 15:07:00,800.00,800.00,800.00,800.00,0,0
2018-09-25 15:08:00,800.00,800.00,800.00,800.00,0,0
2018-09-25 15:09:00,800.00,800.00,800.00,800.00,0,0
2018-09-25 15:10:00,800.00,800.00,800.00,800.00,0,0
2018-09-28 14:46:00,925.00,925.00,925.00,925.00,0,1125
2018-09-28 14:47:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:49:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:50:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:52:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:53:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:54:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:55:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:56:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:58:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 14:59:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:00:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:01:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:02:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:04:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:05:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:06:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:07:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:08:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:09:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:10:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:11:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:12:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:13:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:14:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:15:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:18:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:19:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:20:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:23:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:24:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:25:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:26:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:27:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:28:00,925.00,925.00,925.00,925.00,0,0
2018-09-28 15:29:01,925.00,925.00,925.00,925.00,0,0
2018-01-10 15:14:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:15:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:16:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:18:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:19:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:21:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:22:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:23:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:25:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:26:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:28:00,800.00,800.00,800.00,800.00,0,0
2018-01-10 15:29:01,800.00,800.00,800.00,800.00,0,0
2018-03-10 12:07:00,838.00,838.00,838.00,838.00,0,1125
2018-03-10 12:08:00,838.00,838.00,838.00,838.00,0,0
2018-03-10 12:09:00,838.00,838.00,838.00,838.00,0,0
2018-03-10 12:10:00,838.00,838.00,838.00,838.00,0,0
2018-03-10 12:11:00,838.00,838.00,838.00,838.00,0,0
2018-03-10 12:12:00,838.00,838.00,838.00,838.00,0,0
2018-03-10 12:13:00,838.00,838.00,838.00,838.00,0,0
2018-03-10 12:14:00,838.00,838.00,833.00,833.00,300,1050
2018-03-10 12:15:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:16:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:17:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:18:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:19:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:20:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:21:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:22:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:23:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:24:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:25:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:26:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:27:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:28:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:29:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:30:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:31:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:32:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:33:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:34:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:35:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:36:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:37:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:38:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:39:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:40:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:41:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:42:00,833.00,833.00,833.00,833.00,0,0
2018-03-10 12:43:00,833.00,833.00,833.00,833.00,0,0
