,date,open,high,low,close,volume,oi
157,2019-12-09 12:14:00,1072.2,1072.2,1072.2,1072.2,0,2060
158,2019-12-09 12:15:00,1072.2,1072.2,1072.2,1072.2,0,2060
159,2019-12-09 12:16:00,1072.2,1072.2,1072.2,1072.2,0,0
160,2019-12-09 12:17:00,1072.2,1072.2,1072.2,1072.2,0,0
161,2019-12-09 12:18:00,1072.2,1072.2,1072.2,1072.2,0,0
162,2019-12-09 12:19:00,1072.2,1072.2,1072.2,1072.2,0,0
163,2019-12-09 12:20:00,1072.2,1072.2,1072.2,1072.2,0,0
164,2019-12-09 12:21:00,1072.2,1072.2,1072.2,1072.2,0,0
165,2019-12-09 12:22:00,1072.2,1072.2,1072.2,1072.2,0,0
166,2019-12-09 12:23:00,1072.2,1072.2,1072.2,1072.2,0,0
167,2019-12-09 12:24:00,1072.2,1072.2,1072.2,1072.2,0,0
168,2019-12-09 12:25:00,1072.2,1072.2,1072.2,1072.2,0,0
169,2019-12-09 12:26:00,1072.2,1072.2,1072.2,1072.2,0,0
170,2019-12-09 12:27:00,1072.2,1072.2,1072.2,1072.2,0,0
171,2019-12-09 12:28:00,1072.2,1072.2,1072.2,1072.2,0,0
172,2019-12-09 12:29:00,1072.2,1072.2,1072.2,1072.2,0,0
173,2019-12-09 12:30:00,1072.2,1072.2,1072.2,1072.2,0,0
174,2019-12-09 12:31:00,1072.2,1072.2,1072.2,1072.2,0,0
175,2019-12-09 12:32:00,1072.2,1072.2,1072.2,1072.2,0,0
176,2019-12-09 12:33:00,1072.2,1072.2,1072.2,1072.2,0,0
177,2019-12-09 12:34:00,1072.2,1072.2,1072.2,1072.2,0,0
178,2019-12-09 12:35:00,1072.2,1072.2,1072.2,1072.2,0,0
179,2019-12-09 12:36:00,1072.2,1072.2,1072.2,1072.2,0,0
180,2019-12-09 12:37:00,1072.2,1072.2,1072.2,1072.2,0,0
181,2019-12-09 12:38:00,1072.2,1072.2,1072.2,1072.2,0,0
182,2019-12-09 12:39:00,1072.2,1072.2,1072.2,1072.2,0,0
183,2019-12-09 12:40:00,1072.2,1072.2,1072.2,1072.2,0,0
184,2019-12-09 12:41:00,1072.2,1072.2,1072.2,1072.2,0,0
185,2019-12-09 12:42:00,1072.2,1072.2,1072.2,1072.2,0,0
186,2019-12-09 12:43:00,1072.2,1072.2,1072.2,1072.2,0,0
187,2019-12-09 12:44:00,1072.2,1072.2,1072.2,1072.2,0,0
188,2019-12-09 12:45:00,1072.2,1072.2,1072.2,1072.2,0,0
189,2019-12-09 12:46:00,1072.2,1072.2,1072.2,1072.2,0,0
190,2019-12-09 12:47:00,1072.2,1072.2,1072.2,1072.2,0,0
191,2019-12-09 12:48:00,1072.2,1072.2,1072.2,1072.2,0,0
192,2019-12-09 12:49:00,1072.2,1072.2,1045.25,1045.25,40,2020
193,2019-12-09 12:50:00,1045.25,1045.25,1030.25,1030.25,40,2020
194,2019-12-09 12:51:00,1030.25,1030.25,1030.25,1030.25,0,1980
195,2019-12-09 12:52:00,1030.25,1030.25,1030.25,1030.25,0,1980
196,2019-12-09 12:53:00,1030.25,1030.25,1030.25,1030.25,0,1980
197,2019-12-09 12:54:00,1030.25,1030.25,1030.25,1030.25,0,1980
198,2019-12-09 12:55:00,1030.25,1030.25,1030.25,1030.25,0,1980
199,2019-12-09 12:56:00,1030.25,1030.25,1030.25,1030.25,0,1980
200,2019-12-09 12:57:00,1030.25,1030.25,1030.25,1030.25,0,1980
201,2019-12-09 12:58:00,1030.25,1030.25,1030.25,1030.25,0,1980
202,2019-12-09 12:59:00,1030.25,1030.25,1030.25,1030.25,0,1980
203,2019-12-09 13:00:00,1030.25,1030.25,1030.25,1030.25,0,1980
204,2019-12-09 13:01:00,1030.25,1030.25,985.0,985.0,20,1980
205,2019-12-09 13:02:00,985.0,985.0,985.0,985.0,0,1940
206,2019-12-09 13:03:00,985.0,985.0,985.0,985.0,0,1940
207,2019-12-09 13:04:00,985.0,985.0,985.0,985.0,0,1940
208,2019-12-09 13:05:00,985.0,985.0,985.0,985.0,0,1940
209,2019-12-09 13:06:00,985.0,985.0,985.0,985.0,0,1940
210,2019-12-09 13:07:00,985.0,985.0,985.0,985.0,0,1940
211,2019-12-09 13:08:00,985.0,985.0,985.0,985.0,0,1940
212,2019-12-09 13:09:00,985.0,985.0,985.0,985.0,0,1940
213,2019-12-09 13:10:00,985.0,985.0,985.0,985.0,0,1940
214,2019-12-09 13:11:00,985.0,985.0,985.0,985.0,0,1940
215,2019-12-09 13:12:00,985.0,985.0,985.0,985.0,0,1940
216,2019-12-09 13:13:00,985.0,985.0,985.0,985.0,0,1940
217,2019-12-09 13:14:00,985.0,985.0,985.0,985.0,0,1940
218,2019-12-09 13:15:00,985.0,985.0,985.0,985.0,0,1940
219,2019-12-09 13:16:00,985.0,985.0,985.0,985.0,0,1940
220,2019-12-09 13:17:00,985.0,985.0,985.0,985.0,0,1940
221,2019-12-09 13:18:00,985.0,985.0,985.0,985.0,0,1940
222,2019-12-09 13:19:00,985.0,985.0,985.0,985.0,0,1940
223,2019-12-09 13:20:00,985.0,985.0,985.0,985.0,0,1940
224,2019-12-09 13:21:00,985.0,985.0,985.0,985.0,0,1940
225,2019-12-09 13:22:00,985.0,985.0,985.0,985.0,0,1940
226,2019-12-09 13:23:00,985.0,985.0,985.0,985.0,0,1940
227,2019-12-09 13:24:00,985.0,985.0,985.0,985.0,0,1940
228,2019-12-09 13:25:00,985.0,985.0,985.0,985.0,0,1940
229,2019-12-09 13:26:00,985.0,985.0,985.0,985.0,0,1940
230,2019-12-09 13:27:00,985.0,985.0,985.0,985.0,0,1940
231,2019-12-09 13:28:00,985.0,985.0,985.0,985.0,0,1940
232,2019-12-09 13:29:00,985.0,985.0,985.0,985.0,0,1940
233,2019-12-09 13:30:00,985.0,985.0,985.0,985.0,0,1940
234,2019-12-09 13:31:00,985.0,985.0,985.0,985.0,0,1940
235,2019-12-09 13:32:00,985.0,985.0,985.0,985.0,0,1940
236,2019-12-09 13:33:00,985.0,985.0,985.0,985.0,0,1940
237,2019-12-09 13:34:00,985.0,985.0,985.0,985.0,0,1940
238,2019-12-09 13:35:00,985.0,1030.0,985.0,1030.0,20,1960
239,2019-12-09 13:36:00,1030.0,1030.0,1030.0,1030.0,0,1960
240,2019-12-09 13:37:00,1030.0,1030.0,1030.0,1030.0,0,1960
241,2019-12-09 13:38:00,1030.0,1030.0,1030.0,1030.0,0,1960
242,2019-12-09 13:39:00,1030.0,1030.0,1030.0,1030.0,0,1960
243,2019-12-09 13:40:00,1030.0,1030.0,1030.0,1030.0,0,1960
244,2019-12-09 13:41:00,1030.0,1030.0,1030.0,1030.0,0,1960
245,2019-12-09 13:42:00,1030.0,1030.0,1030.0,1030.0,0,1960
246,2019-12-09 13:43:00,1030.0,1030.0,1030.0,1030.0,0,1960
247,2019-12-09 13:44:00,1030.0,1030.0,1030.0,1030.0,0,1960
248,2019-12-09 13:45:00,1030.0,1030.0,1030.0,1030.0,0,1960
249,2019-12-09 13:46:00,1030.0,1030.0,1030.0,1030.0,0,1960
250,2019-12-09 13:47:00,1030.0,1030.0,1030.0,1030.0,0,1960
251,2019-12-09 13:48:00,1030.0,1030.0,1030.0,1030.0,0,1960
252,2019-12-09 13:49:00,1030.0,1030.0,1030.0,1030.0,0,1960
253,2019-12-09 13:50:00,1030.0,1050.0,1030.0,1037.85,40,1980
254,2019-12-09 13:51:00,1037.85,1037.85,1035.0,1035.0,20,1980
255,2019-12-09 13:52:00,1035.0,1035.0,1035.0,1035.0,0,1980
256,2019-12-09 13:53:00,1035.0,1090.0,1035.0,1090.0,320,1980
257,2019-12-09 13:54:00,1090.0,1100.0,1090.0,1100.0,180,2320
258,2019-12-09 13:55:00,1100.0,1110.0,1100.0,1110.0,100,2320
259,2019-12-09 13:56:00,1110.0,1110.0,1110.0,1110.0,0,2320
260,2019-12-09 13:57:00,1110.0,1110.0,1078.95,1078.95,20,2600
261,2019-12-09 13:58:00,1078.95,1078.95,1078.95,1078.95,0,2600
262,2019-12-09 13:59:00,1078.95,1080.35,1074.45,1080.35,40,2600
263,2019-12-09 14:00:00,1085.9,1089.15,1085.9,1089.15,20,2580
264,2019-12-09 14:01:00,1089.15,1090.1,1089.15,1090.1,20,2580
265,2019-12-09 14:02:00,1090.1,1090.1,1090.1,1090.1,0,2580
266,2019-12-09 14:03:00,1090.1,1090.1,1090.1,1090.1,0,2580
267,2019-12-09 14:04:00,1090.1,1090.1,1090.1,1090.1,0,2580
268,2019-12-09 14:05:00,1090.1,1090.1,1090.1,1090.1,0,2580
269,2019-12-09 14:06:00,1090.1,1090.1,1090.1,1090.1,0,2580
270,2019-12-09 14:07:00,1090.1,1090.1,1090.1,1090.1,0,2580
271,2019-12-09 14:08:00,1090.1,1090.1,1066.05,1066.05,60,2500
272,2019-12-09 14:09:00,1066.05,1066.05,1047.85,1047.85,20,2500
273,2019-12-09 14:10:00,1047.85,1047.85,1047.85,1047.85,0,2500
274,2019-12-09 14:11:00,1047.85,1047.85,1047.85,1047.85,0,2500
275,2019-12-09 14:12:00,1047.85,1047.85,1047.85,1047.85,0,2500
276,2019-12-09 14:13:00,1047.85,1047.85,1047.85,1047.85,0,2500
277,2019-12-09 14:14:00,1047.85,1047.85,1047.85,1047.85,0,2500
278,2019-12-09 14:15:00,1047.85,1047.85,1047.85,1047.85,0,2500
279,2019-12-09 14:16:00,1047.85,1047.85,1047.85,1047.85,0,2500
280,2019-12-09 14:17:00,1047.85,1047.85,1047.85,1047.85,0,2500
281,2019-12-09 14:18:00,1047.85,1047.85,1047.85,1047.85,0,2500
282,2019-12-09 14:19:00,1047.85,1047.85,1047.85,1047.85,0,2500
283,2019-12-09 14:20:00,1047.85,1047.85,1047.85,1047.85,0,2500
284,2019-12-09 14:21:00,1047.85,1047.85,1047.85,1047.85,0,2500
285,2019-12-09 14:22:00,1047.85,1047.85,1047.85,1047.85,0,2500
286,2019-12-09 14:23:00,1047.85,1047.85,1047.85,1047.85,0,2500
287,2019-12-09 14:24:00,1047.85,1047.85,1047.85,1047.85,0,2500
288,2019-12-09 14:25:00,1047.85,1047.85,1047.85,1047.85,0,2500
289,2019-12-09 14:26:00,1047.85,1096.95,1047.85,1096.95,40,2500
290,2019-12-09 14:27:00,1096.95,1120.0,1096.95,1120.0,100,2500
291,2019-12-09 14:28:00,1120.0,1130.0,1116.6,1116.6,60,2500
292,2019-12-09 14:29:00,1116.6,1116.6,1116.6,1116.6,0,2500
293,2019-12-09 14:30:00,1116.6,1116.6,1116.6,1116.6,0,2500
294,2019-12-09 14:31:00,1116.6,1116.6,1116.6,1116.6,0,2500
295,2019-12-09 14:32:00,1116.6,1116.6,1110.0,1110.0,200,2620
296,2019-12-09 14:33:00,1110.0,1121.65,1110.0,1121.65,20,2620
297,2019-12-09 14:34:00,1121.65,1121.65,1121.65,1121.65,0,2620
298,2019-12-09 14:35:00,1121.65,1121.65,1121.65,1121.65,0,2620
299,2019-12-09 14:36:00,1121.65,1121.65,1121.65,1121.65,0,2620
300,2019-12-09 14:37:00,1121.65,1121.65,1121.65,1121.65,0,2620
301,2019-12-09 14:38:00,1121.65,1121.65,1121.65,1121.65,0,2620
302,2019-12-09 14:39:00,1121.65,1121.65,1121.65,1121.65,0,2620
303,2019-12-09 14:40:00,1121.65,1121.65,1121.65,1121.65,0,2620
304,2019-12-09 14:41:00,1121.65,1121.65,1121.65,1121.65,0,2620
305,2019-12-09 14:42:00,1121.65,1121.65,1121.65,1121.65,0,2620
306,2019-12-09 14:43:00,1121.65,1121.65,1100.0,1100.0,20,2640
307,2019-12-09 14:44:00,1100.0,1100.0,1098.0,1098.0,180,2640
308,2019-12-09 14:45:00,1098.0,1098.0,1098.0,1098.0,0,2640
309,2019-12-09 14:46:00,1098.0,1099.0,1098.0,1099.0,100,2840
310,2019-12-09 14:47:00,1099.0,1099.0,1099.0,1099.0,0,2840
311,2019-12-09 14:48:00,1099.0,1099.0,1099.0,1099.0,0,2840
312,2019-12-09 14:49:00,1099.0,1099.0,1099.0,1099.0,0,2840
313,2019-12-09 14:50:00,1099.0,1099.0,1099.0,1099.0,0,2840
314,2019-12-09 14:51:00,1099.0,1099.0,1099.0,1099.0,0,2840
315,2019-12-09 14:52:00,1099.0,1099.0,1099.0,1099.0,0,2840
316,2019-12-09 14:53:00,1099.0,1099.0,1099.0,1099.0,0,2840
317,2019-12-09 14:54:00,1099.0,1099.0,1099.0,1099.0,0,2840
318,2019-12-09 14:55:00,1099.0,1130.0,1099.0,1130.0,40,2940
319,2019-12-09 14:56:00,1130.0,1130.0,1130.0,1130.0,20,2940
320,2019-12-09 14:57:00,1130.0,1130.0,1130.0,1130.0,0,2940
321,2019-12-09 14:58:00,1130.0,1130.0,1130.0,1130.0,0,2940
322,2019-12-09 14:59:00,1130.0,1130.0,1130.0,1130.0,0,2940
323,2019-12-09 15:00:00,1130.0,1130.0,1130.0,1130.0,0,2940
324,2019-12-09 15:01:00,1130.0,1130.05,1130.0,1130.05,80,3000
325,2019-12-09 15:02:00,1130.05,1130.05,1123.9,1123.9,20,3000
326,2019-12-09 15:03:00,1123.9,1123.9,1123.9,1123.9,0,3000
327,2019-12-09 15:04:00,1123.9,1123.9,1123.9,1123.9,0,3000
328,2019-12-09 15:05:00,1123.9,1123.9,1123.9,1123.9,0,3000
329,2019-12-09 15:06:00,1123.9,1123.9,1123.9,1123.9,0,3000
330,2019-12-09 15:07:00,1123.9,1123.9,1123.9,1123.9,0,3000
331,2019-12-09 15:08:00,1123.9,1123.9,1118.75,1118.75,20,3000
332,2019-12-09 15:09:00,1118.75,1137.55,1118.75,1137.55,20,3020
333,2019-12-09 15:10:00,1137.55,1169.75,1137.55,1169.75,40,3020
334,2019-12-09 15:11:00,1169.75,1192.45,1169.75,1192.45,100,3020
335,2019-12-09 15:12:00,1192.45,1232.95,1192.45,1232.95,20,3040
336,2019-12-09 15:13:00,1232.95,1232.95,1232.95,1232.95,0,3040
337,2019-12-09 15:14:00,1232.95,1232.95,1232.95,1232.95,0,3040
338,2019-12-09 15:15:00,1232.95,1232.95,1232.95,1232.95,0,3040
339,2019-12-09 15:16:00,1232.95,1232.95,1232.95,1232.95,0,3040
340,2019-12-09 15:17:00,1232.95,1232.95,1232.95,1232.95,0,3040
341,2019-12-09 15:18:00,1232.95,1232.95,1232.95,1232.95,0,3040
342,2019-12-09 15:19:00,1232.95,1232.95,1232.95,1232.95,0,3040
343,2019-12-09 15:20:00,1232.95,1232.95,1232.95,1232.95,0,3040
344,2019-12-09 15:21:00,1232.95,1232.95,1232.95,1232.95,0,3040
345,2019-12-09 15:22:00,1232.95,1232.95,1232.95,1232.95,0,3040
346,2019-12-09 15:23:00,1232.95,1232.95,1232.95,1232.95,0,3040
347,2019-12-09 15:24:00,1232.95,1232.95,1232.95,1232.95,0,3040
348,2019-12-09 15:25:00,1232.95,1232.95,1232.95,1232.95,0,3040
349,2019-12-09 15:26:00,1232.95,1232.95,1232.95,1232.95,0,3040
350,2019-12-09 15:27:00,1232.95,1232.95,1232.95,1232.95,0,3040
351,2019-12-09 15:28:00,1232.95,1232.95,1232.95,1232.95,0,3040
352,2019-12-09 15:29:01,1232.95,1232.95,1218.4,1218.4,100,3040
353,2019-09-13 09:17:00,1301.4,1301.4,1295.35,1295.35,40,3040
354,2019-09-13 09:18:00,1295.35,1295.35,1295.35,1295.35,100,3040
355,2019-09-13 09:19:00,1295.35,1295.35,1295.35,1295.35,0,3040
