0,1,2,3,4,5,6,7
12.06.20 09:32:59,4.55,7.25,4.55,7.25,60,20,5.85
12.06.20 09:37:59,9.10,9.10,9.10,9.10,20,60,6.66
12.06.20 09:38:59,11.40,17.90,11.40,17.90,60,120,10.03
12.06.20 10:32:59,55.50,56.00,55.50,56.00,40,140,20.19
12.06.20 10:33:59,55.00,55.00,55.00,55.00,40,140,26.52
12.06.20 10:34:59,55.00,55.00,55.00,55.00,20,140,28.89
12.06.20 10:35:59,54.90,54.90,54.90,54.90,20,160,30.89
12.06.20 10:50:59,51.90,51.90,51.90,51.90,20,160,32.39
12.06.20 10:54:59,51.90,51.90,51.90,51.90,20,160,33.69
12.06.20 11:07:59,51.90,51.90,51.90,51.90,100,160,38.24
12.06.20 11:11:59,52.00,56.95,52.00,56.95,120,360,41.61
12.06.20 11:12:59,55.00,55.00,55.00,55.00,260,360,46.07
12.06.20 11:13:59,56.00,56.00,56.00,56.00,280,360,48.69
12.06.20 11:20:59,57.95,57.95,57.95,57.95,20,380,48.86
12.06.20 11:24:59,41.00,49.95,41.00,49.95,80,400,48.47
12.06.20 11:25:59,48.95,48.95,48.90,48.90,120,400,48.51
12.06.20 11:47:59,39.70,39.70,39.70,39.70,100,400,47.87
12.06.20 12:03:59,35.00,35.00,35.00,35.00,300,500,45.57
12.06.20 12:05:59,35.00,35.00,35.00,35.00,20,500,45.45
12.06.20 12:11:59,36.15,36.35,36.15,36.35,300,580,44.05
12.06.20 12:24:59,38.30,38.30,38.30,38.30,20,520,43.99
12.06.20 12:25:59,40.00,40.00,40.00,40.00,40,520,43.92
12.06.20 12:27:59,41.25,41.25,41.25,41.25,20,580,43.89
12.06.20 12:33:59,46.50,46.50,46.50,46.50,300,600,44.22
12.06.20 12:34:59,46.00,46.00,46.00,46.00,20,600,44.23
12.06.20 12:35:59,46.00,46.00,46.00,46.00,20,600,44.25
12.06.20 12:36:59,43.05,43.05,43.00,43.00,140,860,44.18
12.06.20 12:39:59,41.15,41.15,41.00,41.00,260,880,43.90
12.06.20 12:40:59,37.60,37.60,37.60,37.60,20,880,43.85
12.06.20 12:41:59,43.00,43.00,43.00,43.00,20,880,43.85
12.06.20 12:44:59,38.90,38.90,38.90,38.90,40,900,43.78
12.06.20 12:47:59,39.00,39.00,39.00,39.00,40,940,43.71
12.06.20 12:53:59,35.00,35.00,35.00,35.00,20,880,43.65
12.06.20 12:55:59,37.00,37.00,37.00,37.00,20,900,43.60
12.06.20 13:23:59,37.05,37.05,37.05,37.05,40,880,43.52
12.06.20 13:27:59,33.80,33.80,33.80,33.80,40,920,43.39
12.06.20 13:28:59,35.95,35.95,35.95,35.95,20,920,43.34
12.06.20 13:32:59,33.60,33.60,33.60,33.60,40,940,43.22
12.06.20 13:35:59,34.05,34.05,34.05,34.05,40,940,43.10
12.06.20 13:38:59,33.85,33.85,33.85,33.85,20,940,43.04
12.06.20 13:43:59,31.00,31.00,31.00,31.00,20,940,42.97
12.06.20 13:50:59,27.30,27.35,27.30,27.35,40,940,42.77
12.06.20 13:51:59,27.00,27.00,27.00,27.00,20,940,42.68
12.06.20 14:04:59,25.00,25.00,25.00,25.00,120,880,42.05
12.06.20 14:05:59,26.00,26.00,26.00,26.00,500,880,39.98
12.06.20 14:06:59,26.30,26.30,26.30,26.30,540,1480,38.31
12.06.20 14:11:59,25.00,25.40,22.75,25.40,220,980,37.67
12.06.20 14:12:59,25.85,27.35,22.90,23.55,300,1060,36.97
12.06.20 14:13:59,27.25,27.25,23.70,24.15,140,1060,36.65
12.06.20 14:15:59,25.20,25.20,25.10,25.10,140,1280,36.34
12.06.20 14:19:59,23.35,26.10,18.25,18.25,340,1280,35.35
12.06.20 14:20:59,24.50,24.50,21.80,21.80,280,1280,34.82
12.06.20 14:23:59,22.50,22.50,22.50,22.50,40,1340,34.73
12.06.20 14:26:59,26.35,26.35,26.35,26.35,20,1300,34.70
12.06.20 14:27:59,23.95,23.95,23.95,23.95,40,1300,34.63
12.06.20 14:39:59,23.00,23.00,23.00,23.00,20,1020,34.59
