0,1,2,3,4,5,6
09.04.20 11:50:59,204.90,204.90,204.90,204.90,75,0
09.04.20 12:00:59,200.00,200.00,200.00,200.00,75,75
09.04.20 12:21:59,185.00,185.00,185.00,185.00,375,150
09.04.20 13:12:59,206.80,206.80,204.05,204.05,150,525
09.04.20 13:23:59,218.60,218.60,218.60,218.60,75,675
09.04.20 13:24:59,214.00,214.00,214.00,214.00,75,0
09.04.20 13:32:59,202.40,202.40,195.00,195.00,225,675
09.04.20 13:33:59,191.60,191.60,191.60,191.60,75,900
09.04.20 13:47:59,180.00,180.00,180.00,180.00,150,900
09.04.20 13:48:59,175.00,175.00,175.00,175.00,75,1050
09.04.20 13:50:59,175.00,175.00,175.00,175.00,150,1050
09.04.20 13:55:59,170.00,170.00,170.00,170.00,225,975
09.04.20 13:57:59,162.15,165.25,162.15,165.25,150,1200
09.04.20 14:11:59,165.00,165.00,165.00,165.00,75,1125
09.04.20 14:20:59,165.00,165.00,165.00,165.00,75,1200
09.04.20 14:21:59,163.00,163.00,163.00,163.00,75,1275
09.04.20 14:23:59,162.80,162.80,162.80,162.80,75,1275
09.04.20 14:24:59,160.10,160.10,160.10,160.10,75,1275
09.04.20 14:32:59,159.00,159.00,159.00,159.00,75,1275
09.04.20 14:46:59,168.00,168.00,168.00,168.00,75,1350
09.04.20 14:48:59,165.00,165.00,165.00,165.00,75,1425
09.04.20 14:49:59,156.30,168.80,156.30,168.80,150,1425
09.04.20 14:50:59,166.65,166.65,166.65,166.65,75,1425
09.04.20 14:52:59,167.20,170.00,167.20,170.00,150,1500
09.04.20 14:54:59,166.00,166.00,166.00,166.00,75,1500
09.04.20 14:55:59,170.00,170.00,170.00,170.00,75,1500
09.04.20 14:57:59,176.00,176.00,176.00,176.00,150,1650
09.04.20 15:00:59,197.75,197.75,197.75,197.75,75,1650
09.04.20 15:01:59,196.30,196.30,196.30,196.30,75,1650
09.04.20 15:02:59,193.15,193.15,193.15,193.15,675,1650
09.04.20 15:05:59,185.50,190.00,172.90,172.90,225,2325
09.04.20 15:06:59,197.55,197.55,197.55,197.55,300,2400
09.04.20 15:08:59,194.00,202.60,194.00,202.60,450,2400
09.04.20 15:09:59,202.55,202.55,195.35,198.15,525,3000
09.04.20 15:10:59,192.50,192.50,192.45,192.45,300,3000
09.04.20 15:12:59,193.25,193.80,193.25,193.80,150,3150
09.04.20 15:13:59,198.00,198.00,192.00,192.00,375,3150
09.04.20 15:14:59,186.20,189.50,186.20,188.75,300,3150
09.04.20 15:15:59,190.00,192.70,186.00,192.70,300,3375
09.04.20 15:16:59,186.00,186.00,186.00,186.00,225,3375
