0,1,2,3,4,5,6,7,8,9
04.05.20 09:17:59,3.15,3.15,3.15,3.15,200,0,3.15,,0.00
04.05.20 09:35:59,3.00,3.00,3.00,3.00,20,200,3.13,,0.00
04.05.20 09:40:59,3.00,3.00,3.00,3.00,20,200,3.12,,0.00
04.05.20 10:03:59,2.90,2.90,2.90,2.90,20,200,3.10,,0.00
04.05.20 10:49:59,2.90,2.90,2.90,2.90,20,220,3.09,,0.00
04.05.20 12:01:59,2.80,3.00,2.80,3.00,60,240,3.05,,0.00
04.05.20 12:02:59,3.00,3.00,2.95,2.95,40,320,3.04,,80.00
04.05.20 12:04:59,2.50,2.50,2.05,2.05,40,320,2.97,,0.00
04.05.20 12:05:59,2.05,2.05,2.05,2.05,40,320,2.89,,0.00
04.05.20 12:09:59,2.05,2.05,2.05,2.05,20,340,2.85,,0.00
04.05.20 13:35:59,2.05,2.05,2.05,2.05,200,340,2.62,,0.00
04.05.20 14:25:59,3.00,3.00,3.00,3.00,200,340,2.63,,0.00
04.05.20 15:21:59,2.80,2.80,2.80,2.80,40,340,2.64,,0.00
05.05.20 11:07:59,2.00,2.00,2.00,2.00,80,300,2.00,,0.00
05.05.20 15:13:59,0.90,0.90,0.90,0.90,20,380,1.78,,0.00
05.05.20 15:16:59,0.80,0.80,0.80,0.80,80,360,1.34,,0.00
06.05.20 10:10:59,0.70,0.70,0.70,0.70,120,280,0.70,,0.00
06.05.20 14:55:59,0.60,0.60,0.60,0.60,100,280,0.65,,0.00
06.05.20 15:22:59,0.25,0.25,0.25,0.25,20,180,0.62,,0.00
06.05.20 15:25:59,0.25,0.25,0.25,0.25,20,160,0.59,,0.00
