0,1,2,3,4,5,6
01.10.19 09:39:59,89.50,89.50,89.50,89.50,75,0
01.10.19 14:03:59,41.10,41.10,41.10,41.10,75,0
30.10.19 12:14:59,15.00,15.00,15.00,15.00,75,150
30.10.19 14:27:59,1.50,1.50,1.50,1.50,75,225
31.10.19 09:25:59,17.00,17.00,17.00,17.00,75,150
31.10.19 11:07:59,11.70,11.70,11.70,11.70,225,225
31.10.19 11:16:59,5.50,5.50,5.30,5.30,225,450
31.10.19 12:40:59,7.00,7.00,7.00,7.00,75,225
31.10.19 12:45:59,7.00,7.00,7.00,7.00,75,225
31.10.19 13:25:59,6.45,6.45,6.45,6.45,75,300
31.10.19 13:51:59,6.50,6.50,6.50,6.50,75,300
31.10.19 14:40:59,6.00,6.00,6.00,6.00,75,375
31.10.19 15:17:59,6.00,6.00,6.00,6.00,225,450
01.11.19 10:44:59,8.70,8.70,8.70,8.70,75,675
01.11.19 11:43:59,4.50,4.50,4.50,4.50,75,750
04.11.19 09:48:59,3.70,3.70,3.70,3.70,75,675
05.11.19 10:54:59,3.70,3.70,3.70,3.70,75,675
07.11.19 12:30:59,2.15,2.15,2.15,2.15,150,675
07.11.19 13:03:59,5.50,5.50,5.50,5.50,150,675
08.11.19 09:24:59,1.00,1.00,1.00,1.00,150,675
08.11.19 10:39:59,5.90,5.90,5.90,5.90,300,0
08.11.19 12:34:59,4.95,4.95,4.95,4.95,150,825
08.11.19 12:39:59,2.15,2.15,2.15,2.15,150,975
08.11.19 13:53:59,5.50,5.50,5.50,5.50,75,0
08.11.19 14:20:59,4.00,4.00,4.00,4.00,75,900
11.11.19 09:25:59,6.00,6.00,6.00,6.00,75,900
11.11.19 09:28:59,5.50,5.50,5.40,5.50,300,975
11.11.19 09:40:59,3.95,3.95,3.95,3.95,75,1275
11.11.19 10:15:59,3.95,3.95,2.10,2.10,150,1350
11.11.19 10:20:59,4.00,4.00,4.00,4.00,75,0
11.11.19 11:13:59,2.55,2.55,2.55,2.55,75,1425
11.11.19 11:57:59,3.45,3.45,3.45,3.45,150,1350
11.11.19 12:36:59,3.45,3.45,3.45,3.45,75,1500
11.11.19 12:42:59,2.60,2.60,2.60,2.60,150,1575
11.11.19 12:43:59,3.05,3.05,3.05,3.05,75,1575
11.11.19 14:57:59,2.65,2.65,2.65,2.65,75,1425
13.11.19 09:26:59,3.10,3.10,3.05,3.05,150,0
13.11.19 12:23:59,2.85,2.90,2.85,2.90,150,1575
13.11.19 12:41:59,2.60,2.60,2.60,2.60,75,1575
13.11.19 12:42:59,2.70,2.70,2.70,2.70,75,0
13.11.19 14:40:59,2.35,2.35,2.30,2.30,225,1500
13.11.19 14:41:59,2.40,2.40,2.30,2.30,225,1500
14.11.19 12:18:59,2.50,2.50,2.50,2.50,150,1500
14.11.19 15:13:59,2.70,2.70,2.70,2.70,150,1500
14.11.19 15:14:59,2.75,2.75,2.75,2.75,150,1500
14.11.19 15:30:00,2.80,2.80,2.80,2.80,75,1500
15.11.19 12:05:59,1.90,1.90,1.90,1.90,75,1500
15.11.19 13:28:59,1.95,1.95,1.95,1.95,75,1425
15.11.19 14:48:59,1.80,1.80,1.80,1.80,75,1350
18.11.19 09:39:59,3.20,3.20,3.20,3.20,75,1350
18.11.19 11:13:59,2.25,2.25,2.25,2.25,150,1425
18.11.19 11:51:59,2.00,2.00,2.00,2.00,75,1575
18.11.19 12:21:59,2.00,2.00,2.00,2.00,75,1650
18.11.19 14:55:59,1.95,1.95,1.95,1.95,225,1725
18.11.19 14:56:59,1.95,1.95,1.70,1.70,450,1725
18.11.19 15:09:59,2.00,2.00,2.00,2.00,75,1725
18.11.19 15:11:59,1.55,1.55,1.55,1.55,150,1725
18.11.19 15:18:59,1.55,1.55,1.55,1.55,75,1500
19.11.19 10:03:59,1.40,1.40,1.40,1.40,75,1425
19.11.19 10:38:59,0.80,0.80,0.80,0.80,150,1350
19.11.19 11:35:59,1.40,1.40,0.80,0.80,225,0
20.11.19 09:20:59,3.00,3.00,3.00,3.00,75,1350
20.11.19 09:28:59,1.50,1.50,1.50,1.50,75,1350
20.11.19 10:06:59,0.80,0.80,0.80,0.80,75,1425
21.11.19 09:21:59,2.40,2.40,2.40,2.40,75,1425
21.11.19 09:30:59,1.30,1.30,1.00,1.30,150,1425
21.11.19 09:37:59,0.35,0.35,0.35,0.35,75,1575
21.11.19 09:45:59,0.65,0.65,0.65,0.65,75,1575
21.11.19 10:01:59,1.00,1.00,1.00,1.00,300,1575
21.11.19 11:27:59,0.95,0.95,0.95,0.95,525,1875
21.11.19 12:55:59,0.85,0.85,0.85,0.85,75,2250
21.11.19 12:56:59,0.50,0.50,0.50,0.50,75,2250
21.11.19 12:57:59,0.90,0.90,0.90,0.90,75,2250
21.11.19 12:59:59,0.30,0.30,0.30,0.30,300,2250
21.11.19 13:43:59,0.60,0.60,0.60,0.60,150,2250
21.11.19 15:09:59,0.70,0.70,0.70,0.70,75,2250
22.11.19 11:34:59,0.50,0.50,0.50,0.50,450,2175
22.11.19 12:28:59,0.50,0.50,0.50,0.50,300,2175
22.11.19 15:28:59,0.85,0.85,0.85,0.85,150,1875
25.11.19 09:56:59,0.50,0.50,0.50,0.50,300,1800
25.11.19 13:29:59,0.50,0.50,0.50,0.50,300,2100
25.11.19 14:24:59,0.50,0.50,0.50,0.50,75,2400
25.11.19 15:26:59,0.25,0.25,0.25,0.25,225,2475
26.11.19 10:00:59,0.75,0.75,0.75,0.75,75,2475
26.11.19 10:02:59,0.75,0.75,0.75,0.75,75,2475
26.11.19 11:49:59,0.25,0.25,0.25,0.25,75,2475
26.11.19 12:37:59,0.35,0.35,0.35,0.35,75,0
26.11.19 14:32:59,0.60,0.60,0.60,0.60,150,2475
26.11.19 14:41:59,0.40,0.40,0.40,0.40,75,2475
26.11.19 15:11:59,0.40,0.40,0.40,0.40,75,2550
26.11.19 15:12:59,0.40,0.40,0.40,0.40,150,0
26.11.19 15:18:59,0.40,0.40,0.40,0.40,600,2775
26.11.19 15:23:59,0.35,0.35,0.35,0.35,75,3375
26.11.19 15:30:00,0.35,0.35,0.35,0.35,1350,3375
27.11.19 12:08:59,0.35,0.35,0.35,0.35,75,3375
27.11.19 14:16:59,0.15,0.15,0.15,0.15,75,3375
27.11.19 15:19:59,0.15,0.15,0.15,0.15,75,0
27.11.19 15:24:59,0.15,0.15,0.15,0.15,1350,3225
28.11.19 14:12:59,0.15,0.15,0.15,0.15,75,1875
