date,open,high,low,close,volume,oi
2019-08-13 15:08:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:09:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:10:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:11:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:12:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:13:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:14:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:15:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:16:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:17:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:18:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:19:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:20:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:21:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:22:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:23:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:24:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:25:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:26:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:27:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:28:00,370.60,370.60,370.60,370.60,0,0
2019-08-13 15:29:01,370.60,370.60,370.60,370.60,0,0
