date,open,high,low,close,volume,oi,vwap
2020-07-17 12:42:00,130.30,136.10,130.00,134.65,38140,545420,130.83
2020-07-17 12:43:00,134.85,139.50,132.70,132.70,56100,545420,130.89
2020-07-17 12:44:00,132.80,133.80,130.25,132.60,20780,529180,130.89
2020-07-17 12:45:00,132.70,135.65,130.35,131.75,20580,529180,130.90
2020-07-17 12:46:00,132.70,135.70,131.90,132.70,16960,529180,130.91
2020-07-17 12:47:00,132.20,132.20,127.10,129.25,19800,534940,130.91
2020-07-17 12:48:00,129.00,131.80,128.75,129.00,21840,534940,130.90
2020-07-17 12:49:00,128.30,130.55,126.60,127.45,21740,534940,130.89
2020-07-17 12:50:00,129.30,133.35,129.10,132.95,15380,548160,130.90
2020-07-17 12:51:00,132.60,132.90,122.95,124.60,30260,548160,130.87
2020-07-17 12:52:00,124.55,125.40,116.15,119.05,48560,548160,130.77
2020-07-17 12:53:00,119.60,119.60,111.30,114.30,47800,555100,130.63
2020-07-17 12:54:00,113.55,117.05,113.55,116.50,21580,555100,130.57
2020-07-17 12:55:00,116.75,116.75,110.60,112.90,36200,555100,130.45
2020-07-17 12:56:00,112.40,113.90,111.60,112.50,14980,557820,130.41
2020-07-17 12:57:00,112.55,115.00,112.45,113.00,16260,557820,130.36
2020-07-17 12:58:00,112.95,115.65,112.25,113.55,9800,557820,130.33
2020-07-17 12:59:00,112.40,112.85,107.75,107.75,45520,572020,130.17
2020-07-17 13:00:00,107.95,112.95,105.80,111.70,25220,572020,130.08
2020-07-17 13:01:00,111.30,111.60,109.15,111.50,20000,572020,130.01
2020-07-17 13:02:00,111.00,113.40,108.45,112.15,22540,571740,129.94
2020-07-17 13:03:00,112.15,112.20,109.00,109.45,14800,571740,129.88
2020-07-17 13:04:00,109.95,111.75,105.30,105.80,33420,571740,129.77
2020-07-17 13:05:00,106.40,110.20,106.05,109.30,17280,567980,129.71
2020-07-17 13:06:00,109.50,113.45,109.50,111.95,21200,567980,129.64
2020-07-17 13:07:00,112.80,115.90,111.90,114.75,29340,567980,129.56
2020-07-17 13:08:00,114.00,114.95,111.20,111.85,20080,573660,129.51
2020-07-17 13:09:00,111.40,114.35,109.40,110.05,26820,573660,129.42
2020-07-17 13:10:00,110.00,113.45,110.00,111.35,9320,573660,129.40
2020-07-17 13:11:00,111.90,112.40,110.20,112.00,12800,588260,129.36
2020-07-17 13:12:00,112.00,113.50,110.65,111.55,19400,588260,129.30
2020-07-17 13:13:00,111.85,115.35,111.85,114.05,15880,588260,129.26
2020-07-17 13:14:00,113.15,113.80,111.00,111.00,12080,586340,129.23
2020-07-17 13:15:00,111.05,118.80,111.05,115.30,29940,586340,129.16
2020-07-17 13:16:00,115.80,117.20,115.75,116.30,23160,586340,129.11
2020-07-17 13:17:00,116.65,120.55,115.80,118.90,36600,593020,129.04
2020-07-17 13:18:00,118.60,119.70,116.45,117.90,18840,593020,129.01
2020-07-17 13:19:00,118.20,118.70,115.90,115.90,16700,593020,128.98
2020-07-17 13:20:00,115.95,116.65,112.30,115.35,21500,594100,128.93
2020-07-17 13:21:00,115.70,115.70,111.00,112.10,10580,594100,128.90
2020-07-17 13:22:00,112.70,117.80,112.20,117.65,13700,594100,128.87
2020-07-17 13:23:00,117.65,117.65,114.15,114.60,6820,594100,128.86
2020-07-17 13:24:00,115.15,117.60,112.90,113.45,21100,593500,128.81
2020-07-17 13:25:00,113.80,115.00,112.95,112.95,15020,593500,128.77
2020-07-17 13:26:00,113.40,116.65,113.20,115.65,9460,593500,128.75
2020-07-17 13:27:00,115.60,116.00,114.05,115.15,7040,607820,128.74
2020-07-17 13:28:00,114.60,116.40,110.50,110.50,14940,607820,128.70
2020-07-17 13:29:00,110.95,113.90,110.15,110.15,8640,607820,128.68
2020-07-17 13:30:00,107.75,112.90,107.75,108.85,31840,609300,128.58
2020-07-17 13:31:00,109.15,109.60,100.70,102.00,58680,609300,128.35
2020-07-17 13:32:00,101.95,107.10,101.95,105.30,51320,609300,128.17
2020-07-17 13:33:00,105.30,109.10,104.50,108.50,44240,623520,128.03
2020-07-17 13:34:00,108.40,109.10,106.00,107.65,11400,623520,127.99
2020-07-17 13:35:00,107.70,111.85,105.90,109.95,26020,623520,127.92
2020-07-17 13:36:00,110.40,113.70,110.00,111.00,20060,640780,127.86
2020-07-17 13:37:00,111.00,112.95,110.30,112.30,10660,640780,127.84
2020-07-17 13:38:00,112.90,115.45,111.25,112.85,16840,640780,127.80
2020-07-17 13:39:00,112.85,113.35,112.00,112.50,28120,651260,127.74
2020-07-17 13:40:00,112.20,113.85,110.95,112.70,8160,651260,127.72
2020-07-17 13:41:00,112.25,112.60,110.10,111.15,6500,651260,127.70
2020-07-17 13:42:00,110.55,117.00,110.55,116.70,10220,641320,127.68
2020-07-17 13:43:00,117.30,120.00,115.90,116.30,21100,641320,127.65
2020-07-17 13:44:00,116.25,116.60,113.70,114.30,14780,641320,127.62
2020-07-17 13:45:00,114.90,119.30,114.30,117.60,15780,640560,127.60
2020-07-17 13:46:00,118.20,120.00,115.75,115.75,29940,640560,127.56
2020-07-17 13:47:00,116.90,117.80,110.55,111.40,15840,640560,127.52
2020-07-17 13:48:00,111.90,115.90,111.15,115.25,7000,640860,127.51
2020-07-17 13:49:00,115.30,117.25,113.05,113.05,7080,640860,127.50
2020-07-17 13:50:00,113.70,115.60,112.65,112.65,8400,640860,127.48
2020-07-17 13:51:00,113.25,113.25,110.05,112.00,5680,642920,127.46
2020-07-17 13:52:00,112.40,113.00,110.10,111.05,3340,642920,127.46
2020-07-17 13:53:00,111.25,113.50,110.65,112.00,13920,642920,127.42
2020-07-17 13:54:00,111.95,116.40,110.65,116.40,5940,643060,127.41
2020-07-17 13:55:00,116.10,119.10,114.85,115.40,15440,643060,127.39
2020-07-17 13:56:00,115.25,115.60,110.70,111.25,9240,643060,127.37
2020-07-17 13:57:00,111.65,112.75,105.00,106.20,42780,645180,127.25
