0,1,2,3,4,5,6,7,8,9
04.01.21 09:42:59,114.30,114.30,114.30,114.30,100,0,114.30,0.00,0.00
20.01.21 12:45:59,18.00,18.00,18.00,18.00,100,100,18.00,10.00,39.00
22.01.21 14:07:59,20.00,20.00,20.00,20.00,25,100,20.00,15.50,39.45
22.01.21 14:08:59,19.00,19.00,19.00,19.00,25,100,19.50,14.60,35.00
22.01.21 14:25:59,18.15,18.15,18.15,18.15,25,150,19.05,17.35,33.95
22.01.21 14:27:59,19.00,19.00,19.00,19.00,25,150,19.03,16.00,29.95
22.01.21 14:29:59,16.30,16.30,16.30,16.30,25,175,18.49,16.05,27.60
22.01.21 14:47:59,26.30,26.30,26.30,26.30,25,225,19.79,18.25,27.95
22.01.21 14:50:59,27.95,27.95,27.95,27.95,25,250,20.95,17.35,32.85
22.01.21 14:54:59,18.10,18.10,18.10,18.10,25,275,20.60,16.95,28.95
22.01.21 14:58:59,16.55,16.55,16.55,16.55,125,300,19.03,16.70,25.95
22.01.21 15:00:59,16.70,16.70,16.70,16.70,25,300,18.86,17.05,25.95
22.01.21 15:07:59,25.95,25.95,25.95,25.95,25,450,19.34,18.60,32.50
22.01.21 15:19:59,20.20,20.20,20.20,20.20,50,475,19.44,17.45,24.95
22.01.21 15:20:59,25.00,25.00,25.00,25.00,100,475,20.49,18.65,25.90
25.01.21 09:20:59,20.00,20.00,20.00,20.00,25,600,20.00,13.50,35.00
25.01.21 09:32:59,15.65,15.65,15.65,15.65,25,625,17.82,15.60,47.15
25.01.21 09:33:59,20.15,20.15,20.15,20.15,25,625,18.60,20.10,46.10
25.01.21 09:34:59,20.10,20.10,20.10,20.10,25,625,18.97,15.70,45.00
25.01.21 09:36:59,20.70,20.70,20.65,20.65,50,625,19.54,16.05,34.80
25.01.21 09:44:59,23.05,23.05,23.05,23.05,25,650,20.04,23.00,48.10
25.01.21 09:51:59,23.05,23.05,23.05,23.05,500,650,22.27,17.20,49.90
25.01.21 10:01:59,20.70,20.70,20.70,20.70,25,1150,22.21,20.00,38.80
25.01.21 10:02:59,20.00,20.00,20.00,20.00,25,1175,22.13,17.15,42.00
25.01.21 10:03:59,19.35,19.35,19.35,19.35,25,1175,22.04,19.30,32.75
25.01.21 10:04:59,20.35,20.35,20.35,20.35,25,1175,21.99,20.00,32.00
25.01.21 10:05:59,20.00,21.00,19.35,19.35,100,1175,21.77,17.10,48.90
25.01.21 10:16:59,17.10,17.10,17.10,17.10,25,1350,21.64,15.00,35.05
25.01.21 10:30:59,18.55,18.55,18.30,18.30,50,1375,21.47,15.35,23.25
25.01.21 10:34:59,19.10,19.10,19.05,19.05,50,1375,21.35,15.80,26.45
25.01.21 10:47:59,20.45,20.45,20.45,20.45,25,1375,21.33,19.00,24.95
25.01.21 10:48:59,20.40,20.40,20.40,20.40,50,1375,21.28,16.10,24.95
25.01.21 11:12:59,22.40,22.40,22.40,22.40,250,1400,21.49,17.45,22.45
25.01.21 11:27:59,25.05,25.05,25.05,25.05,25,1625,21.56,16.85,25.10
25.01.21 11:41:59,24.00,24.00,24.00,24.00,100,1625,21.73,16.85,24.90
25.01.21 11:54:59,24.50,24.50,24.50,24.50,75,1725,21.85,20.40,25.05
25.01.21 12:02:59,22.15,22.15,22.15,22.15,25,1775,21.86,20.45,25.05
25.01.21 12:21:59,25.05,25.05,25.05,25.05,25,1800,21.91,20.65,35.95
25.01.21 13:03:59,21.20,21.20,21.20,21.20,25,1800,21.90,20.65,29.10
25.01.21 13:16:59,20.00,20.00,20.00,20.00,25,1825,21.87,20.00,24.95
25.01.21 13:24:59,25.00,25.00,25.00,25.00,25,1850,21.92,20.00,28.65
25.01.21 13:29:59,20.05,20.05,20.05,20.05,25,1875,21.89,20.00,29.00
25.01.21 13:30:59,20.00,20.00,20.00,20.00,25,1875,21.86,14.55,27.95
25.01.21 13:51:59,28.65,28.65,28.65,28.65,150,1900,22.41,20.50,27.90
25.01.21 13:58:59,23.00,23.00,23.00,23.00,25,2025,22.42,20.50,27.60
25.01.21 14:01:59,27.10,27.10,27.10,27.10,25,2050,22.48,20.50,27.90
25.01.21 14:08:59,43.95,43.95,43.95,43.95,100,2025,22.91,20.55,43.50
25.01.21 14:09:59,20.00,20.00,20.00,20.00,100,2075,22.79,19.35,30.10
25.01.21 14:10:59,23.40,23.40,23.40,23.40,25,2075,22.79,19.40,39.20
25.01.21 14:11:59,26.45,26.45,26.45,26.45,150,0,23.59,20.05,38.80
25.01.21 14:12:59,30.00,30.00,30.00,30.00,25,2125,23.66,20.60,35.80
25.01.21 14:13:59,30.00,30.00,30.00,30.00,50,2125,23.80,22.75,35.25
25.01.21 14:17:59,30.00,30.00,30.00,30.00,50,2100,23.93,22.75,33.90
25.01.21 14:24:59,29.90,29.90,29.40,29.40,150,2150,24.26,23.70,30.00
25.01.21 14:25:59,24.75,24.75,24.75,24.75,25,2150,24.26,24.45,29.90
25.01.21 14:26:59,30.00,30.00,30.00,30.00,225,2150,24.72,27.50,39.95
25.01.21 14:29:59,37.95,37.95,37.95,37.95,25,2200,24.83,29.55,37.95
