0,1,2,3,4,5,6,7
21.09.20 10:30:59,15.00,15.00,15.00,15.00,75,0,15.00
21.09.20 10:31:59,15.00,15.00,15.00,15.00,75,0,15.00
21.09.20 10:47:59,15.25,15.25,15.25,15.25,75,150,15.08
21.09.20 11:03:59,15.25,15.25,15.25,15.25,75,225,15.12
21.09.20 11:05:59,23.60,23.60,23.60,23.60,375,300,18.58
21.09.20 11:08:59,6.50,6.50,6.50,6.50,375,300,15.21
21.09.20 11:12:59,17.00,17.00,17.00,17.00,75,450,15.33
21.09.20 11:23:59,12.15,12.15,12.15,12.15,75,375,15.13
21.09.20 12:10:59,14.00,14.00,14.00,14.00,75,450,15.07
21.09.20 12:52:59,14.00,14.00,14.00,14.00,150,450,14.95
21.09.20 12:53:59,14.00,14.00,14.00,14.00,75,450,14.91
21.09.20 12:55:59,14.00,14.00,14.00,14.00,225,675,14.79
21.09.20 12:56:59,14.00,14.00,14.00,14.00,150,675,14.72
21.09.20 13:01:59,15.50,15.50,15.50,15.50,75,0,14.75
21.09.20 13:40:59,14.00,14.00,14.00,14.00,75,1125,14.72
21.09.20 14:13:59,15.50,15.50,15.50,15.50,75,1125,14.75
21.09.20 14:22:59,15.50,15.50,15.50,15.50,75,1200,14.78
21.09.20 14:37:59,13.95,13.95,13.95,13.95,150,1275,14.72
22.09.20 09:52:59,11.65,11.70,11.55,11.70,300,1125,11.63
22.09.20 09:53:59,11.70,11.75,11.45,11.45,375,1125,11.61
22.09.20 09:54:59,11.60,11.60,11.60,11.60,75,1125,11.61
22.09.20 09:58:59,11.45,11.45,11.45,11.45,75,1875,11.60
22.09.20 09:59:59,11.45,11.85,11.25,11.85,450,2325,11.54
22.09.20 10:00:59,11.40,11.40,11.40,11.40,75,2325,11.53
22.09.20 10:01:59,11.35,11.35,11.35,11.35,225,2325,11.50
22.09.20 10:10:59,10.45,10.45,10.35,10.40,375,2700,11.29
22.09.20 10:17:59,10.65,10.65,10.60,10.60,225,3075,11.22
22.09.20 10:38:59,10.75,10.75,10.75,10.75,75,3300,11.21
22.09.20 10:49:59,10.15,10.15,10.15,10.15,150,3375,11.14
22.09.20 11:28:59,10.50,10.50,10.50,10.50,450,3375,11.04
22.09.20 11:30:59,10.50,10.50,10.50,10.50,300,3825,10.99
22.09.20 12:16:59,10.30,10.30,10.30,10.30,75,3375,10.97
22.09.20 12:40:59,10.70,10.70,10.70,10.70,150,3375,10.96
22.09.20 13:03:59,10.00,10.00,10.00,10.00,75,3225,10.94
22.09.20 13:46:59,10.50,10.50,10.50,10.50,75,0,10.93
22.09.20 14:16:59,9.90,9.90,9.90,9.90,75,3225,10.91
22.09.20 14:20:59,9.75,9.85,9.70,9.85,900,3150,10.68
22.09.20 14:21:59,10.05,10.15,10.05,10.15,525,2250,10.62
22.09.20 14:22:59,9.95,10.00,9.95,10.00,150,2250,10.60
22.09.20 14:35:59,10.00,10.00,10.00,10.00,75,1875,10.59
22.09.20 14:51:59,7.85,7.85,7.85,7.85,150,1950,10.53
