0,1,2,3,4,5,6,7
03.07.20 14:21:59,42.00,42.00,42.00,42.00,150,0,42.00
06.07.20 09:24:59,53.65,53.65,53.65,53.65,75,150,53.65
06.07.20 09:25:59,50.70,50.70,50.70,50.70,75,150,52.17
06.07.20 09:27:59,50.10,51.90,50.10,51.90,225,300,51.65
06.07.20 09:29:59,51.00,51.00,51.00,51.00,75,450,51.54
06.07.20 09:33:59,52.75,52.75,52.75,52.75,75,525,51.71
06.07.20 09:34:59,53.35,53.35,53.35,53.35,75,525,51.91
06.07.20 09:39:59,52.90,52.90,52.90,52.90,75,675,52.02
06.07.20 09:40:59,54.30,54.30,54.30,54.30,75,675,52.25
06.07.20 09:41:59,54.55,54.55,54.55,54.55,75,750,52.46
06.07.20 09:42:59,52.45,53.50,52.45,53.50,1275,750,53.05
06.07.20 09:43:59,54.20,54.20,53.05,53.65,225,750,53.11
06.07.20 09:45:59,52.85,52.85,52.85,52.85,75,2100,53.10
06.07.20 09:47:59,55.15,55.15,55.15,55.15,75,2175,53.16
06.07.20 09:48:59,54.45,54.45,54.45,54.45,75,2175,53.20
06.07.20 09:49:59,53.05,53.05,53.05,53.05,75,2175,53.19
06.07.20 09:50:59,52.70,52.70,52.70,52.70,75,2250,53.18
06.07.20 09:52:59,50.95,50.95,50.50,50.50,150,2250,53.05
06.07.20 09:53:59,51.60,51.60,51.60,51.60,150,2475,52.98
06.07.20 09:55:59,50.80,50.80,50.80,50.80,75,2475,52.92
06.07.20 09:57:59,51.35,51.35,51.35,51.35,75,2625,52.89
06.07.20 09:59:59,52.35,52.35,52.35,52.35,75,2700,52.87
06.07.20 10:00:59,55.25,56.35,55.00,55.95,900,2700,53.41
06.07.20 10:01:59,55.95,56.30,55.95,56.30,1200,2700,54.02
06.07.20 10:02:59,55.25,55.25,55.25,55.25,825,4425,54.19
06.07.20 10:05:59,54.15,54.15,54.15,54.15,1050,5250,54.18
06.07.20 10:06:59,53.45,53.45,53.45,53.45,75,5250,54.17
06.07.20 10:07:59,55.00,55.00,55.00,55.00,225,5250,54.20
06.07.20 10:08:59,55.50,55.50,55.50,55.50,225,6450,54.23
06.07.20 10:09:59,56.20,56.20,56.20,56.20,825,6450,54.42
06.07.20 10:10:59,56.20,56.30,55.50,55.50,300,6450,54.48
06.07.20 10:11:59,55.15,55.15,54.20,54.20,1500,7425,54.45
06.07.20 10:16:59,54.25,54.35,54.25,54.35,2175,8925,54.42
06.07.20 10:26:59,53.00,53.00,52.85,52.85,300,8550,54.39
06.07.20 10:29:59,52.75,52.75,52.75,52.75,75,8850,54.38
06.07.20 10:30:59,53.30,53.30,53.30,53.30,150,8850,54.37
06.07.20 10:32:59,54.40,54.40,54.40,54.40,75,9075,54.37
06.07.20 10:33:59,54.60,54.60,54.60,54.60,150,9075,54.37
06.07.20 10:34:59,54.05,54.25,54.05,54.25,300,9075,54.36
06.07.20 10:37:59,54.20,54.20,54.20,54.20,75,9225,54.36
06.07.20 10:41:59,53.35,53.35,53.20,53.20,375,9225,54.33
06.07.20 10:42:59,53.05,53.05,53.05,53.05,75,9225,54.33
06.07.20 10:43:59,53.60,53.60,53.60,53.60,75,9225,54.32
06.07.20 10:45:59,53.20,53.20,53.20,53.20,300,9450,54.30
06.07.20 10:46:59,54.60,54.60,54.60,54.60,75,9450,54.30
06.07.20 10:47:59,55.00,55.00,53.90,53.90,300,9450,54.30
06.07.20 10:51:59,54.70,54.70,54.70,54.70,75,9675,54.30
06.07.20 10:56:59,54.35,54.35,54.35,54.35,75,9675,54.30
06.07.20 10:58:59,55.20,55.20,55.20,55.20,75,9675,54.30
06.07.20 11:01:59,54.95,54.95,54.95,54.95,75,9600,54.31
06.07.20 11:03:59,54.10,54.10,54.10,54.10,75,9600,54.31
06.07.20 11:07:59,54.75,54.75,54.50,54.50,150,9600,54.31
06.07.20 11:08:59,54.20,54.20,54.20,54.20,75,9600,54.31
06.07.20 11:09:59,55.15,55.15,55.00,55.00,150,9600,54.32
06.07.20 11:10:59,55.60,55.60,55.60,55.60,150,9600,54.33
06.07.20 11:16:59,57.85,57.85,57.85,57.85,75,9600,54.34
06.07.20 11:17:59,58.00,58.00,58.00,58.00,75,9600,54.36
06.07.20 11:20:59,57.50,57.50,57.50,57.50,225,9600,54.41
06.07.20 11:27:59,58.25,58.25,58.25,58.25,75,9525,54.42
06.07.20 11:28:59,59.05,59.05,59.05,59.05,75,9525,54.44
06.07.20 11:29:59,60.00,62.15,60.00,61.65,600,9675,54.70
06.07.20 11:30:59,60.70,64.00,60.70,63.45,825,9675,55.02
06.07.20 11:31:59,63.30,65.00,63.30,64.55,675,9675,55.37
06.07.20 11:32:59,63.40,63.65,63.30,63.30,300,9675,55.50
06.07.20 11:33:59,63.40,63.40,63.40,63.40,75,9675,55.53
06.07.20 11:36:59,63.30,63.30,63.30,63.30,75,9600,55.56
06.07.20 11:37:59,63.50,64.25,63.50,64.25,1275,9600,56.07
06.07.20 11:38:59,64.05,64.20,64.05,64.20,150,9600,56.13
06.07.20 11:39:59,64.10,64.10,63.95,63.95,150,9975,56.19
06.07.20 11:41:59,65.35,65.55,65.35,65.35,150,10050,56.26
06.07.20 11:42:59,64.95,64.95,64.55,64.60,600,10050,56.50
06.07.20 11:43:59,65.65,65.65,65.55,65.55,300,10050,56.63
06.07.20 11:44:59,65.20,65.20,65.20,65.20,75,10050,56.66
06.07.20 11:46:59,64.55,64.55,64.55,64.55,75,10650,56.68
06.07.20 11:50:59,64.45,64.60,64.45,64.60,750,10500,56.95
06.07.20 11:51:59,64.40,64.95,64.40,64.95,825,10500,57.21
06.07.20 11:52:59,65.00,65.00,65.00,65.00,75,10500,57.24
06.07.20 11:53:59,65.00,65.00,65.00,65.00,75,10500,57.26
06.07.20 11:54:59,64.90,64.90,64.90,64.90,75,12000,57.29
06.07.20 11:58:59,64.90,64.90,64.90,64.90,75,12000,57.31
06.07.20 12:02:59,63.35,63.35,63.35,63.35,75,10650,57.33
06.07.20 12:04:59,62.75,62.75,62.75,62.75,75,10725,57.35
06.07.20 12:07:59,61.90,62.05,61.90,62.05,225,10725,57.39
06.07.20 12:14:59,64.25,64.25,64.25,64.25,75,10725,57.41
06.07.20 12:17:59,65.35,65.35,65.35,65.35,150,10725,57.46
06.07.20 12:18:59,65.45,65.45,65.45,65.45,75,10725,57.49
06.07.20 12:21:59,66.40,66.40,66.40,66.40,75,10725,57.52
06.07.20 12:22:59,66.85,66.85,66.85,66.85,150,10725,57.57
06.07.20 12:23:59,65.20,65.20,65.20,65.20,75,10800,57.60
06.07.20 12:24:59,65.65,65.65,65.65,65.65,75,10800,57.62
06.07.20 12:26:59,65.70,65.70,65.70,65.70,75,10800,57.65
06.07.20 12:28:59,65.60,65.70,65.60,65.70,150,10725,57.69
