date,open,high,low,close,volume,oi
2019-08-16 12:45:00,0.25,0.25,0.25,0.25,0,2400
2019-08-16 12:48:00,0.25,0.25,0.25,0.25,0,2400
2019-08-16 12:49:00,0.25,0.25,0.25,0.25,0,2400
2019-08-16 12:50:00,0.25,0.25,0.25,0.25,0,4500
2019-08-16 12:52:00,0.95,0.95,0.95,0.95,0,4500
2019-08-16 12:53:00,0.95,0.95,0.95,0.95,0,4500
2019-08-16 12:54:00,0.95,0.95,0.95,0.95,0,0
2019-08-16 12:56:00,1.00,1.00,1.00,1.00,0,0
2019-08-16 12:57:00,1.00,1.00,1.00,1.00,0,0
2019-08-16 13:03:00,1.00,1.00,1.00,1.00,0,75
2019-08-16 13:06:00,1.00,1.00,1.00,1.00,600,75
2019-08-16 13:07:00,1.00,1.00,1.00,1.00,0,75
2019-08-16 13:11:00,1.00,1.00,1.00,1.00,0,75
2019-08-16 13:12:00,1.00,1.00,1.00,1.00,0,75
2019-08-16 13:13:00,1.00,1.00,1.00,1.00,0,1275
2019-08-16 13:14:00,1.00,1.00,1.00,1.00,0,1350
2019-08-16 13:24:00,3.00,3.00,3.00,3.00,0,1350
2019-08-16 13:25:00,3.00,3.00,3.00,3.00,0,1350
2019-08-16 13:26:00,3.00,3.00,3.00,3.00,0,1350
2019-08-16 13:28:00,3.00,3.00,3.00,3.00,0,1350
2019-08-16 13:30:00,3.00,3.00,3.00,3.00,0,1350
2019-08-16 13:32:00,3.00,3.00,3.00,3.00,0,1350
2019-08-16 13:33:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:41:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:43:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:46:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:49:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:50:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:56:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 13:59:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:02:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:04:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:09:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:19:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:27:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:29:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:30:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:40:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:42:00,3.00,3.00,3.00,3.00,0,1575
2019-08-16 14:43:00,3.00,3.00,1.10,1.10,0,1575
2019-08-16 14:44:00,1.10,1.10,1.10,1.10,0,1575
2019-08-16 14:53:00,1.10,1.10,1.10,1.10,0,1575
2019-08-16 14:54:00,1.00,1.00,1.00,1.00,0,1575
2019-08-16 15:08:00,1.00,1.00,1.00,1.00,0,2175
2019-08-16 15:17:00,1.00,1.00,1.00,1.00,0,2175
2019-08-16 15:19:00,1.00,1.00,1.00,1.00,0,2175
2019-08-16 15:20:00,1.00,1.00,1.00,1.00,0,2475
2019-08-16 15:23:00,0.25,0.25,0.25,0.25,0,2475
2019-08-16 15:24:00,0.25,0.25,0.25,0.25,0,1575
2019-08-16 15:25:00,0.25,0.25,0.25,0.25,0,1575
2019-08-16 15:26:00,0.25,0.25,0.25,0.25,0,1575
2019-08-16 15:27:00,0.25,0.25,0.25,0.25,0,1575
2019-08-16 15:28:00,0.25,0.25,0.25,0.25,0,1575
2019-08-16 15:29:01,0.25,0.25,0.25,0.25,0,1575
2019-08-19 12:35:00,0.50,0.50,0.50,0.50,0,1575
2019-08-19 12:36:00,0.50,0.50,0.50,0.50,0,1575
2019-08-19 12:49:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:50:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:51:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:52:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:53:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:54:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:57:00,0.75,0.75,0.75,0.75,0,1575
2019-08-19 12:59:00,0.70,0.70,0.70,0.70,0,1575
2019-08-19 13:01:00,0.70,0.70,0.40,0.40,0,1575
2019-08-19 13:02:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:03:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:05:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:06:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:07:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:08:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:09:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:10:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:11:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:13:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:17:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:22:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:27:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:30:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:31:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:32:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:33:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:34:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:35:00,0.40,0.40,0.40,0.40,0,1575
2019-08-19 13:36:00,0.40,0.40,0.40,0.40,0,1575
