0,1,2,3,4,5,6
22.08.19 14:50:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:51:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:52:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:53:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:54:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:55:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:56:59,521.15,521.15,521.15,521.15,0,0
22.08.19 14:57:59,521.15,521.15,490.00,490.00,200,20
22.08.19 14:58:59,490.00,490.00,490.00,490.00,0,20
22.08.19 14:59:59,490.00,490.00,490.00,490.00,0,20
22.08.19 15:00:59,490.00,490.00,490.00,490.00,0,20
22.08.19 15:01:59,490.00,490.00,461.35,461.35,20,200
22.08.19 15:02:59,461.35,461.35,386.10,386.10,20,220
22.08.19 15:03:59,386.10,386.10,386.10,386.10,0,220
22.08.19 15:04:59,386.10,439.50,386.10,434.50,60,220
22.08.19 15:05:59,434.50,434.50,400.10,430.00,40,220
22.08.19 15:06:59,430.00,430.00,430.00,430.00,0,220
22.08.19 15:07:59,430.00,435.55,430.00,435.55,60,300
22.08.19 15:08:59,435.55,435.55,435.55,435.55,0,300
22.08.19 15:09:59,435.55,439.35,435.55,439.35,20,360
22.08.19 15:10:59,439.35,439.35,439.35,439.35,0,360
22.08.19 15:11:59,439.35,440.60,439.35,440.60,20,380
22.08.19 15:12:59,440.60,440.60,440.60,440.60,0,380
22.08.19 15:13:59,440.60,446.55,440.60,446.55,40,380
22.08.19 15:14:59,446.55,446.55,446.55,446.55,0,380
22.08.19 15:15:59,446.55,446.55,445.00,445.00,120,440
22.08.19 15:16:59,445.00,445.00,445.00,445.00,0,440
22.08.19 15:17:59,445.00,445.00,440.00,440.00,240,560
22.08.19 15:18:59,440.00,440.00,435.00,435.00,340,560
22.08.19 15:19:59,435.00,435.00,430.00,430.00,120,560
22.08.19 15:20:59,430.00,430.00,429.00,429.00,20,560
22.08.19 15:21:59,429.00,429.00,429.00,429.00,0,560
22.08.19 15:22:59,429.00,429.00,429.00,429.00,0,560
22.08.19 15:23:59,429.00,429.00,420.00,420.00,320,1160
22.08.19 15:24:59,420.00,420.00,408.00,408.00,460,1240
22.08.19 15:25:59,408.00,408.00,405.00,405.00,120,1240
22.08.19 15:26:59,405.00,405.00,400.05,400.05,460,1860
22.08.19 15:27:59,400.05,421.00,400.05,421.00,780,1860
22.08.19 15:28:59,421.00,421.00,419.95,419.95,60,1860
22.08.19 15:30:00,419.95,420.55,406.85,415.00,140,1860
23.08.19 09:15:59,354.55,365.50,305.30,337.55,460,2640
23.08.19 09:16:59,322.65,330.75,310.00,325.00,800,2640
23.08.19 09:17:59,325.00,332.20,325.00,332.20,460,3240
23.08.19 09:18:59,330.75,333.15,318.00,318.00,740,3240
23.08.19 09:19:59,318.00,319.70,301.95,304.60,920,3240
23.08.19 09:20:59,304.60,309.65,295.05,300.10,2000,4400
23.08.19 09:21:59,300.10,322.15,300.10,322.15,1840,4400
23.08.19 09:22:59,318.10,322.15,307.75,307.75,2680,4400
23.08.19 09:23:59,313.35,324.35,310.80,322.00,1300,7820
23.08.19 09:24:59,322.00,331.65,318.00,324.50,2460,7820
23.08.19 09:25:59,324.50,327.00,320.30,323.05,2200,7820
23.08.19 09:26:59,323.00,326.80,319.00,319.00,980,9980
23.08.19 09:27:59,321.10,322.70,316.75,316.75,2380,9980
23.08.19 09:28:59,316.75,322.90,313.30,313.30,4300,9980
23.08.19 09:29:59,313.30,313.45,308.35,308.35,1800,13360
23.08.19 09:30:59,307.75,307.75,297.15,302.35,2220,13360
23.08.19 09:31:59,302.35,308.65,301.95,308.05,740,13360
23.08.19 09:32:59,308.15,308.15,302.00,303.00,740,14240
23.08.19 09:33:59,302.15,302.15,298.95,301.00,2840,14240
23.08.19 09:34:59,301.00,301.75,299.00,301.20,660,14240
23.08.19 09:35:59,301.20,303.35,295.55,303.35,780,15440
23.08.19 09:36:59,303.35,306.70,303.00,303.00,2600,15440
23.08.19 09:37:59,303.00,303.60,300.25,303.30,1040,15440
23.08.19 09:38:59,303.30,303.30,282.00,287.25,3560,17340
23.08.19 09:39:59,287.25,289.40,282.95,286.20,1800,17340
23.08.19 09:40:59,286.20,290.50,283.75,288.95,1340,17340
23.08.19 09:41:59,288.95,298.25,288.60,295.15,1240,18000
23.08.19 09:42:59,295.15,296.45,290.65,294.70,820,18000
23.08.19 09:43:59,292.25,294.70,284.25,286.00,680,18000
23.08.19 09:44:59,290.10,293.75,289.20,289.40,600,18000
23.08.19 09:45:59,287.45,291.70,283.90,288.80,420,18000
23.08.19 09:46:59,293.65,294.30,287.05,294.30,840,18000
23.08.19 09:47:59,294.30,294.40,288.80,289.80,2720,19580
23.08.19 09:48:59,290.10,290.80,282.20,282.20,1460,19580
23.08.19 09:49:59,284.25,290.75,284.25,288.45,2500,19580
23.08.19 09:50:59,293.15,310.80,291.80,300.55,2320,23740
23.08.19 09:51:59,301.05,304.65,298.10,301.80,2220,23740
23.08.19 09:52:59,301.80,315.00,301.45,315.00,1500,23740
23.08.19 09:53:59,315.00,336.05,315.00,336.05,2520,23360
23.08.19 09:54:59,335.15,344.25,332.80,336.35,3720,23360
23.08.19 09:55:59,335.60,346.45,329.35,331.75,2940,23360
23.08.19 09:56:59,331.75,333.90,320.05,320.05,2000,23580
23.08.19 09:57:59,320.05,335.25,320.05,331.45,680,23580
23.08.19 09:58:59,331.90,332.35,320.95,324.85,3600,23580
23.08.19 09:59:59,323.30,335.15,322.90,331.05,1400,26220
23.08.19 10:00:59,331.80,347.30,331.80,341.60,3540,26220
23.08.19 10:01:59,341.60,357.70,341.60,342.50,2100,26220
23.08.19 10:02:59,341.35,353.20,341.35,349.30,2120,24900
23.08.19 10:03:59,348.00,356.00,344.15,356.00,920,24900
23.08.19 10:04:59,356.00,356.00,343.35,353.20,1640,24900
23.08.19 10:05:59,353.20,357.00,345.65,357.00,600,25180
23.08.19 10:06:59,357.00,372.05,354.90,363.75,2260,25180
23.08.19 10:07:59,368.55,373.45,356.10,362.05,1680,25180
23.08.19 10:08:59,362.05,362.05,351.35,356.85,980,25120
23.08.19 10:09:59,357.05,375.00,356.45,375.00,1600,25120
23.08.19 10:10:59,375.00,378.25,370.50,374.00,1040,25120
23.08.19 10:11:59,373.50,377.60,363.00,374.40,1260,24900
23.08.19 10:12:59,374.40,387.05,374.35,382.95,2020,24900
23.08.19 10:13:59,382.95,405.95,382.95,389.55,2480,24900
23.08.19 10:14:59,389.55,389.55,370.00,378.75,1740,25000
23.08.19 10:15:59,379.50,379.50,365.00,368.65,2340,25000
23.08.19 10:16:59,368.65,385.80,367.00,381.45,2680,25000
23.08.19 10:17:59,381.45,385.70,376.75,385.70,1320,26360
23.08.19 10:18:59,384.75,384.75,371.85,371.85,1420,26360
23.08.19 10:19:59,371.85,374.20,359.40,362.10,2240,26360
23.08.19 10:20:59,362.10,373.15,360.45,370.20,1720,26080
23.08.19 10:21:59,370.20,370.20,361.70,363.50,540,26080
23.08.19 10:22:59,364.95,371.80,364.95,365.30,1000,26080
23.08.19 10:23:59,365.30,366.30,356.10,357.45,1640,26900
23.08.19 10:24:59,357.45,360.40,351.25,359.75,1260,26900
23.08.19 10:25:59,360.90,371.00,360.00,370.00,1680,26900
23.08.19 10:26:59,370.20,371.00,360.35,360.35,1060,26480
23.08.19 10:27:59,360.35,394.65,360.35,394.65,2960,26480
23.08.19 10:28:59,394.55,415.00,388.80,400.20,4520,26480
23.08.19 10:29:59,400.20,412.50,400.00,400.35,2300,24880
23.08.19 10:30:59,400.35,412.00,395.50,412.00,1820,24880
23.08.19 10:31:59,412.00,420.75,404.60,404.60,1740,24880
23.08.19 10:32:59,404.60,414.75,404.50,414.75,1320,23720
