date,open,high,low,close,volume,oi
2018-11-12 12:02:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:03:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:04:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:05:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:06:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:07:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:08:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:09:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:10:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:11:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:12:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:13:00,2072.60,2072.60,2072.60,2072.60,0,0
2018-11-12 12:14:00,2072.60,2168.95,2072.60,2168.95,20,20
2018-11-12 12:15:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:16:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:17:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:18:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:19:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:20:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:21:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:22:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:23:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:24:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:25:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:26:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:27:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:28:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:29:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:30:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:31:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:32:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:33:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:34:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:35:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:36:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:37:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:38:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:39:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:40:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:41:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:42:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:43:00,2168.95,2168.95,2168.95,2168.95,0,0
