0,1,2,3,4,5,6,7,8,9
07.01.21 13:08:59,2717.10,2717.75,2717.10,2717.75,325,0,2717.44,2481.15,2954.65
07.01.21 13:09:59,2717.95,2717.95,2717.95,2717.95,100,0,2717.55,2483.75,2954.65
07.01.21 13:11:59,2823.85,2823.85,2823.85,2823.85,175,425,2727.58,2585.60,2954.65
07.01.21 13:13:59,2770.15,2770.15,2770.15,2770.15,50,600,2730.86,2585.60,2954.65
07.01.21 13:14:59,2770.15,2770.15,2770.15,2770.15,50,600,2733.66,2585.60,2954.65
07.01.21 13:15:59,2770.15,2770.15,2770.15,2770.15,600,975,2750.50,2585.60,2954.65
07.01.21 13:17:59,2770.15,2770.15,2770.15,2770.15,350,975,2754.67,2585.60,2954.70
07.01.21 13:18:59,2770.15,2770.15,2770.15,2770.15,600,1725,2758.80,2585.60,2954.65
07.01.21 14:49:59,2696.05,2696.05,2695.95,2695.95,125,2250,2755.49,2602.15,2781.40
07.01.21 15:01:59,2657.35,2657.35,2657.35,2657.35,50,2250,2753.47,2560.20,2776.45
07.01.21 15:12:59,2597.60,2598.20,2597.60,2598.20,300,2250,2736.37,2599.50,2667.05
07.01.21 15:20:59,2652.95,2652.95,2652.95,2652.95,25,2250,2735.61,2585.40,2742.25
08.01.21 09:30:59,2793.00,2793.00,2793.00,2793.00,25,2250,2793.00,2692.65,2869.50
08.01.21 13:24:59,2777.30,2777.30,2776.70,2777.30,75,2275,2781.26,2688.05,2828.75
08.01.21 13:32:59,2775.30,2775.30,2775.30,2775.30,25,2275,2780.07,2642.85,2773.90
08.01.21 13:45:59,2753.45,2753.45,2741.00,2741.00,200,2300,2762.73,2630.15,2774.25
08.01.21 14:04:59,2743.35,2743.35,2743.35,2743.35,100,2300,2758.17,2704.60,2805.05
08.01.21 14:59:59,2766.40,2766.40,2750.75,2750.75,125,2300,2759.32,2745.45,2774.10
11.01.21 09:17:59,2669.40,2669.40,2669.40,2669.40,25,2300,2669.40,2576.95,2702.20
11.01.21 10:31:59,2532.10,2532.10,2532.10,2532.10,25,2300,2600.75,2432.20,2639.95
14.01.21 13:21:59,3171.60,3231.55,3171.60,3214.70,2225,2300,3209.62,3138.35,3290.85
14.01.21 13:22:59,3214.65,3214.65,3214.65,3214.65,25,0,3209.68,3145.35,3291.40
