0,1,2,3,4,5,6,7,8,9
06.01.21 09:16:59,2.95,3.00,2.95,3.00,250,0,2.99,1.30,3.00
06.01.21 09:18:59,2.65,2.90,2.65,2.90,1100,250,2.85,2.30,2.85
06.01.21 09:19:59,2.35,2.75,2.30,2.75,250,250,2.79,2.45,2.65
06.01.21 09:20:59,2.30,2.70,2.30,2.30,725,1425,2.65,2.35,2.75
06.01.21 09:21:59,2.30,2.30,2.30,2.30,625,1425,2.58,2.30,2.70
06.01.21 09:22:59,2.30,2.50,2.30,2.30,525,1425,2.54,2.30,2.50
06.01.21 09:23:59,2.05,2.25,2.05,2.25,275,2575,2.51,2.20,2.30
06.01.21 09:24:59,2.40,2.40,2.40,2.40,100,2575,2.51,2.25,2.45
06.01.21 09:25:59,2.25,2.45,2.25,2.30,250,2575,2.50,2.30,2.60
06.01.21 09:26:59,2.40,2.70,2.40,2.70,750,2500,2.51,2.35,2.65
06.01.21 09:27:59,2.70,2.70,2.70,2.70,550,2500,2.53,2.60,2.70
06.01.21 09:28:59,2.70,2.70,2.55,2.65,150,2500,2.53,2.55,2.70
06.01.21 09:29:59,2.65,2.70,2.65,2.65,200,3475,2.54,2.60,2.70
06.01.21 09:30:59,2.70,2.70,2.30,2.30,4175,3475,2.54,2.30,2.50
06.01.21 09:31:59,2.30,2.30,2.25,2.25,1175,3475,2.51,2.25,2.40
06.01.21 09:32:59,2.30,2.40,2.10,2.10,575,7000,2.50,2.10,2.30
06.01.21 09:33:59,2.10,2.30,2.10,2.30,250,7000,2.49,2.15,2.30
06.01.21 09:34:59,2.30,2.30,2.25,2.25,325,7000,2.48,2.15,2.35
06.01.21 09:35:59,2.10,2.10,2.10,2.10,75,7000,2.48,2.10,2.30
06.01.21 09:39:59,2.25,2.30,2.20,2.30,950,7075,2.46,2.10,2.30
06.01.21 09:40:59,2.30,2.30,2.30,2.30,75,7075,2.46,2.15,2.30
06.01.21 09:41:59,2.30,2.30,2.30,2.30,75,6000,2.46,2.35,2.45
06.01.21 09:42:59,2.30,2.30,2.30,2.30,675,6000,2.45,2.30,2.45
06.01.21 09:44:59,2.40,2.45,2.30,2.30,250,6000,2.45,2.20,2.40
06.01.21 09:45:59,2.20,2.25,2.20,2.20,725,6000,2.44,2.10,2.25
06.01.21 09:46:59,2.25,2.25,2.20,2.25,225,6000,2.44,2.05,2.25
06.01.21 09:47:59,2.25,2.25,2.25,2.25,225,6275,2.43,2.10,2.25
06.01.21 09:48:59,2.25,2.25,2.10,2.10,750,6275,2.42,2.05,2.25
06.01.21 09:49:59,2.10,2.25,2.10,2.25,975,6275,2.41,2.15,2.25
06.01.21 09:50:59,2.25,2.25,2.15,2.15,275,6750,2.40,2.15,2.25
06.01.21 09:52:59,2.25,2.40,2.25,2.40,925,6750,2.40,2.25,2.60
