0,1,2,3,4,5,6
2015-09-01T09:15:00+0530,16983.8,16983.8,16837.85,16843.25,0,0
2015-09-01T09:16:00+0530,16843.25,16843.25,16833.25,16837.45,0,0
2015-09-01T09:17:00+0530,16837.45,16837.45,16809.65,16817.1,0,0
2015-09-01T09:18:00+0530,16817.1,16834.9,16817.05,16834.9,0,0
2015-09-01T09:19:00+0530,16834.9,16852.25,16834.9,16844.05,0,0
2015-09-01T09:20:00+0530,16844.05,16857.9,16841.95,16857.9,0,0
2015-09-01T09:21:00+0530,16858.55,16864.85,16841.75,16864.85,0,0
2015-09-01T09:22:00+0530,16869.05,16875.65,16860.15,16861.9,0,0
2015-09-01T09:23:00+0530,16861.9,16864.15,16846.75,16849.85,0,0
2015-09-01T09:24:00+0530,16849.85,16849.85,16827.1,16827.1,0,0
2015-09-01T09:25:00+0530,16827.1,16830.05,16808.4,16828.4,0,0
2015-09-01T09:26:00+0530,16828.4,16848.5,16827.25,16837.95,0,0
2015-09-01T09:27:00+0530,16837.95,16852.15,16837.95,16852.15,0,0
2015-09-01T09:28:00+0530,16852.15,16855.05,16838.75,16838.85,0,0
2015-09-01T09:29:00+0530,16843.8,16847.45,16841.4,16846.25,0,0
2015-09-01T09:30:00+0530,16846.25,16866.85,16846.25,16851.65,0,0
2015-09-01T09:31:00+0530,16851.65,16854.5,16845.6,16850.5,0,0
2015-09-01T09:32:00+0530,16850.5,16862.05,16844.5,16847.0,0,0
2015-09-01T09:33:00+0530,16847.0,16855.7,16846.3,16853.9,0,0
2015-09-01T09:34:00+0530,16853.9,16865.0,16839.85,16839.85,0,0
2015-09-01T09:35:00+0530,16839.85,16848.5,16838.45,16845.35,0,0
2015-09-01T09:36:00+0530,16842.75,16861.05,16842.75,16856.85,0,0
2015-09-01T09:37:00+0530,16856.85,16858.15,16850.3,16857.3,0,0
2015-09-01T09:38:00+0530,16857.3,16862.45,16851.45,16862.45,0,0
2015-09-01T09:39:00+0530,16862.45,16862.45,16849.75,16849.75,0,0
2015-09-01T09:40:00+0530,16849.75,16870.75,16849.75,16865.2,0,0
2015-09-01T09:41:00+0530,16865.2,16876.85,16860.8,16876.85,0,0
2015-09-01T09:42:00+0530,16876.85,16894.0,16876.85,16888.2,0,0
2015-09-01T09:43:00+0530,16886.7,16893.55,16882.95,16882.95,0,0
2015-09-01T09:44:00+0530,16887.2,16898.7,16885.9,16888.95,0,0
2015-09-01T09:45:00+0530,16888.95,16899.05,16884.1,16888.55,0,0
