0,1,2,3,4,5,6,7,8,9,10
27.03.20 10:53:59,8820.00,8820.00,8810.00,8810.00,225,8550,12331050.00,,,
27.03.20 10:54:59,8805.00,8805.00,8795.00,8795.00,225,8550,12331050.00,,,
27.03.20 10:55:59,8800.00,8800.00,8771.30,8771.55,375,8550,12331050.00,,,
27.03.20 10:56:59,8750.15,8750.15,8750.00,8750.00,450,8775,12293475.00,,,
27.03.20 10:57:59,8763.00,8763.00,8740.00,8740.00,150,8775,12293475.00,,,
27.03.20 10:58:59,8730.00,8730.00,8730.00,8730.00,75,8775,12293475.00,,,
27.03.20 10:59:59,8720.00,8720.00,8710.00,8710.00,150,8700,12331500.00,,,
27.03.20 11:00:59,8708.05,8766.45,8708.05,8766.45,300,8700,12331500.00,,,
27.03.20 11:01:59,8766.00,8767.10,8722.30,8722.30,525,8700,12331500.00,,,
27.03.20 11:02:59,8736.45,8736.45,8736.45,8736.45,75,8700,12325275.00,,,
27.03.20 11:03:59,8748.30,8748.30,8748.30,8748.30,75,8925,12325500.00,,,
27.03.20 11:04:59,8761.50,8800.00,8761.50,8800.00,150,8925,12325500.00,,,
27.03.20 11:05:59,8772.90,8772.90,8765.80,8765.80,375,9300,12316875.00,,,
27.03.20 11:06:59,8760.90,8765.50,8739.90,8739.90,225,9300,12316875.00,,,
27.03.20 11:07:59,8746.10,8746.10,8746.10,8746.10,75,9300,12316875.00,,,
27.03.20 11:09:59,8730.00,8730.00,8730.00,8730.00,75,9300,12230325.00,,,
27.03.20 11:10:59,8715.15,8715.15,8715.15,8715.15,75,9300,12230325.00,,,
27.03.20 11:11:59,8700.00,8700.00,8700.00,8700.00,225,9300,12236175.00,,,
27.03.20 11:12:59,8671.05,8671.05,8662.00,8662.00,225,9300,12236175.00,,,
27.03.20 11:13:59,8666.70,8675.00,8655.00,8675.00,525,9300,12236175.00,,,
27.03.20 11:14:59,8671.00,8671.00,8671.00,8671.00,75,9300,12258075.00,,,
27.03.20 11:15:59,8650.00,8650.00,8650.00,8650.00,150,9675,12258450.00,,,
27.03.20 11:16:59,8650.00,8650.00,8650.00,8650.00,75,9675,12258450.00,,,
27.03.20 11:19:59,8640.00,8640.00,8640.00,8640.00,150,9675,12308175.00,,,
27.03.20 11:20:59,8630.00,8630.00,8630.00,8630.00,75,9675,12374325.00,,,
27.03.20 11:22:59,8666.15,8666.15,8641.90,8641.90,225,9825,12374475.00,,,
27.03.20 11:23:59,8642.20,8642.20,8642.20,8642.20,75,9825,12406125.00,,,
27.03.20 11:24:59,8670.00,8670.00,8670.00,8670.00,75,9825,12406125.00,,,
27.03.20 11:25:59,8658.95,8658.95,8658.95,8658.95,75,9825,12406125.00,,,
27.03.20 11:26:59,8710.75,8710.75,8710.75,8710.75,75,9825,12390600.00,,,
27.03.20 11:28:59,8721.40,8721.40,8721.40,8721.40,75,9975,12390750.00,,,
27.03.20 11:29:59,8710.75,8710.75,8710.75,8710.75,75,9975,12335775.00,,,
27.03.20 11:31:59,8709.95,8709.95,8709.95,8709.95,150,10050,12335850.00,,,
27.03.20 11:33:59,8740.00,8740.00,8740.00,8740.00,75,10050,12347025.00,,,
27.03.20 11:35:59,8740.30,8740.30,8709.15,8709.15,225,10050,12369225.00,,,
27.03.20 11:37:59,8725.55,8725.55,8725.55,8725.55,75,10050,12369225.00,,,
27.03.20 11:38:59,8730.60,8730.60,8709.25,8709.25,225,10125,12362850.00,,,
27.03.20 11:42:59,8715.00,8720.10,8715.00,8720.10,150,10200,12375525.00,,,
27.03.20 11:46:59,8725.00,8725.00,8725.00,8725.00,75,10200,12375150.00,,,
27.03.20 11:48:59,8666.00,8666.00,8666.00,8666.00,75,10275,12299475.00,,,
27.03.20 11:49:59,8678.80,8688.80,8678.80,8688.80,150,10275,12299475.00,,,
27.03.20 11:51:59,8688.80,8715.15,8688.80,8715.15,150,10350,12305775.00,,,
27.03.20 11:52:59,8702.00,8703.20,8702.00,8703.20,150,10350,12305775.00,,,
27.03.20 11:54:59,8725.00,8725.00,8725.00,8725.00,75,10350,12314025.00,,,
27.03.20 11:57:59,8760.00,8776.55,8760.00,8776.55,300,10275,12322725.00,,,
27.03.20 11:58:59,8780.00,8795.85,8778.00,8778.00,225,10275,12322725.00,,,
27.03.20 12:00:59,8800.00,8800.00,8800.00,8800.00,150,10650,12309450.00,,,
27.03.20 12:01:59,8822.50,8822.50,8805.00,8805.00,375,10650,12309450.00,,,
27.03.20 12:07:59,8778.35,8778.35,8778.35,8778.35,75,10500,12303750.00,,,
27.03.20 12:10:59,8778.00,8778.00,8778.00,8778.00,225,10575,12297000.00,,,
27.03.20 12:12:59,8785.00,8785.00,8785.00,8785.00,75,10650,12307650.00,,,
27.03.20 12:14:59,8784.00,8784.00,8776.45,8776.45,375,10950,12317025.00,,,
27.03.20 12:15:59,8750.00,8750.00,8735.00,8735.00,225,10950,12317025.00,,,
27.03.20 12:16:59,8748.00,8748.00,8748.00,8748.00,225,10950,12317025.00,,,
27.03.20 12:17:59,8728.00,8728.00,8728.00,8728.00,75,10950,12320925.00,,,
27.03.20 12:21:59,8762.00,8762.00,8762.00,8762.00,75,11400,12338550.00,,,
27.03.20 12:22:59,8764.90,8764.90,8764.90,8764.90,75,11400,12338550.00,,,
27.03.20 12:23:59,8752.00,8752.00,8752.00,8752.00,75,11400,12354750.00,,,
27.03.20 12:29:59,8750.00,8750.00,8744.90,8744.90,225,11550,12392325.00,,,
27.03.20 12:30:59,8740.30,8744.45,8740.30,8744.45,150,11550,12392325.00,,,
27.03.20 12:31:59,8755.70,8755.70,8747.05,8747.05,150,11550,12392325.00,,,
27.03.20 12:44:59,8700.05,8700.05,8700.00,8700.00,225,11550,12525000.00,,,
27.03.20 12:45:59,8699.95,8699.95,8699.95,8699.95,150,11475,12524550.00,,,
27.03.20 12:47:59,8700.00,8700.00,8700.00,8700.00,75,11475,12544725.00,,,
27.03.20 12:48:59,8691.30,8694.00,8688.80,8688.80,675,11325,12544575.00,,,
27.03.20 12:49:59,8683.00,8684.00,8676.00,8676.00,1050,11325,12544575.00,,,
27.03.20 12:50:59,8696.00,8696.00,8690.00,8690.00,525,11325,12577650.00,,,
27.03.20 12:51:59,8697.00,8699.95,8697.00,8699.95,150,12975,12579300.00,,,
27.03.20 12:52:59,8695.00,8695.00,8695.00,8695.00,75,12975,12579300.00,,,
27.03.20 12:54:59,8670.05,8670.05,8670.05,8670.05,75,13125,12581100.00,,,
27.03.20 13:01:59,8695.80,8695.80,8695.80,8695.80,75,13125,12597525.00,,,
27.03.20 13:02:59,8670.00,8670.00,8670.00,8670.00,225,13200,12599175.00,,,
27.03.20 13:03:59,8671.75,8671.75,8671.75,8671.75,150,13200,12599175.00,,,
27.03.20 13:07:59,8660.00,8660.00,8655.00,8655.00,150,13275,12625200.00,,,
27.03.20 13:08:59,8650.00,8650.00,8650.00,8650.00,225,13275,12645000.00,,,
27.03.20 13:09:59,8635.00,8635.00,8635.00,8635.00,75,13200,12644925.00,,,
27.03.20 13:10:59,8649.95,8649.95,8649.95,8649.95,75,13200,12644925.00,,,
27.03.20 13:11:59,8655.95,8655.95,8655.95,8655.95,75,13200,12673350.00,,,
27.03.20 13:16:59,8657.55,8657.55,8657.55,8657.55,150,13200,12694725.00,,,
27.03.20 13:17:59,8639.95,8639.95,8639.95,8639.95,75,13200,12720675.00,,,
27.03.20 13:19:59,8645.00,8645.00,8630.00,8630.00,450,13050,12720525.00,,,
27.03.20 13:20:59,8630.00,8630.00,8628.00,8628.00,225,13050,12745950.00,,,
27.03.20 13:23:59,8623.30,8623.30,8623.30,8623.30,75,13350,12739725.00,,,
27.03.20 13:24:59,8609.60,8609.60,8609.60,8609.60,75,13350,12738600.00,,,
27.03.20 13:25:59,8610.00,8610.00,8610.00,8610.00,75,13350,12738600.00,,,
27.03.20 13:26:59,8601.00,8601.00,8584.70,8584.70,675,13350,12725925.00,,,
27.03.20 13:28:59,8609.95,8609.95,8609.95,8609.95,75,13725,12726300.00,,,
27.03.20 13:30:59,8604.00,8604.00,8600.05,8600.05,150,13800,12768825.00,,,
27.03.20 13:31:59,8600.00,8600.00,8600.00,8600.00,150,13800,12768825.00,,,
27.03.20 13:32:59,8593.00,8593.00,8593.00,8593.00,75,13800,12805725.00,,,
27.03.20 13:33:59,8602.45,8602.45,8602.45,8602.45,150,13950,12807900.00,,,
27.03.20 13:35:59,8628.75,8650.00,8628.75,8650.00,150,13950,12682125.00,,,
27.03.20 13:37:59,8684.95,8684.95,8684.95,8684.95,150,13800,12688725.00,,,
27.03.20 13:39:59,8661.00,8661.00,8655.00,8655.00,150,13875,12732075.00,,,
27.03.20 13:41:59,8663.00,8663.00,8663.00,8663.00,75,13875,12732075.00,,,
27.03.20 13:42:59,8687.00,8687.00,8687.00,8687.00,75,14100,12767475.00,,,
27.03.20 13:43:59,8687.00,8710.50,8687.00,8710.50,375,14100,12767475.00,,,
27.03.20 13:44:59,8711.00,8711.00,8711.00,8711.00,75,14100,12767475.00,,,
27.03.20 13:45:59,8697.40,8697.40,8697.40,8697.40,75,14025,12774225.00,,,
27.03.20 13:46:59,8704.50,8704.50,8697.40,8697.40,150,14025,12774225.00,,,
27.03.20 13:47:59,8697.40,8697.40,8697.40,8697.40,75,14025,12774225.00,,,
27.03.20 13:49:59,8699.95,8699.95,8699.95,8699.95,150,14250,12770550.00,,,
27.03.20 13:50:59,8699.95,8699.95,8699.95,8699.95,75,14250,12770550.00,,,
27.03.20 13:51:59,8705.00,8705.00,8705.00,8705.00,1500,14175,12804150.00,,,
27.03.20 13:52:59,8710.00,8725.00,8710.00,8725.00,975,14175,12804150.00,,,
27.03.20 13:53:59,8730.00,8730.00,8730.00,8730.00,1125,14175,12804150.00,,,
27.03.20 13:54:59,8720.45,8720.45,8720.45,8720.45,75,15225,12813150.00,,,
27.03.20 13:55:59,8716.00,8716.00,8716.00,8716.00,75,15225,12813150.00,,,
27.03.20 13:56:59,8715.40,8715.40,8692.75,8692.75,150,15225,12813150.00,,,
27.03.20 13:58:59,8699.00,8710.00,8699.00,8710.00,150,15150,12838950.00,,,
27.03.20 13:59:59,8716.00,8725.00,8716.00,8725.00,150,15150,12838950.00,,,
27.03.20 14:00:59,8725.00,8725.00,8725.00,8725.00,150,15150,12865875.00,,,
27.03.20 14:01:59,8702.30,8702.30,8702.30,8702.30,75,15150,12865875.00,,,
27.03.20 14:02:59,8724.50,8724.50,8724.50,8724.50,75,15150,12865875.00,,,
27.03.20 14:03:59,8729.95,8730.00,8729.95,8730.00,225,15075,12879825.00,,,
27.03.20 14:09:59,8747.50,8747.50,8747.50,8747.50,75,15000,12916650.00,,,
27.03.20 14:10:59,8750.00,8770.00,8750.00,8770.00,1575,15000,12916650.00,,,
27.03.20 14:11:59,8775.00,8775.00,8772.50,8772.50,150,15000,12916650.00,,,
27.03.20 14:13:59,8745.00,8745.00,8745.00,8745.00,300,16350,12903975.00,,,
27.03.20 14:15:59,8779.95,8799.00,8779.95,8799.00,300,16575,12934725.00,,,
27.03.20 14:16:59,8798.00,8798.00,8798.00,8798.00,150,16575,12934725.00,,,
27.03.20 14:18:59,8805.00,8806.00,8805.00,8806.00,300,16500,13001025.00,,,
27.03.20 14:19:59,8807.00,8807.00,8807.00,8807.00,75,16500,13001025.00,,,
27.03.20 14:20:59,8804.95,8817.20,8804.95,8817.20,150,16500,13001025.00,,,
27.03.20 14:21:59,8793.25,8793.25,8793.25,8793.25,75,16650,13036425.00,,,
27.03.20 14:22:59,8774.40,8778.60,8773.25,8778.60,225,16650,13036425.00,,,
27.03.20 14:23:59,8779.95,8787.35,8779.95,8787.35,150,16650,13036425.00,,,
27.03.20 14:24:59,8770.35,8770.35,8770.00,8770.00,300,16875,13051350.00,,,
27.03.20 14:25:59,8793.25,8803.10,8793.25,8803.10,900,16875,13051350.00,,,
27.03.20 14:26:59,8790.00,8795.95,8790.00,8795.95,150,16875,13051350.00,,,
27.03.20 14:27:59,8799.40,8823.70,8799.40,8823.70,450,18000,13095225.00,,,
27.03.20 14:28:59,8822.40,8822.40,8808.50,8808.50,375,18000,13095225.00,,,
27.03.20 14:29:59,8820.90,8839.95,8820.90,8839.95,1275,18000,13095225.00,,,
27.03.20 14:30:59,8837.15,8837.15,8837.15,8837.15,75,18750,13105050.00,,,
27.03.20 14:31:59,8822.90,8822.90,8789.50,8789.50,300,18750,13105050.00,,,
27.03.20 14:32:59,8801.65,8801.65,8801.65,8801.65,75,18750,13105050.00,,,
27.03.20 14:33:59,8770.00,8770.00,8770.00,8770.00,75,18825,13157550.00,,,
27.03.20 14:34:59,8750.00,8750.00,8750.00,8750.00,150,18825,13157550.00,,,
27.03.20 14:35:59,8750.35,8750.35,8714.40,8714.40,975,18825,13157550.00,,,
27.03.20 14:36:59,8724.55,8724.55,8724.55,8724.55,75,18000,12807975.00,,,
27.03.20 14:37:59,8714.60,8714.60,8714.60,8714.60,75,18000,12807975.00,,,
27.03.20 14:38:59,8710.00,8710.00,8710.00,8710.00,75,18000,12807975.00,,,
27.03.20 14:41:59,8754.50,8754.50,8737.60,8738.70,225,17925,12819975.00,,,
27.03.20 14:42:59,8715.10,8715.10,8710.00,8710.00,225,18000,12831975.00,,,
27.03.20 14:43:59,8715.10,8715.10,8700.00,8700.00,600,18000,12831975.00,,,
27.03.20 14:45:59,8705.00,8705.00,8698.15,8698.15,225,17700,12846150.00,,,
27.03.20 14:46:59,8710.05,8710.05,8710.05,8710.05,75,17700,12846150.00,,,
27.03.20 14:47:59,8690.00,8690.00,8690.00,8690.00,75,17700,12846150.00,,,
27.03.20 14:50:59,8692.90,8692.90,8692.90,8692.90,75,17925,12884250.00,,,
27.03.20 14:51:59,8693.00,8707.05,8693.00,8707.05,150,17850,12887175.00,,,
27.03.20 14:52:59,8696.25,8696.25,8685.00,8685.00,600,17850,12887175.00,,,
27.03.20 14:54:59,8685.00,8685.00,8685.00,8685.00,75,18150,12894600.00,,,
27.03.20 14:55:59,8680.00,8680.00,8680.00,8680.00,150,18150,12894600.00,,,
27.03.20 14:56:59,8735.00,8735.00,8735.00,8735.00,75,18150,12894600.00,,,
27.03.20 14:57:59,8731.90,8731.90,8731.90,8731.90,75,18375,12858600.00,,,
27.03.20 14:59:59,8720.00,8720.00,8720.00,8720.00,150,18375,12858600.00,,,
27.03.20 15:00:59,8705.00,8705.00,8690.00,8690.00,150,18375,12854325.00,,,
27.03.20 15:01:59,8672.85,8672.85,8672.85,8672.85,75,18375,12854325.00,,,
27.03.20 15:02:59,8665.00,8665.00,8656.65,8656.65,300,18375,12854325.00,,,
27.03.20 15:03:59,8647.25,8650.85,8645.05,8649.10,375,18675,12892725.00,,,
27.03.20 15:04:59,8649.30,8671.10,8649.30,8665.10,525,18675,12892725.00,,,
27.03.20 15:05:59,8665.10,8673.65,8665.10,8673.65,375,18675,12892725.00,,,
27.03.20 15:06:59,8675.35,8675.35,8671.30,8671.30,375,19950,12877800.00,,,
27.03.20 15:08:59,8670.00,8670.45,8669.65,8670.45,450,19950,12877800.00,,,
27.03.20 15:09:59,8681.00,8695.35,8673.35,8695.00,1950,21150,12882525.00,,,
27.03.20 15:10:59,8695.00,8695.00,8692.00,8692.00,150,21150,12882525.00,,,
27.03.20 15:11:59,8692.00,8692.00,8692.00,8692.00,75,21150,12882525.00,,,
27.03.20 15:12:59,8696.90,8696.90,8696.90,8696.90,150,22875,12871425.00,,,
27.03.20 15:17:59,8708.20,8720.00,8708.20,8720.00,225,22950,12844200.00,,,
27.03.20 15:18:59,8718.25,8718.25,8714.10,8714.10,225,23325,12809550.00,,,
27.03.20 15:19:59,8720.70,8720.70,8720.70,8720.70,75,23325,12809550.00,,,
27.03.20 15:20:59,8716.40,8722.00,8716.40,8722.00,225,23325,12809550.00,,,
27.03.20 15:21:59,8723.00,8727.00,8722.00,8727.00,900,24450,12784800.00,,,
27.03.20 15:24:59,8800.00,8800.00,8800.00,8800.00,2250,24525,12767775.00,,,
27.03.20 15:25:59,8715.00,8715.00,8706.05,8706.05,450,24525,12767775.00,,,
27.03.20 15:26:59,8708.45,8712.65,8708.45,8712.60,525,24525,12767775.00,,,
27.03.20 15:27:59,8709.35,8710.50,8708.00,8708.00,750,23550,12788700.00,,,
27.03.20 15:28:59,8707.10,8714.95,8707.10,8714.95,150,23550,12788700.00,,,
30.03.20 09:15:59,8501.15,8501.15,8431.50,8458.90,675,23625,11269725.00,,,
30.03.20 09:16:59,8465.45,8500.00,8465.45,8495.00,375,23625,11269725.00,,,
30.03.20 09:17:59,8499.85,8499.85,8495.00,8495.00,1575,24000,11322150.00,,,
30.03.20 09:18:59,8450.00,8450.00,8450.00,8450.00,75,24000,11322150.00,,,
30.03.20 09:19:59,8460.90,8510.00,8460.90,8500.00,1200,24000,11322150.00,,,
30.03.20 09:20:59,8510.00,8513.00,8501.00,8501.00,825,26250,11370150.00,,,
30.03.20 09:21:59,8515.65,8533.15,8500.00,8505.00,2025,26250,11370150.00,,,
30.03.20 09:22:59,8501.75,8501.75,8501.75,8501.75,75,26250,11370150.00,,,
30.03.20 09:23:59,8501.75,8501.75,8491.00,8491.00,150,27825,11426025.00,,,
30.03.20 09:25:59,8523.90,8523.90,8502.35,8502.35,225,27825,11426025.00,,,
30.03.20 09:27:59,8494.70,8494.70,8486.25,8486.35,225,27600,11457975.00,,,
30.03.20 09:28:59,8480.00,8480.00,8460.90,8460.90,375,27600,11457975.00,,,
30.03.20 09:29:59,8460.90,8469.00,8460.90,8469.00,150,27900,11496750.00,,,
30.03.20 09:31:59,8479.05,8492.20,8479.05,8492.20,150,27900,11496750.00,,,
30.03.20 09:32:59,8509.45,8511.60,8509.45,8511.60,375,28125,11518725.00,,,
30.03.20 09:33:59,8555.20,8555.20,8555.20,8555.20,75,28125,11518725.00,,,
30.03.20 09:34:59,8555.20,8555.20,8555.20,8555.20,75,28125,11518725.00,,,
30.03.20 09:35:59,8553.90,8553.90,8553.90,8553.90,150,28500,11537550.00,,,
30.03.20 09:36:59,8522.95,8522.95,8522.95,8522.95,225,28500,11537550.00,,,
30.03.20 09:37:59,8550.00,8550.00,8550.00,8550.00,75,28500,11537550.00,,,
30.03.20 09:38:59,8560.00,8575.00,8560.00,8575.00,150,28800,11576475.00,,,
30.03.20 09:39:59,8575.00,8580.35,8561.40,8580.35,375,28800,11576475.00,,,
30.03.20 09:40:59,8591.00,8591.05,8591.00,8591.00,450,28800,11576475.00,,,
30.03.20 09:41:59,8600.00,8600.00,8595.00,8595.00,225,29250,11581500.00,,,
30.03.20 09:42:59,8583.00,8583.00,8583.00,8583.00,300,29250,11581500.00,,,
30.03.20 09:44:59,8583.00,8583.00,8583.00,8583.00,75,29250,11589900.00,,,
30.03.20 09:45:59,8583.00,8600.00,8583.00,8600.00,825,29100,11589750.00,,,
30.03.20 09:47:59,8575.00,8575.00,8575.00,8575.00,150,29925,11612625.00,,,
30.03.20 09:48:59,8564.00,8564.00,8564.00,8564.00,225,29925,11612625.00,,,
30.03.20 09:49:59,8563.60,8563.60,8563.60,8563.60,75,29925,11612625.00,,,
30.03.20 09:51:59,8574.90,8574.90,8574.90,8574.90,75,30000,11629950.00,,,
30.03.20 09:52:59,8574.85,8574.85,8574.85,8574.85,75,30000,11629950.00,,,
30.03.20 09:53:59,8574.90,8574.90,8574.90,8574.90,75,30000,11637600.00,,,
30.03.20 09:54:59,8598.00,8600.00,8598.00,8600.00,300,30000,11637600.00,,,
30.03.20 09:57:59,8591.75,8600.00,8591.75,8600.00,300,30375,11656125.00,,,
30.03.20 09:59:59,8629.45,8630.90,8629.45,8630.90,1200,30375,11674800.00,,,
30.03.20 10:01:59,8624.30,8624.30,8617.40,8617.40,375,30675,11675100.00,,,
30.03.20 10:03:59,8620.00,8620.00,8620.00,8620.00,75,30750,11691675.00,,,
30.03.20 10:04:59,8620.00,8633.65,8620.00,8621.60,300,30750,11691675.00,,,
30.03.20 10:05:59,8621.60,8621.60,8621.60,8621.60,75,30750,11705925.00,,,
30.03.20 10:06:59,8601.00,8601.00,8601.00,8601.00,150,30975,11706150.00,,,
30.03.20 10:07:59,8590.00,8590.00,8576.50,8584.10,750,30975,11706150.00,,,
30.03.20 10:12:59,8576.60,8576.60,8566.95,8566.95,225,30825,11660700.00,,,
30.03.20 10:13:59,8550.00,8550.00,8550.00,8550.00,150,30825,11660700.00,,,
30.03.20 10:15:59,8550.00,8550.00,8539.10,8539.10,150,30900,11637825.00,,,
30.03.20 10:18:59,8534.90,8544.15,8534.90,8544.15,225,31050,11553750.00,,,
30.03.20 10:23:59,8596.05,8596.05,8596.05,8596.05,75,30975,11544600.00,,,
30.03.20 10:25:59,8601.45,8601.45,8601.45,8601.45,75,30975,11544600.00,,,
30.03.20 10:26:59,8591.85,8591.85,8585.80,8585.80,150,31050,11549475.00,,,
30.03.20 10:27:59,8610.00,8610.00,8610.00,8610.00,75,31050,11549475.00,,,
30.03.20 10:31:59,8630.00,8630.00,8630.00,8630.00,225,31125,11569875.00,,,
30.03.20 10:32:59,8624.10,8630.00,8624.10,8630.00,225,31350,11604150.00,,,
