0,1,2,3,4,5,6,7,8,9,10
31.01.20 09:17:59,12180.00,12180.00,12180.00,12180.00,300,0,10888650.00,,,
31.01.20 09:19:59,12168.95,12174.00,12168.95,12174.00,225,0,10888650.00,,,
31.01.20 09:21:59,12170.00,12170.00,12170.00,12170.00,375,525,10939125.00,,,
31.01.20 09:22:59,12175.00,12175.00,12175.00,12175.00,75,525,10939125.00,,,
31.01.20 09:23:59,12180.00,12185.00,12180.00,12185.00,225,1125,11019075.00,,,
31.01.20 09:24:59,12187.00,12187.00,12187.00,12187.00,75,1125,11019075.00,,,
31.01.20 09:25:59,12200.00,12200.00,12200.00,12200.00,300,1125,11019075.00,,,
31.01.20 09:26:59,12193.70,12193.70,12193.70,12193.70,75,1575,10948650.00,,,
31.01.20 09:28:59,12191.85,12191.85,12191.85,12191.85,75,1575,10948650.00,,,
31.01.20 09:29:59,12191.65,12191.65,12191.65,12191.65,150,1725,10955850.00,,,
31.01.20 09:31:59,12198.00,12200.30,12193.05,12200.30,225,1725,10955850.00,,,
31.01.20 09:35:59,12182.90,12182.90,12182.90,12182.90,75,2025,10967625.00,,,
31.01.20 09:39:59,12175.00,12175.00,12175.00,12175.00,300,2100,11005500.00,,,
31.01.20 09:40:59,12171.00,12171.00,12171.00,12171.00,75,2100,11005500.00,,,
31.01.20 09:43:59,12162.70,12162.70,12162.70,12162.70,75,2325,10983525.00,,,
31.01.20 09:44:59,12162.70,12162.70,12162.70,12162.70,300,2400,11027625.00,,,
31.01.20 09:45:59,12169.00,12169.00,12169.00,12169.00,75,2400,11027625.00,,,
31.01.20 09:46:59,12165.00,12165.00,12165.00,12165.00,75,2400,11027625.00,,,
31.01.20 09:47:59,12157.30,12157.30,12157.30,12157.30,150,2400,11052750.00,,,
31.01.20 09:49:59,12152.00,12152.00,12152.00,12152.00,150,2775,11053125.00,,,
31.01.20 09:50:59,12145.80,12150.00,12145.80,12150.00,225,2850,11058825.00,,,
31.01.20 09:52:59,12158.55,12158.55,12158.55,12158.55,75,2850,11058825.00,,,
31.01.20 09:53:59,12160.45,12160.45,12160.45,12160.45,75,3075,10491975.00,,,
