date,open,high,low,close,volume,oi,vwap
2019-01-02 09:16:00,10920.00,10920.00,10920.00,10920.00,0,0,
2019-01-02 09:17:00,10920.00,10932.90,10920.00,10932.90,75,0,
2019-01-02 09:18:00,10932.90,10939.00,10932.90,10938.00,300,0,
2019-01-02 09:19:00,10938.00,10958.85,10938.00,10945.00,1125,1125,
2019-01-02 09:20:00,10945.00,10945.00,10930.95,10930.95,150,1125,
2019-01-02 09:21:00,10930.95,10930.95,10930.00,10930.00,300,1125,
2019-01-02 09:22:00,10930.00,10934.00,10929.55,10929.55,300,2550,
2019-01-02 09:23:00,10929.55,10932.00,10929.55,10932.00,75,2550,
2019-01-02 09:24:00,10932.00,10935.00,10932.00,10935.00,150,2775,
2019-01-02 09:25:00,10935.00,10940.00,10935.00,10940.00,75,2775,
2019-01-02 09:26:00,10940.00,10941.00,10940.00,10941.00,75,2775,
2019-01-02 09:27:00,10941.00,10941.00,10941.00,10941.00,0,2775,
2019-01-02 09:28:00,10941.00,10947.00,10941.00,10947.00,450,3000,
2019-01-02 09:29:00,10947.00,10947.00,10944.00,10944.00,75,3000,
2019-01-02 09:30:00,10944.00,10944.00,10944.00,10944.00,0,3000,
2019-01-02 09:31:00,10944.00,10944.00,10939.85,10940.30,225,3525,
2019-01-02 09:32:00,10940.30,10940.30,10928.25,10930.00,75,3525,
2019-01-02 09:33:00,10930.00,10930.00,10930.00,10930.00,0,3900,
2019-01-02 09:34:00,10937.00,10940.00,10936.00,10940.00,225,3900,
2019-01-02 09:35:00,10940.00,10940.00,10940.00,10940.00,0,3900,
2019-01-02 09:36:00,10940.00,10940.05,10940.00,10940.05,75,3900,
2019-01-02 09:37:00,10940.05,10940.05,10940.05,10940.05,0,3900,
2019-01-02 09:38:00,10940.05,10942.05,10940.05,10942.05,75,4200,
2019-01-02 09:39:00,10942.05,10945.85,10942.05,10945.85,75,4200,
2019-01-02 09:40:00,10945.85,10945.85,10940.55,10942.00,375,4350,
2019-01-02 09:41:00,10942.00,10943.95,10942.00,10943.95,150,4350,
2019-01-02 09:42:00,10943.95,10943.95,10940.00,10940.00,75,4350,
2019-01-02 09:43:00,10940.00,10943.35,10935.00,10943.35,225,4875,
2019-01-02 09:44:00,10943.35,10943.35,10943.35,10943.35,0,4875,
2019-01-02 09:45:00,10943.35,10943.35,10943.35,10943.35,0,4875,
2019-01-02 09:46:00,10943.35,10943.35,10940.00,10940.00,75,4950,
2019-01-02 09:47:00,10940.00,10940.00,10940.00,10940.00,0,4950,
2019-01-02 09:48:00,10940.00,10940.00,10940.00,10940.00,0,4950,
2019-01-02 09:49:00,10940.00,10944.00,10940.00,10944.00,375,5025,
2019-01-02 09:50:00,10944.00,10949.00,10939.95,10949.00,225,5025,
2019-01-02 09:51:00,10949.00,10950.00,10949.00,10949.10,150,5625,
2019-01-02 09:52:00,10949.10,10949.10,10949.10,10949.10,0,5625,
2019-01-02 09:53:00,10949.10,10949.10,10949.10,10949.10,75,5625,
2019-01-02 09:54:00,10949.10,10949.10,10949.10,10949.10,0,5625,
2019-01-02 09:55:00,10949.10,10949.10,10949.10,10949.10,0,5625,
2019-01-02 09:56:00,10949.10,10949.10,10949.10,10949.10,0,5625,
2019-01-02 09:57:00,10949.10,10949.10,10949.10,10949.10,0,5625,
2019-01-02 09:58:00,10949.10,10962.15,10949.10,10960.00,375,5550,
2019-01-02 09:59:00,10960.00,10960.00,10957.80,10957.80,150,5550,
2019-01-02 10:00:00,10957.80,10962.00,10957.80,10960.00,225,5850,
2019-01-02 10:01:00,10960.00,10960.00,10960.00,10960.00,0,5850,
2019-01-02 10:02:00,10960.00,10969.35,10960.00,10961.80,225,5850,
2019-01-02 10:03:00,10961.80,10961.80,10961.00,10961.00,150,5850,
2019-01-02 10:04:00,10961.00,10961.00,10957.55,10957.55,75,6075,
2019-01-02 10:05:00,10957.55,10957.55,10953.40,10953.40,150,6075,
2019-01-02 10:06:00,10953.40,10953.40,10953.40,10953.40,0,6075,
2019-01-02 10:07:00,10953.40,10959.20,10953.40,10959.20,75,6150,
2019-01-02 10:08:00,10959.20,10959.20,10949.95,10949.95,150,6150,
2019-01-02 10:09:00,10949.95,10954.00,10949.95,10954.00,75,6150,
2019-01-02 10:10:00,10954.00,10955.00,10954.00,10955.00,75,6225,
