date,open,high,low,close,volume,oi,vwap
2018-08-31 09:15:00,11761.55,11765.05,11761.55,11765.00,150,0,
2018-08-31 09:16:00,11765.00,11765.00,11765.00,11765.00,75,0,
2018-08-31 09:17:00,11765.00,11780.00,11765.00,11780.00,75,300,
2018-08-31 09:18:00,11780.00,11780.00,11780.00,11780.00,75,300,
2018-08-31 09:19:00,11780.00,11788.00,11780.00,11788.00,75,450,
2018-08-31 09:20:00,11788.00,11788.00,11780.00,11780.00,150,450,
2018-08-31 09:21:00,11780.00,11780.10,11780.00,11780.10,450,450,
2018-08-31 09:22:00,11780.10,11795.00,11780.10,11795.00,75,0,
2018-08-31 09:23:00,11795.00,11829.00,11795.00,11829.00,150,1125,
2018-08-31 09:24:00,11829.00,11829.00,11829.00,11829.00,0,0,
2018-08-31 09:25:00,11829.00,11829.00,11825.00,11825.00,75,0,
2018-08-31 09:26:00,11825.00,11825.00,11814.40,11814.40,675,3825,
2018-08-31 09:27:00,11814.40,11817.25,11814.40,11817.25,225,3825,
2018-08-31 09:28:00,11817.25,11820.00,11817.25,11820.00,150,3825,
2018-08-31 09:29:00,11820.00,11825.00,11820.00,11825.00,75,3075,
2018-08-31 09:30:00,11825.00,11829.00,11825.00,11828.65,1050,3075,
2018-08-31 09:31:00,11828.65,11835.00,11828.65,11834.45,375,3825,
2018-08-31 09:32:00,11834.45,11834.45,11834.45,11834.45,0,0,
2018-08-31 09:33:00,11834.45,11836.00,11834.45,11836.00,150,3825,
2018-08-31 09:34:00,11836.00,11850.00,11836.00,11850.00,750,3825,
2018-08-31 09:35:00,11850.00,11850.00,11846.25,11846.25,75,4875,
2018-08-31 09:36:00,11846.25,11846.25,11846.25,11846.25,0,0,
2018-08-31 09:37:00,11846.25,11846.25,11846.25,11846.25,0,0,
2018-08-31 09:38:00,11846.25,11846.25,11840.00,11840.00,150,4950,
2018-08-31 09:39:00,11840.00,11840.00,11840.00,11840.00,1275,4950,
2018-08-31 09:40:00,11840.00,11840.00,11834.75,11840.00,225,5025,
2018-08-31 09:41:00,11840.00,11840.00,11839.80,11839.80,75,5025,
2018-08-31 09:42:00,11839.80,11845.00,11839.80,11845.00,150,5025,
2018-08-31 09:43:00,11845.00,11845.00,11844.40,11844.40,150,5550,
2018-08-31 09:44:00,11844.40,11844.40,11844.40,11844.40,75,5550,
2018-08-31 09:45:00,11844.40,11844.40,11844.40,11844.40,0,0,
2018-08-31 09:46:00,11844.40,11845.15,11844.40,11845.15,225,5775,
2018-08-31 09:47:00,11845.15,11845.15,11844.90,11844.90,150,5775,
2018-08-31 09:48:00,11844.90,11844.90,11840.40,11840.40,150,0,
2018-08-31 09:49:00,11840.40,11841.95,11840.40,11841.95,150,0,
2018-08-31 09:50:00,11841.95,11844.00,11841.95,11844.00,225,6150,
2018-08-31 09:51:00,11844.00,11844.00,11844.00,11844.00,0,0,
2018-08-31 09:52:00,11844.00,11844.00,11843.10,11843.10,75,6300,
2018-08-31 09:53:00,11843.10,11843.10,11843.10,11843.10,0,0,
2018-08-31 09:54:00,11843.10,11843.10,11843.10,11843.10,0,0,
2018-08-31 09:55:00,11843.10,11843.10,11843.10,11843.10,0,0,
2018-08-31 09:56:00,11843.10,11843.10,11843.10,11843.10,0,0,
2018-08-31 09:57:00,11843.10,11843.50,11843.10,11843.50,150,6375,
2018-08-31 09:58:00,11843.50,11843.50,11843.50,11843.50,0,0,
2018-08-31 09:59:00,11843.50,11843.50,11843.50,11843.50,0,0,
2018-08-31 10:00:00,11843.50,11843.50,11843.50,11843.50,0,6525,
2018-08-31 10:01:00,11843.50,11843.50,11843.50,11843.50,0,0,
2018-08-31 10:02:00,11843.50,11843.50,11843.50,11843.50,0,0,
2018-08-31 10:03:00,11843.50,11846.15,11843.50,11846.15,75,6600,
2018-08-31 10:04:00,11846.15,11846.15,11846.15,11846.15,75,6600,
2018-08-31 10:05:00,11846.15,11846.20,11846.15,11846.20,75,6750,
2018-08-31 10:06:00,11846.20,11846.20,11846.20,11846.20,0,0,
2018-08-31 10:07:00,11846.20,11846.20,11846.20,11846.20,0,0,
2018-08-31 10:08:00,11846.20,11846.20,11840.25,11840.25,375,6825,
2018-08-31 10:09:00,11840.25,11840.25,11838.30,11838.30,375,6825,
2018-08-31 10:10:00,11838.30,11838.30,11838.30,11838.30,0,0,
2018-08-31 10:11:00,11838.30,11838.30,11829.10,11829.10,150,7200,
2018-08-31 10:12:00,11829.10,11829.10,11829.10,11829.10,0,0,
2018-08-31 10:13:00,11829.10,11832.40,11829.10,11832.40,75,0,
2018-08-31 10:14:00,11832.40,11832.40,11832.40,11832.40,0,0,
2018-08-31 10:15:00,11832.40,11832.40,11832.40,11832.40,0,0,
2018-08-31 10:16:00,11832.40,11832.40,11832.40,11832.40,0,0,
2018-08-31 10:17:00,11832.40,11832.40,11832.40,11832.40,0,0,
2018-08-31 10:18:00,11832.40,11832.40,11821.00,11821.00,375,7350,
2018-08-31 10:19:00,11821.00,11821.00,11821.00,11821.00,0,0,
2018-08-31 10:20:00,11821.00,11821.00,11821.00,11821.00,0,0,
2018-08-31 10:21:00,11821.00,11826.60,11821.00,11826.60,150,7650,
2018-08-31 10:22:00,11826.60,11826.60,11826.60,11826.60,0,0,
2018-08-31 10:23:00,11826.60,11826.60,11826.60,11826.60,0,0,
2018-08-31 10:24:00,11826.60,11826.60,11816.10,11816.10,375,7650,
2018-08-31 10:25:00,11816.10,11816.10,11811.10,11811.10,150,0,
2018-08-31 10:26:00,11811.10,11811.10,11811.10,11811.10,0,0,
2018-08-31 10:27:00,11811.10,11812.00,11811.10,11812.00,75,0,
2018-08-31 10:28:00,11812.00,11812.00,11812.00,11812.00,0,0,
2018-08-31 10:29:00,11812.00,11812.00,11811.15,11811.15,75,7875,
2018-08-31 10:30:00,11811.15,11811.15,11810.65,11810.65,150,7875,
2018-08-31 10:31:00,11810.65,11812.00,11810.65,11812.00,75,8100,
2018-08-31 10:32:00,11812.00,11812.00,11812.00,11812.00,0,0,
2018-08-31 10:33:00,11812.00,11812.00,11806.10,11806.10,525,8100,
2018-08-31 10:34:00,11806.10,11806.10,11801.70,11801.70,75,8100,
2018-08-31 10:35:00,11801.70,11801.70,11800.10,11800.10,75,8475,
2018-08-31 10:36:00,11800.10,11800.10,11800.10,11800.10,0,0,
2018-08-31 10:37:00,11800.10,11800.10,11799.05,11799.05,75,8400,
2018-08-31 10:38:00,11799.05,11805.00,11799.05,11805.00,300,8400,
2018-08-31 10:39:00,11804.40,11804.40,11804.40,11804.40,0,8400,
2018-08-31 10:40:00,11804.40,11804.40,11804.40,11804.40,0,0,
2018-08-31 10:41:00,11804.40,11804.40,11804.40,11804.40,0,0,
2018-08-31 10:42:00,11804.40,11804.40,11804.40,11804.40,0,0,
2018-08-31 10:43:00,11804.40,11811.00,11804.40,11805.20,450,8700,
2018-08-31 10:44:00,11805.20,11805.20,11805.20,11805.20,0,0,
2018-08-31 10:45:00,11805.20,11805.20,11805.20,11805.20,0,0,
2018-08-31 10:46:00,11805.20,11805.20,11805.20,11805.20,0,0,
2018-08-31 10:47:00,11805.20,11813.00,11805.20,11813.00,150,8925,
2018-08-31 10:48:00,11813.00,11813.00,11810.55,11810.55,525,8925,
2018-08-31 10:49:00,11810.55,11810.55,11810.55,11810.55,0,0,
2018-08-31 10:50:00,11810.55,11810.55,11810.55,11810.55,0,0,
2018-08-31 10:51:00,11810.55,11810.55,11800.10,11800.10,75,9525,
2018-08-31 10:52:00,11800.10,11800.10,11800.10,11800.10,0,0,
2018-08-31 10:53:00,11800.10,11800.10,11795.00,11796.00,225,9525,
2018-08-31 10:54:00,11796.00,11796.00,11796.00,11796.00,0,0,
2018-08-31 10:55:00,11796.00,11796.00,11796.00,11796.00,0,0,
