0,1,2,3,4,5,6,7,8,9
07.05.20 09:33:59,1459.50,1459.50,1459.50,1459.50,100,0,1459.50,,0.00
07.05.20 10:24:59,800.00,800.00,800.00,800.00,100,100,1129.75,,0.00
11.05.20 12:18:59,507.80,507.80,507.80,507.80,20,100,507.80,,0.00
11.05.20 12:43:59,390.65,390.65,390.65,390.65,20,120,449.22,,0.00
11.05.20 13:18:59,458.85,458.85,458.85,458.85,20,140,452.43,,0.00
11.05.20 13:30:59,440.00,440.00,440.00,440.00,20,120,449.32,,0.00
11.05.20 14:15:59,367.85,367.85,367.85,367.85,20,140,433.03,,0.00
11.05.20 14:19:59,411.90,411.90,375.00,375.00,200,160,407.17,,0.00
11.05.20 14:21:59,379.45,379.45,379.45,379.45,20,340,405.44,,0.00
11.05.20 14:24:59,381.80,384.50,378.85,378.85,60,340,401.69,,0.00
11.05.20 14:28:59,380.00,380.00,380.00,380.00,120,340,396.49,,0.00
11.05.20 14:30:59,370.00,370.00,367.00,367.00,40,340,394.41,,0.00
11.05.20 14:39:59,347.00,347.00,347.00,347.00,20,480,392.72,,0.00
11.05.20 14:42:59,345.05,345.05,345.05,345.05,20,500,391.07,,0.00
11.05.20 14:44:59,304.25,304.25,304.25,304.25,100,500,378.67,,0.00
11.05.20 14:45:59,331.60,331.60,329.25,329.25,120,500,371.53,,0.00
11.05.20 14:46:59,337.75,338.80,337.75,338.80,40,420,369.95,,-80.00
11.05.20 14:56:59,336.15,336.15,336.15,336.15,20,440,369.16,,0.00
11.05.20 15:00:59,330.80,330.80,330.80,330.80,20,440,368.29,,0.00
11.05.20 15:06:59,315.00,315.00,315.00,315.00,20,440,367.10,,0.00
11.05.20 15:10:59,334.30,334.30,334.30,334.30,20,440,366.39,,0.00
11.05.20 15:27:59,334.80,334.80,334.80,334.80,20,440,365.72,,0.00
12.05.20 09:19:59,200.00,207.20,200.00,207.20,200,460,203.60,,0.00
12.05.20 09:20:59,199.95,199.95,199.95,199.95,20,660,203.26,,200.00
12.05.20 09:21:59,198.45,198.45,198.45,198.45,40,660,202.53,,0.00
12.05.20 09:23:59,199.10,199.10,199.10,199.10,20,700,202.28,,0.00
12.05.20 09:26:59,191.30,191.30,191.30,191.30,20,700,201.55,,0.00
12.05.20 09:27:59,189.55,189.55,189.55,189.55,20,720,200.80,,20.00
12.05.20 09:28:59,189.55,190.00,189.50,190.00,540,720,193.99,,0.00
12.05.20 09:30:59,184.20,184.20,184.20,184.20,20,1260,193.77,,0.00
12.05.20 09:31:59,173.55,173.55,173.00,173.00,40,1260,192.88,,0.00
12.05.20 09:32:59,173.00,173.00,173.00,173.00,40,1260,192.05,,0.00
12.05.20 09:33:59,173.00,173.00,173.00,173.00,20,1260,191.66,,0.00
12.05.20 09:35:59,174.05,179.20,174.05,179.20,40,1240,191.07,,0.00
12.05.20 09:36:59,168.65,168.65,168.65,168.65,20,1240,190.64,,0.00
12.05.20 09:42:59,169.00,224.00,169.00,224.00,240,1280,193.63,,0.00
12.05.20 09:43:59,168.70,168.70,168.70,168.70,20,1280,193.25,,0.00
12.05.20 09:45:59,170.65,171.80,170.65,170.80,160,1500,190.79,,0.00
12.05.20 09:46:59,169.80,169.80,168.80,168.80,60,1500,189.95,,0.00
12.05.20 09:47:59,160.00,160.00,160.00,160.00,20,1500,189.56,,0.00
12.05.20 09:51:59,159.95,159.95,159.95,159.95,20,1560,189.18,,0.00
12.05.20 09:54:59,159.95,159.95,159.95,159.95,20,1580,188.81,,0.00
12.05.20 09:58:59,145.00,150.00,145.00,150.00,60,1600,187.27,,0.00
12.05.20 10:05:59,106.00,106.00,106.00,106.00,100,1640,182.60,,0.00
12.05.20 10:30:59,162.50,162.50,162.50,162.50,20,1640,182.37,,0.00
12.05.20 10:31:59,183.55,183.55,172.15,172.15,60,1640,182.20,,0.00
12.05.20 10:34:59,159.05,159.05,159.05,159.05,80,1680,181.22,,0.00
12.05.20 10:35:59,159.70,159.70,159.70,159.70,20,1680,181.00,,0.00
12.05.20 10:37:59,159.80,159.80,159.80,159.80,20,1680,180.78,,0.00
