0,1,2,3,4,5,6,7,8,9
28.12.20 10:04:59,5.90,5.90,5.90,5.90,150,0,5.90,1.20,5.90
28.12.20 10:05:59,5.90,5.90,5.90,5.90,75,0,5.90,1.20,5.90
28.12.20 10:07:59,5.60,5.60,5.60,5.60,75,225,5.82,1.35,5.60
28.12.20 10:08:59,5.60,5.60,5.40,5.40,225,450,5.68,4.00,5.40
28.12.20 10:09:59,5.40,5.40,5.40,5.40,75,0,5.65,4.05,4.95
28.12.20 10:11:59,4.90,4.95,4.90,4.95,300,750,5.40,2.50,4.90
28.12.20 10:12:59,4.90,4.95,4.90,4.95,225,750,5.31,3.00,4.95
28.12.20 10:15:59,4.90,4.90,4.80,4.80,150,975,5.25,3.05,4.80
28.12.20 10:23:59,4.60,4.60,4.55,4.55,150,1125,5.18,3.65,4.50
28.12.20 10:25:59,2.55,2.55,2.55,2.55,3000,1125,3.43,3.15,4.50
28.12.20 10:28:59,4.00,4.15,4.00,4.15,225,4125,3.46,4.10,4.20
28.12.20 10:30:59,4.15,4.15,3.85,3.85,1725,4125,3.58,3.80,3.85
28.12.20 10:31:59,3.85,3.85,3.85,3.85,450,4125,3.60,3.80,3.85
28.12.20 10:32:59,3.85,3.85,3.85,3.85,150,4125,3.61,3.80,3.85
28.12.20 10:33:59,3.85,3.85,3.85,3.85,1350,5325,3.64,3.80,3.90
28.12.20 10:34:59,3.80,3.80,3.80,3.80,75,5325,3.65,0.00,0.00
28.12.20 10:36:59,3.75,3.75,3.75,3.75,75,5325,3.65,3.70,3.85
28.12.20 10:38:59,3.85,3.85,3.85,3.85,1125,5325,3.67,3.75,3.85
28.12.20 10:42:59,3.65,3.65,3.65,3.65,450,4200,3.67,3.60,3.70
28.12.20 10:46:59,3.60,3.60,3.55,3.60,600,4575,3.66,3.50,3.60
28.12.20 10:50:59,3.50,3.50,3.50,3.50,225,4650,3.66,3.45,3.55
28.12.20 10:51:59,3.60,3.60,3.60,3.60,375,4650,3.66,3.45,3.60
28.12.20 10:53:59,3.45,3.45,3.45,3.45,225,4650,3.65,3.40,3.60
28.12.20 10:54:59,3.45,3.45,3.45,3.45,1350,5250,3.63,3.40,3.50
28.12.20 10:55:59,3.50,3.50,3.50,3.50,225,5250,3.63,3.50,3.55
28.12.20 10:57:59,3.55,3.55,3.55,3.55,75,6675,3.63,3.50,3.60
28.12.20 10:59:59,3.50,3.50,3.30,3.30,1950,6675,3.60,3.30,3.35
28.12.20 11:00:59,3.35,3.35,3.25,3.30,375,6825,3.59,3.20,3.35
28.12.20 11:03:59,3.35,3.35,3.35,3.35,1050,6975,3.57,3.25,3.30
28.12.20 11:04:59,3.30,3.30,3.30,3.30,150,6975,3.57,3.25,3.40
28.12.20 11:07:59,3.45,3.45,3.45,3.45,450,8100,3.57,3.45,3.50
28.12.20 11:08:59,3.45,3.45,3.45,3.45,75,7725,3.57,3.40,3.50
28.12.20 11:09:59,3.50,3.50,3.50,3.50,150,0,3.57,0.00,0.00
28.12.20 11:10:59,3.40,3.40,3.40,3.40,75,7725,3.57,3.35,3.50
28.12.20 11:21:59,3.35,3.35,3.35,3.35,75,7650,3.57,3.30,3.35
28.12.20 11:22:59,3.30,3.30,3.15,3.15,600,7650,3.55,3.15,3.30
28.12.20 11:27:59,3.25,3.25,3.25,3.25,150,8175,3.55,3.20,3.30
28.12.20 11:31:59,3.25,3.30,3.25,3.30,150,8175,3.55,3.25,3.30
28.12.20 11:33:59,3.25,3.25,3.25,3.25,75,8100,3.55,3.20,3.30
28.12.20 11:36:59,3.20,3.20,3.20,3.20,75,8175,3.55,3.15,3.30
28.12.20 11:39:59,3.25,3.25,3.25,3.25,75,8175,3.55,3.20,3.30
28.12.20 11:46:59,3.25,3.25,3.25,3.25,75,8100,3.54,3.20,3.25
28.12.20 11:54:59,3.20,3.20,3.15,3.20,675,8100,3.53,3.20,3.30
28.12.20 11:57:59,3.15,3.15,3.15,3.15,75,7650,3.53,3.15,3.20
28.12.20 11:58:59,3.20,3.20,3.20,3.20,150,7650,3.53,3.20,3.25
28.12.20 12:04:59,3.30,3.30,3.25,3.25,375,7650,3.52,3.15,3.30
28.12.20 12:05:59,3.35,3.35,3.35,3.35,750,7650,3.52,3.20,3.35
28.12.20 12:06:59,3.40,3.40,3.40,3.40,300,8100,3.51,3.20,3.40
28.12.20 12:09:59,3.40,3.40,3.40,3.40,525,8325,3.51,3.25,3.40
28.12.20 12:11:59,3.50,3.50,3.50,3.50,750,8325,3.51,3.30,3.50
28.12.20 12:12:59,3.30,3.30,3.30,3.30,75,0,3.51,3.35,3.45
28.12.20 12:13:59,3.35,3.35,3.35,3.35,150,8925,3.51,3.30,3.45
28.12.20 12:23:59,3.45,3.45,3.45,3.45,75,8925,3.51,3.40,3.50
28.12.20 12:24:59,3.50,3.50,3.50,3.50,75,9000,3.51,3.40,3.50
28.12.20 12:27:59,3.50,3.50,3.50,3.50,225,9000,3.51,3.45,3.50
28.12.20 12:28:59,3.45,3.50,3.45,3.50,1050,9000,3.51,3.45,3.50
28.12.20 12:29:59,3.50,3.50,3.50,3.50,75,9000,3.51,3.45,3.50
28.12.20 12:38:59,3.50,3.50,3.50,3.50,75,9000,3.51,3.45,3.50
28.12.20 12:39:59,3.50,3.50,3.50,3.50,75,8475,3.51,3.45,3.50
28.12.20 12:43:59,3.50,3.50,3.50,3.50,75,8475,3.51,3.40,3.50
28.12.20 12:46:59,3.50,3.50,3.50,3.50,150,8475,3.51,3.40,3.50
28.12.20 12:47:59,3.45,3.45,3.45,3.45,150,8475,3.50,3.45,3.50
28.12.20 12:51:59,3.40,3.40,3.40,3.40,2775,8475,3.50,3.30,3.45
28.12.20 13:01:59,3.45,3.45,3.45,3.45,150,10125,3.50,3.40,3.45
28.12.20 13:03:59,3.40,3.40,3.40,3.40,75,7500,3.50,3.35,3.50
28.12.20 13:24:59,3.35,3.35,3.35,3.35,150,7500,3.49,3.05,3.30
28.12.20 13:27:59,3.40,3.40,3.40,3.40,75,7500,3.49,3.15,3.45
28.12.20 13:29:59,3.20,3.20,3.20,3.20,150,7500,3.49,3.30,3.50
28.12.20 13:30:59,3.45,3.50,3.45,3.50,150,7425,3.49,3.45,3.70
28.12.20 13:31:59,3.40,3.40,3.40,3.40,450,7425,3.49,3.40,3.65
