0,1,2,3,4,5,6,7,8,9
09.12.20 12:27:59,60.00,60.00,60.00,60.00,25,0,60.00,60.05,84.85
09.12.20 13:46:59,79.95,79.95,79.95,79.95,25,25,69.97,61.10,79.90
09.12.20 13:51:59,80.00,80.00,72.00,72.00,50,50,72.98,66.55,79.90
09.12.20 14:02:59,80.00,80.00,80.00,80.00,175,75,77.45,72.40,95.95
09.12.20 14:13:59,96.00,96.00,96.00,96.00,25,225,78.99,70.05,105.60
09.12.20 14:22:59,85.00,95.00,85.00,95.00,50,250,80.56,82.00,109.80
09.12.20 14:24:59,99.95,99.95,99.95,99.95,25,250,81.86,85.25,109.15
09.12.20 14:39:59,98.00,98.00,98.00,98.00,25,275,82.86,91.20,109.15
09.12.20 14:47:59,87.00,87.00,87.00,87.00,25,300,83.11,82.05,109.10
09.12.20 14:53:59,95.00,95.00,95.00,95.00,25,0,83.77,81.70,104.85
09.12.20 15:02:59,80.05,80.05,80.05,80.05,25,275,83.57,82.00,109.10
09.12.20 15:22:59,86.10,99.10,86.10,99.10,75,300,84.51,75.10,98.95
09.12.20 15:23:59,76.05,82.70,76.05,82.70,75,300,84.02,76.25,94.95
09.12.20 15:25:59,82.00,82.00,82.00,82.00,25,300,83.95,77.10,95.00
10.12.20 09:16:59,84.40,84.40,84.40,84.40,25,325,84.40,34.00,84.00
10.12.20 09:56:59,50.95,50.95,50.95,50.95,25,350,67.67,41.10,78.00
10.12.20 11:38:59,62.00,62.00,62.00,62.00,25,375,65.78,51.00,61.45
10.12.20 11:52:59,53.80,53.80,53.80,53.80,425,400,55.59,51.00,68.00
10.12.20 12:49:59,57.00,57.00,57.00,57.00,25,775,55.66,55.90,67.85
10.12.20 12:51:59,58.00,58.00,58.00,58.00,375,750,56.63,51.00,61.95
10.12.20 13:03:59,58.00,58.00,58.00,58.00,250,375,56.93,51.00,66.00
10.12.20 13:29:59,58.50,58.50,58.50,58.50,25,0,56.96,51.00,67.90
10.12.20 13:34:59,53.00,53.00,53.00,53.00,25,500,56.88,51.00,62.95
10.12.20 13:58:59,53.00,53.00,53.00,53.00,25,500,56.80,34.65,58.00
10.12.20 14:19:59,49.70,49.70,49.70,49.70,25,525,56.66,36.45,52.95
10.12.20 14:20:59,50.15,50.15,50.15,50.15,50,525,56.41,36.50,56.95
10.12.20 14:50:59,67.90,67.90,67.90,67.90,25,525,56.62,54.05,83.95
10.12.20 14:53:59,67.90,67.90,67.90,67.90,250,525,58.41,55.00,84.00
10.12.20 15:09:59,67.00,67.00,67.00,67.00,25,525,58.55,55.95,78.10
11.12.20 09:38:59,83.95,95.20,83.95,95.20,50,400,89.57,51.10,108.20
11.12.20 11:47:59,55.00,55.00,55.00,55.00,50,450,72.28,54.10,77.40
11.12.20 11:53:59,59.05,59.05,59.05,59.05,25,500,69.64,55.10,89.90
11.12.20 12:55:59,59.05,59.05,59.05,59.05,250,500,62.98,60.55,86.70
11.12.20 12:58:59,52.05,52.05,41.00,52.05,75,725,59.93,31.55,77.55
11.12.20 12:59:59,44.15,44.15,33.10,44.15,275,725,50.14,45.00,73.85
11.12.20 13:00:59,50.00,50.00,50.00,50.00,50,1000,50.13,45.00,56.95
11.12.20 13:01:59,57.00,62.00,57.00,62.00,275,1000,53.00,57.00,68.00
11.12.20 13:05:59,39.00,60.00,39.00,60.00,450,1000,52.36,43.75,71.90
11.12.20 13:08:59,42.05,42.05,42.05,42.05,50,1250,52.08,42.05,72.60
11.12.20 13:32:59,52.00,52.00,52.00,52.00,25,1225,52.08,52.05,67.10
11.12.20 14:12:59,52.00,52.00,52.00,52.00,25,1225,52.08,44.50,58.45
11.12.20 14:23:59,58.45,58.45,58.45,58.45,25,1250,52.18,42.05,58.85
