date,open,high,low,close,volume,oi,vwap
2020-10-08 10:33:00,197.00,197.00,196.15,196.15,975,8250,199.84
2020-10-08 10:34:00,195.50,196.00,195.50,196.00,3225,8250,199.21
2020-10-08 10:35:00,195.30,195.30,195.30,195.30,150,10950,199.18
2020-10-08 10:36:00,196.65,196.65,196.65,196.65,75,10950,199.17
2020-10-08 10:37:00,195.70,196.85,195.70,196.85,150,10950,199.14
2020-10-08 10:38:00,195.55,195.55,195.55,195.55,525,10950,199.05
2020-10-08 10:39:00,196.60,196.60,196.60,196.60,75,11400,199.04
2020-10-08 10:40:00,196.35,196.35,196.35,196.35,150,11400,199.03
2020-10-08 10:42:00,196.00,196.00,196.00,196.00,300,11550,198.98
2020-10-08 10:43:00,195.05,195.05,195.05,195.05,75,11550,198.97
2020-10-08 10:46:00,195.20,195.20,195.20,195.20,225,11025,198.93
2020-10-08 10:47:00,193.50,193.50,193.50,193.50,150,11025,198.89
2020-10-08 10:49:00,191.85,191.85,191.85,191.85,225,10950,198.82
2020-10-08 10:50:00,191.95,192.40,191.95,192.40,225,10950,198.75
2020-10-08 10:53:00,194.15,195.10,194.15,194.70,225,11175,198.71
2020-10-08 10:55:00,193.00,193.00,193.00,193.00,75,11175,198.69
2020-10-08 10:58:00,195.00,195.00,195.00,195.00,300,11175,198.64
2020-10-08 10:59:00,195.45,195.45,195.45,195.45,75,11175,198.63
2020-10-08 11:00:00,194.60,194.60,194.00,194.00,150,11475,198.60
2020-10-08 11:01:00,193.45,193.45,193.45,193.45,75,11475,198.58
2020-10-08 11:06:00,194.05,195.50,193.45,195.50,825,11400,198.44
2020-10-08 11:09:00,193.00,193.00,190.10,190.10,525,11475,198.30
2020-10-08 11:10:00,185.05,185.05,185.00,185.05,525,11475,198.03
2020-10-08 11:11:00,185.05,185.40,185.00,185.40,300,11700,197.87
2020-10-08 11:13:00,185.40,185.40,185.40,185.40,75,11700,197.83
2020-10-08 11:14:00,186.80,186.80,186.80,186.80,75,11850,197.80
2020-10-08 11:15:00,183.35,183.35,183.35,183.35,225,11850,197.67
2020-10-08 11:17:00,184.30,184.30,184.30,184.30,75,11850,197.63
2020-10-08 11:18:00,187.60,187.60,187.60,187.60,300,11925,197.51
2020-10-08 11:23:00,182.65,182.65,181.10,181.10,525,12225,197.21
2020-10-08 11:24:00,181.10,183.15,181.10,182.95,525,12225,196.92
2020-10-08 11:26:00,184.60,184.60,184.60,184.60,75,12225,196.89
2020-10-08 11:30:00,184.05,184.05,183.85,183.85,525,12300,196.64
2020-10-08 11:31:00,184.70,184.70,184.70,184.70,150,12300,196.57
2020-10-08 11:32:00,183.35,183.35,183.35,183.35,75,12300,196.54
2020-10-08 11:33:00,182.10,182.10,182.00,182.00,300,12375,196.38
2020-10-08 11:34:00,181.25,182.45,180.50,182.00,600,12375,196.07
2020-10-08 11:38:00,182.45,182.45,182.15,182.15,150,12825,196.00
2020-10-08 11:39:00,183.50,183.60,182.00,182.85,525,12375,195.76
2020-10-08 11:40:00,184.40,184.40,183.75,183.75,150,12375,195.70
2020-10-08 11:43:00,183.00,183.00,183.00,183.00,75,12600,195.67
2020-10-08 11:45:00,184.60,184.60,184.60,184.60,1125,12600,195.26
2020-10-08 11:46:00,186.10,187.55,186.10,187.55,750,12600,195.06
2020-10-08 11:47:00,188.00,188.00,187.20,187.20,450,13800,194.95
2020-10-08 11:48:00,187.00,187.00,186.30,186.30,150,13800,194.92
2020-10-08 11:49:00,186.25,186.25,186.25,186.25,75,13800,194.89
2020-10-08 11:52:00,184.20,184.20,183.00,183.00,150,13650,194.84
2020-10-08 11:53:00,183.20,183.20,183.00,183.00,150,13650,194.79
2020-10-08 12:00:00,187.10,187.10,187.10,187.10,75,13575,194.77
2020-10-08 12:02:00,186.40,186.40,186.40,186.40,75,13575,194.75
2020-10-08 12:03:00,186.05,186.05,186.05,186.05,225,13500,194.69
2020-10-08 12:06:00,185.45,185.45,185.45,185.45,75,13725,194.67
2020-10-08 12:07:00,185.15,186.10,185.15,186.10,150,13725,194.63
2020-10-08 12:11:00,187.10,187.10,187.10,187.10,75,13800,194.61
2020-10-08 12:12:00,187.25,187.70,187.25,187.70,150,13800,194.58
2020-10-08 12:13:00,192.50,192.50,189.50,189.50,525,13800,194.53
2020-10-08 12:14:00,193.60,193.60,191.90,191.90,450,13800,194.51
2020-10-08 12:15:00,190.95,191.00,190.95,191.00,150,14250,194.49
2020-10-08 12:17:00,191.00,191.00,191.00,191.00,150,14250,194.48
2020-10-08 12:19:00,190.50,190.50,189.90,189.90,675,14175,194.40
2020-10-08 12:20:00,187.80,187.80,187.80,187.80,75,14175,194.38
2020-10-08 12:21:00,187.20,187.20,185.30,185.30,900,14100,194.19
2020-10-08 12:22:00,186.65,187.60,186.65,187.60,150,14100,194.16
2020-10-08 12:24:00,187.55,187.55,187.55,187.55,75,14175,194.15
2020-10-08 12:30:00,196.00,200.55,193.85,193.85,1950,13950,194.22
2020-10-08 12:31:00,195.55,196.70,194.30,194.30,1425,13950,194.28
2020-10-08 12:32:00,194.70,194.70,192.40,192.40,975,13950,194.25
2020-10-08 12:35:00,188.15,189.80,188.15,189.80,300,14775,194.22
2020-10-08 12:36:00,189.50,189.50,189.50,189.50,75,14850,194.21
2020-10-08 12:37:00,188.50,188.50,188.50,188.50,75,14850,194.20
2020-10-08 12:38:00,187.95,188.00,186.10,186.10,825,14850,194.07
2020-10-08 12:40:00,188.10,188.10,188.10,188.10,75,14700,194.06
2020-10-08 12:41:00,187.80,187.90,186.90,186.90,300,14700,194.01
2020-10-08 12:42:00,184.70,184.70,183.70,184.10,600,14925,193.88
2020-10-08 12:43:00,185.40,185.40,185.40,185.40,300,14925,193.82
2020-10-08 12:44:00,184.90,184.90,184.50,184.50,300,14925,193.76
2020-10-08 12:45:00,185.85,185.85,184.30,184.30,150,15375,193.73
2020-10-08 12:46:00,183.30,183.30,181.00,183.15,750,15375,193.53
2020-10-08 12:47:00,183.30,183.30,183.30,183.30,75,15375,193.52
2020-10-08 12:48:00,180.00,180.00,179.55,179.85,600,15900,193.33
2020-10-08 12:49:00,181.65,181.65,181.65,181.65,150,15900,193.30
2020-10-08 12:50:00,179.85,180.90,179.10,180.90,300,15900,193.21
2020-10-08 12:51:00,181.40,181.40,180.80,180.80,150,16500,193.17
2020-10-08 12:52:00,181.25,181.25,180.20,180.20,150,16500,193.13
2020-10-08 12:53:00,179.95,181.45,179.95,181.45,150,16500,193.09
2020-10-08 12:54:00,181.85,182.05,181.85,182.05,225,16725,193.03
2020-10-08 12:55:00,184.10,184.10,184.10,184.10,150,16725,193.00
2020-10-08 12:57:00,183.70,183.70,183.00,183.00,150,16800,192.97
2020-10-08 13:00:00,183.35,183.35,183.35,183.35,75,16800,192.96
2020-10-08 13:03:00,185.75,186.60,185.75,186.60,450,16725,192.89
2020-10-08 13:04:00,185.50,185.50,185.50,185.50,75,16725,192.88
2020-10-08 13:06:00,185.45,185.45,185.45,185.45,75,16800,192.87
2020-10-08 13:07:00,190.40,190.50,190.40,190.50,225,16800,192.86
2020-10-08 13:08:00,185.55,185.60,184.90,185.60,525,16800,192.78
2020-10-08 13:09:00,186.90,186.90,185.95,185.95,225,16800,192.74
2020-10-08 13:10:00,186.00,187.15,186.00,187.15,150,16800,192.73
2020-10-08 13:11:00,186.70,186.70,186.70,186.70,150,16800,192.71
2020-10-08 13:15:00,186.00,186.00,186.00,186.00,75,16875,192.70
2020-10-08 13:16:00,186.20,186.20,186.20,186.20,75,16875,192.69
2020-10-08 13:17:00,186.80,187.70,186.80,187.70,150,16875,192.67
2020-10-08 13:18:00,182.60,184.45,181.20,181.20,525,16800,192.56
2020-10-08 13:19:00,182.70,183.40,182.60,183.40,300,16800,192.50
2020-10-08 13:20:00,184.10,184.10,183.00,183.00,150,16800,192.48
2020-10-08 13:21:00,182.95,182.95,182.95,182.95,150,17175,192.45
2020-10-08 13:22:00,183.00,184.75,183.00,184.75,450,17175,192.37
2020-10-08 13:23:00,185.25,185.25,185.25,185.25,75,17175,192.36
2020-10-08 13:24:00,186.80,190.00,186.80,190.00,300,17100,192.34
2020-10-08 13:25:00,189.40,190.70,189.15,189.15,675,17100,192.30
2020-10-08 13:26:00,190.05,190.90,190.00,190.90,300,17100,192.29
2020-10-08 13:27:00,188.25,188.35,188.25,188.35,300,17025,192.27
2020-10-08 13:29:00,186.25,186.70,186.25,186.70,300,17025,192.24
2020-10-08 13:30:00,187.05,187.05,187.05,187.05,150,17025,192.22
2020-10-08 13:31:00,187.55,188.35,187.55,188.35,375,17025,192.19
2020-10-08 13:32:00,189.00,189.00,187.45,187.45,300,17025,192.17
2020-10-08 13:33:00,187.40,188.20,186.15,188.10,375,17475,192.14
2020-10-08 13:34:00,185.95,186.45,184.95,186.45,450,17475,192.08
2020-10-08 13:35:00,187.50,190.00,187.50,190.00,675,17475,192.03
2020-10-08 13:36:00,194.10,196.00,193.40,193.60,975,17700,192.07
2020-10-08 13:37:00,192.95,193.40,192.95,193.40,375,17700,192.07
2020-10-08 13:38:00,193.40,193.40,192.70,192.70,450,17700,192.08
2020-10-08 13:39:00,191.50,191.50,191.20,191.20,150,17100,192.08
2020-10-08 13:40:00,191.50,195.15,191.50,195.15,525,17100,192.09
2020-10-08 13:41:00,193.90,193.90,193.90,193.90,75,17100,192.09
2020-10-08 13:42:00,192.15,192.15,192.15,192.15,150,17100,192.09
2020-10-08 13:43:00,192.85,192.85,192.85,192.85,75,16725,192.09
2020-10-08 13:44:00,192.90,193.95,192.90,193.95,300,16725,192.10
2020-10-08 13:45:00,192.60,192.60,192.60,192.60,75,16725,192.10
2020-10-08 13:46:00,189.60,192.65,189.60,192.65,450,16725,192.10
2020-10-08 13:47:00,194.10,195.20,194.10,195.20,300,16725,192.11
2020-10-08 13:48:00,194.60,194.60,194.10,194.10,300,17025,192.12
2020-10-08 13:49:00,193.45,193.45,193.35,193.35,150,17025,192.12
2020-10-08 13:50:00,196.60,196.60,195.15,195.15,375,17025,192.15
2020-10-08 13:51:00,194.30,194.35,193.65,194.35,750,16875,192.17
2020-10-08 13:52:00,197.40,197.40,195.90,195.90,225,16875,192.19
2020-10-08 13:53:00,199.10,202.05,198.70,198.70,2025,16875,192.46
2020-10-08 13:54:00,200.00,200.00,197.75,198.70,1350,17700,192.60
2020-10-08 13:55:00,198.05,198.05,198.05,198.05,75,17700,192.60
2020-10-08 13:56:00,196.00,196.00,196.00,196.00,225,17700,192.61
2020-10-08 13:57:00,195.55,197.00,195.55,197.00,525,18075,192.64
2020-10-08 13:59:00,199.00,199.00,199.00,199.00,75,18075,192.65
2020-10-08 14:00:00,205.45,205.45,203.75,204.35,825,18225,192.80
2020-10-08 14:05:00,202.95,202.95,202.95,202.95,75,18450,192.82
2020-10-08 14:06:00,199.50,203.35,199.50,203.35,450,18450,192.87
2020-10-08 14:07:00,203.65,203.65,203.65,203.65,75,18450,192.88
2020-10-08 14:08:00,203.65,205.40,203.65,205.40,225,18450,192.93
2020-10-08 14:09:00,203.70,203.95,203.70,203.95,450,18525,193.00
2020-10-08 14:10:00,207.00,209.85,207.00,209.85,150,18525,193.03
2020-10-08 14:11:00,215.00,215.00,215.00,215.00,75,18525,193.06
2020-10-08 14:12:00,223.80,225.60,223.80,225.55,600,18900,193.33
2020-10-08 14:13:00,226.15,226.15,219.65,219.65,450,18900,193.53
2020-10-08 14:14:00,215.95,215.95,214.30,215.80,225,18900,193.60
2020-10-08 14:15:00,217.90,218.75,217.45,217.45,300,19275,193.71
2020-10-08 14:16:00,218.85,218.85,217.25,217.25,150,19275,193.76
2020-10-08 14:17:00,217.70,217.70,217.70,217.70,150,19275,193.82
2020-10-08 14:18:00,209.60,209.60,209.60,209.60,75,19275,193.83
2020-10-08 14:19:00,210.75,210.75,210.75,210.75,600,19425,193.98
2020-10-08 14:25:00,203.90,205.00,203.90,205.00,150,18975,194.00
2020-10-08 14:26:00,205.95,205.95,205.95,205.95,75,18975,194.02
2020-10-08 14:27:00,206.00,206.00,206.00,206.00,150,18975,194.04
2020-10-08 14:34:00,207.50,207.50,207.50,207.50,75,19050,194.06
2020-10-08 14:37:00,206.15,206.15,206.15,206.15,75,19125,194.07
2020-10-08 14:38:00,206.50,206.50,206.50,206.50,75,19125,194.08
2020-10-08 14:39:00,204.05,204.05,204.05,204.05,225,19125,194.11
2020-10-08 14:41:00,204.05,204.05,202.85,202.85,675,19275,194.20
2020-10-08 14:43:00,202.40,202.40,200.20,200.20,150,19125,194.22
2020-10-08 14:44:00,202.25,202.25,202.25,202.25,150,19125,194.24
2020-10-08 14:48:00,200.55,200.55,200.55,200.55,150,19125,194.25
2020-10-08 14:52:00,198.65,198.65,198.65,198.65,75,19050,194.25
2020-10-08 14:53:00,198.70,198.70,198.70,198.70,150,19050,194.26
2020-10-08 14:54:00,196.55,196.55,191.00,191.00,375,19050,194.26
2020-10-08 14:55:00,187.50,187.50,183.05,183.05,450,19200,194.20
2020-10-08 14:56:00,188.75,190.80,188.75,190.00,975,19200,194.14
2020-10-08 14:57:00,192.90,192.90,192.90,192.90,75,18900,194.14
2020-10-08 14:58:00,193.15,193.15,193.15,193.15,75,18900,194.14
2020-10-08 15:00:00,195.00,199.50,195.00,199.50,225,18900,194.15
2020-10-08 15:04:00,198.00,198.00,198.00,198.00,75,18975,194.15
2020-10-08 15:05:00,196.60,196.60,196.60,196.60,450,18975,194.17
2020-10-08 15:07:00,200.00,200.00,200.00,200.00,75,18900,194.17
2020-10-08 15:09:00,200.00,200.00,198.60,198.60,225,18825,194.19
2020-10-08 15:12:00,196.50,197.00,196.50,197.00,150,18825,194.20
2020-10-08 15:14:00,196.55,196.55,196.55,196.55,225,18825,194.20
2020-10-08 15:16:00,198.00,199.00,198.00,198.00,975,18600,194.25
2020-10-08 15:17:00,196.10,196.10,196.10,196.10,450,18600,194.27
2020-10-08 15:18:00,195.20,195.20,195.20,195.20,75,18975,194.27
2020-10-08 15:19:00,195.50,195.50,195.50,195.50,75,18975,194.27
2020-10-08 15:20:00,194.65,194.75,193.50,193.50,975,18975,194.27
2020-10-08 15:22:00,193.50,193.50,193.00,193.00,225,18375,194.27
2020-10-08 15:23:00,192.00,192.75,191.60,191.60,375,18375,194.25
2020-10-08 15:24:00,193.00,193.00,193.00,193.00,150,18600,194.25
2020-10-08 15:25:00,192.95,193.75,192.20,192.20,525,18600,194.24
2020-10-08 15:27:00,191.80,192.90,191.50,191.50,675,18450,194.23
2020-10-08 15:28:00,191.35,193.85,191.35,193.00,525,18450,194.21
2020-10-08 15:29:01,193.40,193.65,193.40,193.65,150,18450,194.21
2020-11-08 09:15:00,148.00,159.50,145.15,149.90,1800,18075,152.81
2020-11-08 09:16:00,148.05,150.00,148.05,150.00,7725,18075,150.49
2020-11-08 09:17:00,150.05,150.90,149.45,149.95,3675,24000,150.42
2020-11-08 09:18:00,150.05,150.20,148.40,150.20,5550,24000,150.29
2020-11-08 09:19:00,149.45,150.10,148.90,150.00,1275,24000,150.24
2020-11-08 09:20:00,149.30,149.90,146.35,147.25,6225,29850,149.64
2020-11-08 09:21:00,147.10,147.10,145.00,147.00,4050,29850,149.12
2020-11-08 09:22:00,146.90,147.30,146.60,147.15,675,29850,149.07
2020-11-08 09:23:00,147.35,149.40,146.75,148.95,2025,34125,149.05
2020-11-08 09:24:00,148.60,149.15,148.50,149.15,1125,34125,149.04
2020-11-08 09:25:00,148.80,149.95,148.40,149.95,2175,34125,149.04
2020-11-08 09:26:00,149.95,152.00,149.95,151.75,5700,34275,149.32
2020-11-08 09:27:00,151.70,151.85,150.35,150.35,1050,34275,149.36
2020-11-08 09:28:00,150.15,150.15,148.40,148.40,825,34275,149.36
2020-11-08 09:29:00,149.10,149.10,145.00,145.00,2850,33300,149.19
2020-11-08 09:30:00,144.60,145.30,143.70,145.10,2850,33300,148.92
2020-11-08 09:31:00,146.00,147.05,144.80,145.35,2925,33300,148.76
2020-11-08 09:32:00,145.25,146.55,144.95,146.55,975,35775,148.70
2020-11-08 09:33:00,145.00,145.05,144.00,144.05,825,35775,148.64
2020-11-08 09:34:00,144.25,146.65,144.25,145.85,825,35775,148.59
2020-11-08 09:35:00,145.00,145.20,144.40,144.55,1725,37125,148.48
2020-11-08 09:36:00,144.60,147.00,144.60,147.00,900,37125,148.43
2020-11-08 09:37:00,147.00,148.00,147.00,148.00,825,37125,148.41
2020-11-08 09:38:00,148.50,149.90,148.50,149.20,2250,38400,148.44
2020-11-08 09:39:00,150.00,150.85,149.95,150.75,825,38400,148.46
2020-11-08 09:40:00,150.00,150.00,147.70,147.85,975,38400,148.47
2020-11-08 09:41:00,150.20,150.20,148.45,148.45,375,39600,148.47
2020-11-08 09:42:00,148.85,151.00,148.40,150.55,2325,39600,148.50
2020-11-08 09:43:00,149.00,149.65,147.35,148.20,1725,39600,148.50
2020-11-08 09:44:00,148.10,148.10,146.80,146.80,225,40650,148.49
2020-11-08 09:45:00,146.70,149.25,146.70,149.25,300,40650,148.49
2020-11-08 09:46:00,148.20,148.20,146.70,147.85,600,40650,148.48
2020-11-08 09:47:00,148.40,148.40,148.40,148.40,75,40275,148.48
2020-11-08 09:48:00,148.75,149.00,148.75,148.95,225,40275,148.48
2020-11-08 09:49:00,149.50,150.60,148.25,149.00,2325,40275,148.53
2020-11-08 09:50:00,149.75,149.75,149.60,149.60,225,39975,148.53
2020-11-08 09:51:00,149.30,149.70,148.60,149.40,750,39975,148.54
2020-11-08 09:52:00,148.30,152.80,148.30,151.40,1800,39975,148.61
2020-11-08 09:53:00,151.10,151.15,151.10,151.15,750,39375,148.63
2020-11-08 09:54:00,151.30,151.65,150.50,151.25,525,39375,148.65
2020-11-08 09:55:00,151.80,152.50,151.55,151.75,1875,39375,148.74
2020-11-08 09:56:00,151.75,152.00,150.85,150.85,900,38700,148.76
2020-11-08 09:57:00,150.85,152.55,150.60,152.55,975,38700,148.79
2020-11-08 09:58:00,153.15,153.15,152.30,152.30,225,38700,148.80
2020-11-08 09:59:00,150.90,151.65,150.90,151.65,225,38700,148.81
2020-11-08 10:00:00,153.70,158.50,153.35,155.90,2700,39375,149.05
2020-11-08 10:01:00,156.55,158.00,156.00,156.00,1800,39375,149.21
2020-11-08 10:02:00,155.75,156.40,155.30,156.00,1875,39825,149.35
2020-11-08 10:03:00,156.00,157.05,155.00,155.00,900,39825,149.42
2020-11-08 10:04:00,155.10,155.10,155.10,155.10,750,39825,149.47
2020-11-08 10:05:00,155.10,155.95,154.85,155.00,1350,39675,149.56
