0,1,2,3,4,5,6,7
12.08.20 10:09:59,11.00,11.00,11.00,11.00,75,0,11.00
12.08.20 10:22:59,10.45,10.45,10.45,10.45,75,75,10.72
12.08.20 11:13:59,8.50,8.50,8.50,8.50,75,150,9.98
12.08.20 13:51:59,8.50,8.50,8.50,8.50,75,225,9.61
13.08.20 09:37:59,3.70,3.70,3.70,3.70,75,225,3.70
13.08.20 09:38:59,5.30,5.30,5.30,5.30,75,300,4.50
13.08.20 09:52:59,5.65,5.65,5.65,5.65,150,225,5.07
13.08.20 11:33:59,6.60,6.60,6.60,6.60,300,375,5.83
13.08.20 11:45:59,7.00,7.00,6.95,6.95,225,525,6.14
13.08.20 12:09:59,6.95,6.95,6.95,6.95,75,525,6.21
13.08.20 12:15:59,7.00,7.00,7.00,7.00,675,600,6.55
13.08.20 12:16:59,7.50,7.50,7.50,7.50,75,600,6.59
13.08.20 12:17:59,5.75,5.75,5.75,5.75,75,600,6.55
13.08.20 12:19:59,7.50,7.50,7.50,7.50,150,1350,6.63
13.08.20 12:37:59,6.10,6.10,6.10,6.10,75,1425,6.61
13.08.20 13:49:59,6.50,6.50,6.50,6.50,600,1350,6.58
13.08.20 13:59:59,6.50,6.50,6.50,6.50,300,1950,6.57
13.08.20 14:00:59,6.45,6.45,6.45,6.45,75,1950,6.57
13.08.20 14:13:59,6.45,6.45,6.45,6.45,75,2250,6.57
13.08.20 14:26:59,6.95,6.95,6.95,6.95,75,2325,6.57
13.08.20 14:36:59,5.25,5.25,5.25,5.25,75,2400,6.54
13.08.20 14:48:59,6.45,6.80,6.45,6.80,150,2400,6.55
13.08.20 14:53:59,6.30,6.75,6.30,6.75,150,2400,6.55
13.08.20 14:56:59,6.40,6.40,6.40,6.40,75,2475,6.54
13.08.20 14:57:59,6.75,6.75,6.75,6.75,75,0,6.55
13.08.20 15:00:59,5.25,5.25,5.25,5.25,75,2550,6.52
13.08.20 15:03:59,5.25,5.25,5.25,5.25,75,2625,6.49
13.08.20 15:06:59,6.45,6.75,6.45,6.75,450,2625,6.49
13.08.20 15:09:59,6.15,6.15,6.15,6.15,300,3075,6.47
13.08.20 15:15:59,5.20,5.40,5.20,5.40,150,3375,6.43
13.08.20 15:19:59,4.20,4.20,4.20,4.20,750,3375,6.13
13.08.20 15:20:59,5.80,5.80,5.70,5.70,225,3375,6.11
13.08.20 15:21:59,5.65,5.65,5.65,5.65,225,3375,6.10
13.08.20 15:22:59,6.10,6.10,6.10,6.10,75,3750,6.10
13.08.20 15:23:59,5.70,5.70,5.70,5.70,300,3750,6.08
13.08.20 15:25:59,5.70,5.70,5.70,5.70,1200,4050,6.01
13.08.20 15:26:59,6.00,6.40,6.00,6.40,375,4050,6.02
13.08.20 15:27:59,5.70,5.70,5.70,5.70,1500,5475,5.96
13.08.20 15:28:59,5.70,5.70,5.70,5.70,75,5475,5.96
13.08.20 15:30:00,5.65,5.65,5.65,5.65,750,5475,5.94
14.08.20 09:15:59,4.60,4.70,4.60,4.70,225,7425,4.63
14.08.20 09:16:59,3.70,3.70,3.70,3.70,75,7425,4.40
14.08.20 09:18:59,4.50,4.55,4.50,4.55,150,7425,4.44
14.08.20 09:19:59,4.25,4.35,4.25,4.35,675,7425,4.34
14.08.20 09:21:59,3.80,3.80,3.80,3.80,75,7575,4.30
