date,open,high,low,close,volume,oi,vwap,8,9
2020-03-26 10:13:00,50.00,50.00,50.00,50.00,20,5920,,,
2020-03-26 10:28:00,74.70,74.70,74.70,74.70,100,5900,,,
2020-03-26 10:37:00,51.00,51.00,51.00,51.00,20,5900,,,
2020-03-26 11:25:00,52.00,52.00,52.00,52.00,60,5900,,,
2020-03-26 11:33:00,52.00,52.00,52.00,52.00,20,5900,,,
2020-03-26 12:16:00,54.00,54.00,52.00,52.00,60,5880,,,
2020-03-26 12:18:00,52.00,52.00,52.00,52.00,20,5880,,,
2020-03-26 12:25:00,55.00,55.00,50.00,50.00,80,5880,,,
2020-03-26 12:27:00,52.00,52.00,52.00,52.00,20,5820,,,
2020-03-26 12:31:00,60.00,60.00,60.00,60.00,40,5800,,,
2020-03-26 12:50:00,52.05,52.05,52.05,52.05,20,5760,,,
2020-03-26 13:08:00,66.00,66.00,66.00,66.00,40,5760,,,
2020-03-26 13:31:00,60.00,60.00,60.00,60.00,20,5760,,,
2020-03-26 13:32:00,60.00,60.00,60.00,60.00,20,5760,,,
2020-03-26 13:33:00,59.00,59.00,58.00,58.00,160,5760,,,
2020-03-26 13:46:00,52.15,52.15,52.15,52.15,20,5780,,,
2020-03-26 13:50:00,52.00,52.00,52.00,52.00,20,5800,,,
2020-03-26 14:02:00,55.00,55.00,55.00,55.00,40,5820,,,
2020-03-26 14:06:00,54.00,54.00,54.00,54.00,20,5820,,,
2020-03-26 14:07:00,52.00,52.00,52.00,52.00,20,5820,,,
2020-03-26 14:10:00,50.05,50.05,50.05,50.05,100,5820,,,
2020-03-26 14:18:00,50.05,50.05,50.05,50.05,20,5740,,,
2020-03-26 14:24:00,50.00,50.00,50.00,50.00,80,5760,,,
2020-03-26 14:43:00,45.00,45.00,45.00,45.00,40,5820,,,
2020-03-26 14:44:00,25.05,25.05,25.05,25.05,20,5820,,,
2020-03-26 15:11:00,36.00,36.00,36.00,36.00,20,5800,,,
2020-03-26 15:24:00,36.00,36.00,36.00,36.00,20,5800,,,
2020-03-26 15:28:00,54.50,54.50,54.50,54.50,20,5800,,,
2020-03-26 15:29:01,54.50,54.50,54.50,54.50,220,5800,,,
2020-03-27 09:33:00,59.95,59.95,59.95,59.95,20,6000,,,
2020-03-27 09:34:00,59.00,59.00,59.00,59.00,20,6000,,,
2020-03-27 09:36:00,38.00,38.00,38.00,38.00,160,6000,,,
2020-03-27 09:39:00,54.90,54.90,54.90,54.90,20,6000,,,
2020-03-27 09:43:00,54.90,54.90,54.90,54.90,20,6000,,,
2020-03-27 09:45:00,54.90,54.90,54.90,54.90,80,5980,,,
2020-03-27 09:49:00,60.00,60.00,60.00,60.00,20,5920,,,
2020-03-27 09:55:00,38.00,38.00,38.00,38.00,80,5920,,,
2020-03-27 09:58:00,45.00,45.00,45.00,45.00,60,5900,,,
2020-03-27 10:00:00,59.90,59.95,59.90,59.95,40,5960,,,
2020-03-27 10:01:00,59.95,59.95,59.95,59.95,20,5960,,,
2020-03-27 10:02:00,58.90,58.90,58.90,58.90,20,5980,,,
2020-03-27 10:03:00,50.00,50.00,50.00,50.00,60,5980,,,
2020-03-27 10:09:00,59.00,59.00,59.00,59.00,20,5980,,,
2020-03-27 10:10:00,59.00,59.00,59.00,59.00,80,5980,,,
2020-03-27 10:14:00,58.00,58.00,58.00,58.00,40,5880,,,
2020-03-27 10:16:00,69.90,69.90,69.90,69.90,20,5840,,,
2020-03-27 10:22:00,85.00,85.00,85.00,85.00,200,5860,,,
2020-03-27 10:26:00,55.00,55.00,55.00,55.00,60,5900,,,
2020-03-27 10:31:00,68.00,68.00,68.00,68.00,40,5880,,,
2020-03-27 10:32:00,85.00,85.00,85.00,85.00,60,5920,,,
2020-03-27 10:49:00,57.15,57.15,57.15,57.15,140,5940,,,
2020-03-27 10:52:00,60.00,60.00,60.00,60.00,20,5960,,,
2020-03-27 10:55:00,60.00,60.00,60.00,60.00,100,5980,,,
2020-03-27 10:57:00,60.00,60.05,60.00,60.05,80,6080,,,
2020-03-27 10:58:00,60.00,60.00,60.00,60.00,20,6080,,,
2020-03-27 11:04:00,60.00,60.00,60.00,60.00,200,6080,,,
2020-03-27 11:10:00,55.00,55.00,55.00,55.00,40,6280,,,
2020-03-27 11:17:00,55.00,55.00,55.00,55.00,20,6320,,,
2020-03-27 11:22:00,58.00,58.00,58.00,58.00,20,6300,,,
2020-03-27 11:24:00,60.00,60.00,60.00,60.00,80,6280,,,
2020-03-27 11:25:00,60.00,60.00,60.00,60.00,20,6280,,,
2020-03-27 11:26:00,58.00,59.95,58.00,59.95,60,6280,,,
2020-03-27 11:27:00,60.00,60.00,60.00,60.00,40,6280,,,
2020-03-27 11:28:00,52.05,52.05,52.00,52.00,40,6280,,,
2020-03-27 11:29:00,53.00,53.00,53.00,53.00,20,6280,,,
2020-03-27 11:30:00,55.05,55.05,55.05,55.05,20,6280,,,
2020-03-27 11:36:00,64.95,64.95,64.95,64.95,140,6260,,,
2020-03-27 12:02:00,54.10,54.10,54.10,54.10,20,6380,,,
2020-03-27 12:03:00,54.05,54.05,54.05,54.05,20,6380,,,
2020-03-27 12:05:00,54.15,54.15,54.15,54.15,20,6380,,,
2020-03-27 12:14:00,70.00,70.00,70.00,70.00,180,6400,,,
2020-03-27 14:20:00,58.05,58.05,58.05,58.05,20,6440,,,
2020-03-27 14:36:00,58.05,58.05,55.10,55.10,140,6520,,,
2020-03-27 14:56:00,55.70,55.70,55.70,55.70,20,6540,,,
2020-03-27 15:03:00,56.00,56.00,56.00,56.00,20,6560,,,
2020-03-27 15:15:00,64.90,64.90,64.90,64.90,40,6580,,,
2020-03-27 15:19:00,55.65,55.65,55.65,55.65,20,6560,,,
2020-03-27 15:21:00,63.75,63.75,63.75,63.75,20,6580,,,
2020-03-27 15:22:00,63.00,63.00,62.50,62.50,40,6580,,,
2020-03-27 15:23:00,55.70,55.70,55.70,55.70,40,6580,,,
2020-03-27 15:26:00,56.05,56.05,56.05,56.05,20,6560,,,
2020-03-27 15:27:00,61.85,61.85,61.85,61.85,20,6580,,,
2020-03-27 15:28:00,56.00,56.00,56.00,56.00,80,6580,,,
2020-03-30 09:16:00,56.00,56.00,56.00,56.00,40,6660,,,
2020-03-30 09:23:00,52.00,52.00,52.00,52.00,80,6680,,,
2020-03-30 09:27:00,55.00,55.00,55.00,55.00,20,6680,,,
2020-03-30 09:28:00,55.00,60.00,55.00,60.00,100,6680,,,
2020-03-30 09:45:00,47.90,47.90,47.90,47.90,20,6700,,,
2020-03-30 09:46:00,47.95,47.95,47.95,47.95,20,6700,,,
2020-03-30 09:47:00,47.95,47.95,47.95,47.95,20,6720,,,
2020-03-30 10:32:00,45.25,45.25,45.25,45.25,20,6740,,,
2020-03-30 10:33:00,47.00,47.00,47.00,47.00,20,6760,,,
2020-03-30 10:55:00,47.00,47.00,47.00,47.00,20,6740,,,
2020-03-30 11:12:00,52.00,52.00,52.00,52.00,40,6740,,,
2020-03-30 11:17:00,52.00,52.00,52.00,52.00,100,6740,,,
