0,1,2,3,4,5,6,7,8,9
10.12.20 12:50:59,37.15,37.15,37.15,37.15,75,0,37.15,21.00,42.50
10.12.20 14:29:59,36.00,36.00,36.00,36.00,150,75,36.46,21.10,38.90
10.12.20 14:46:59,32.00,32.00,32.00,32.00,1050,225,32.78,31.05,33.70
10.12.20 14:47:59,31.05,31.05,31.05,31.05,75,225,32.69,25.25,33.20
10.12.20 14:49:59,31.05,31.05,31.05,31.05,300,1350,32.39,25.20,33.10
10.12.20 15:01:59,30.50,30.50,30.50,30.50,1125,1650,31.62,30.05,32.15
10.12.20 15:03:59,30.50,30.50,30.50,30.50,300,1650,31.51,25.30,32.15
10.12.20 15:04:59,30.50,30.50,30.50,30.50,225,2850,31.44,29.55,32.15
10.12.20 15:12:59,30.50,30.50,30.50,30.50,75,3075,31.42,29.55,32.15
10.12.20 15:15:59,30.50,30.50,30.50,30.50,300,3150,31.35,29.55,31.95
10.12.20 15:16:59,34.15,34.15,34.15,34.15,450,3450,31.61,29.55,33.95
10.12.20 15:18:59,31.65,31.75,24.15,24.15,825,3450,31.21,28.50,31.25
10.12.20 15:20:59,29.80,29.80,29.80,29.80,150,3600,31.17,28.45,31.15
10.12.20 15:22:59,29.45,29.45,29.30,29.30,1500,3450,30.76,28.85,29.30
10.12.20 15:24:59,29.60,29.60,29.60,29.60,675,3450,30.65,29.05,29.70
10.12.20 15:26:59,29.65,29.65,29.65,29.65,150,4125,30.63,29.05,29.70
11.12.20 09:19:59,27.25,27.25,26.60,26.60,525,4275,27.15,26.75,27.45
11.12.20 09:20:59,27.50,27.50,27.50,27.50,75,4725,27.20,26.85,27.60
11.12.20 09:22:59,27.30,27.30,27.25,27.25,1275,4725,27.26,26.75,27.40
11.12.20 09:23:59,27.20,27.25,26.95,26.95,825,6225,27.21,27.10,27.15
11.12.20 09:25:59,27.15,27.15,27.15,27.15,300,6225,27.21,27.10,27.15
11.12.20 09:26:59,27.10,27.10,26.95,27.00,1650,8250,27.15,26.70,26.95
11.12.20 09:28:59,26.90,26.90,26.90,26.90,450,8250,27.13,26.65,27.05
11.12.20 09:29:59,26.80,26.80,26.55,26.55,300,8775,27.10,26.50,26.95
11.12.20 09:30:59,26.95,26.95,26.95,26.95,75,8775,27.10,26.30,26.75
11.12.20 09:31:59,26.65,26.65,26.60,26.60,525,8775,27.06,25.50,25.80
11.12.20 09:32:59,25.80,25.80,25.80,25.80,75,9675,27.04,25.40,25.85
11.12.20 09:33:59,25.85,25.95,25.85,25.95,450,9675,26.96,25.60,25.95
11.12.20 09:35:59,26.15,26.35,26.15,26.35,300,9975,26.93,25.85,26.30
11.12.20 09:37:59,26.10,26.10,25.50,25.50,225,9975,26.90,25.20,25.70
11.12.20 09:38:59,25.70,25.70,25.20,25.20,450,10275,26.81,25.25,25.65
11.12.20 09:41:59,25.35,25.35,25.35,25.35,975,10125,26.64,25.30,25.35
11.12.20 09:42:59,25.35,25.35,25.35,25.35,150,10125,26.62,25.30,25.60
11.12.20 09:44:59,25.30,25.70,25.30,25.65,1125,9600,26.49,25.30,25.60
11.12.20 09:46:59,25.55,25.60,25.55,25.60,825,9600,26.42,25.20,25.60
11.12.20 09:50:59,25.50,25.50,25.50,25.50,75,10200,26.41,25.30,25.60
11.12.20 09:52:59,25.30,25.30,25.30,25.30,75,10200,26.41,25.05,25.30
11.12.20 09:58:59,25.25,25.25,25.25,25.25,75,10350,26.40,25.10,25.35
11.12.20 10:00:59,25.05,25.05,25.05,25.05,75,10425,26.39,24.80,25.00
11.12.20 10:01:59,25.30,25.30,25.30,25.30,225,10425,26.37,24.95,25.30
11.12.20 10:04:59,24.90,24.90,24.90,24.90,75,10575,26.36,24.60,24.95
11.12.20 10:06:59,25.30,25.30,25.30,25.30,1575,10575,26.22,25.35,25.45
