0,1,2,3,4,5,6,7
14.08.20 13:35:59,4085.10,4085.10,4085.10,4085.10,25,0,4085.10
14.08.20 13:36:59,4146.65,4146.65,4146.65,4146.65,25,0,4115.87
14.08.20 14:02:59,3614.30,3614.30,3614.30,3614.30,25,25,3948.68
14.08.20 14:15:59,3610.00,3610.00,3610.00,3610.00,25,25,3864.01
17.08.20 09:15:59,3458.95,3458.95,3458.95,3458.95,25,25,3458.95
17.08.20 09:18:59,3750.00,3750.00,3750.00,3750.00,25,50,3604.47
17.08.20 09:40:59,3607.10,3607.10,3607.10,3607.10,25,25,3605.35
17.08.20 11:34:59,3563.95,3563.95,3563.95,3563.95,25,25,3595.00
17.08.20 12:31:59,3701.65,3701.65,3701.65,3701.65,25,50,3616.33
17.08.20 14:10:59,3526.35,3526.35,3526.35,3526.35,25,50,3601.33
17.08.20 14:11:59,3481.40,3481.40,3481.40,3481.40,25,50,3584.20
17.08.20 15:00:59,3665.05,3665.05,3665.05,3665.05,25,25,3594.30
17.08.20 15:28:59,3763.70,3763.70,3763.70,3763.70,25,50,3613.12
18.08.20 13:33:59,3851.30,3851.30,3851.30,3851.30,25,50,3851.30
18.08.20 13:34:59,3915.65,3915.65,3915.65,3915.65,25,50,3883.47
18.08.20 14:29:59,4125.70,4125.70,4125.70,4125.70,25,75,3964.21
18.08.20 15:15:59,4229.55,4229.55,4182.15,4182.15,50,75,4060.87
19.08.20 09:15:59,4284.75,4297.30,4284.75,4297.30,50,50,4291.02
19.08.20 11:15:59,4266.40,4266.40,4266.40,4266.40,25,100,4282.81
19.08.20 13:49:59,4272.85,4301.35,4272.85,4272.85,100,100,4286.89
19.08.20 14:00:59,4404.35,4404.35,4404.35,4404.35,25,150,4301.57
19.08.20 14:07:59,4367.85,4367.85,4367.85,4367.85,25,175,4308.93
19.08.20 14:28:59,4350.00,4350.00,4350.00,4350.00,100,175,4321.57
19.08.20 14:36:59,4298.15,4298.15,4298.15,4298.15,25,150,4319.90
19.08.20 15:01:59,4340.00,4340.00,4340.00,4340.00,25,175,4321.24
19.08.20 15:03:59,4320.00,4320.00,4320.00,4320.00,25,175,4321.16
19.08.20 15:15:59,4317.15,4317.15,4317.15,4317.15,25,175,4320.92
19.08.20 15:16:59,4274.25,4274.25,4274.25,4274.25,25,175,4318.33
20.08.20 10:34:59,4026.55,4026.55,4026.55,4026.55,25,175,4026.55
20.08.20 12:35:59,3923.05,3923.05,3922.15,3922.15,50,150,3957.25
20.08.20 13:16:59,4033.80,4044.95,4033.80,4044.05,250,200,4020.78
20.08.20 13:17:59,3983.95,3983.95,3959.70,3959.70,100,200,4007.84
20.08.20 13:44:59,4000.45,4000.45,4000.45,4000.45,100,100,4006.43
20.08.20 13:47:59,3950.00,3950.00,3921.70,3921.70,200,150,3986.96
20.08.20 13:54:59,3940.00,3940.00,3940.00,3940.00,100,175,3981.26
20.08.20 14:26:59,3944.85,3944.85,3944.85,3944.85,25,100,3980.19
20.08.20 15:10:59,4041.45,4041.45,4041.45,4041.45,25,75,3981.94
20.08.20 15:16:59,3963.25,3963.25,3963.25,3963.25,25,100,3981.42
