0,1,2,3,4,5,6,7
19.05.20 09:24:59,0.50,0.50,0.50,0.50,75,0,0.50
19.05.20 09:26:59,20.00,20.00,20.00,20.00,75,75,10.25
19.05.20 09:28:59,1.00,13.90,1.00,13.90,150,75,8.85
19.05.20 09:29:59,12.00,12.00,12.00,12.00,75,75,9.48
19.05.20 09:30:59,2.50,2.50,2.50,2.50,75,75,8.31
19.05.20 09:31:59,7.00,7.00,3.00,3.00,900,75,6.91
19.05.20 09:32:59,3.00,3.00,3.00,3.00,750,825,5.51
19.05.20 10:19:59,2.80,2.80,2.80,2.80,450,1200,5.03
19.05.20 14:29:59,3.50,3.50,3.50,3.50,300,750,4.87
20.05.20 10:05:59,1.20,1.20,1.20,1.20,300,750,1.20
20.05.20 10:09:59,1.20,1.20,1.20,1.20,750,750,1.20
20.05.20 10:17:59,3.90,3.90,3.90,3.90,75,1500,1.38
20.05.20 11:32:59,2.00,2.00,2.00,2.00,75,1575,1.41
20.05.20 13:09:59,1.50,1.50,1.50,1.50,75,1650,1.42
21.05.20 10:21:59,1.00,1.00,1.00,1.00,75,1575,1.00
22.05.20 09:50:59,1.00,1.00,1.00,1.00,75,1500,1.00
26.05.20 11:54:59,0.85,1.00,0.85,1.00,4950,1500,0.94
26.05.20 14:19:59,0.45,0.45,0.45,0.45,75,6450,0.94
26.05.20 15:03:59,0.50,0.50,0.50,0.50,1125,6450,0.86
26.05.20 15:08:59,0.40,0.40,0.40,0.40,75,6450,0.85
27.05.20 09:25:59,0.30,0.30,0.30,0.30,900,6375,0.30
27.05.20 14:09:59,0.30,0.30,0.30,0.30,2850,6375,0.30
27.05.20 15:11:59,0.30,0.30,0.30,0.30,150,5025,0.30
27.05.20 15:25:59,0.30,0.30,0.30,0.30,1125,4875,0.30
28.05.20 15:09:59,0.05,0.05,0.05,0.05,1500,3750,0.05
